FID,Id,ORIG_FID,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
9207,0,2355,8.732963771,298634.4375,3235680.556,298634.4375,3235684.922,298634.4375,3235689.289
9209,0,2355,21.87666501,298634.4375,3235898.348,298634.4375,3235909.286,298634.4375,3235920.224
9210,0,2355,21.06646417,298634.4375,3236018.028,298634.4375,3236028.561,298634.4375,3236039.094
9211,0,2355,6.647924483,298634.4375,3236281.831,298634.4375,3236285.155,298634.4375,3236288.479
9212,0,2355,4.813730487,298634.4375,3236490.821,298634.4375,3236493.228,298634.4375,3236495.635
9213,0,2355,17.39640838,298634.4375,3236625.282,298634.4375,3236633.98,298634.4375,3236642.679
9214,0,2355,13.44576342,298634.4375,3236851.972,298634.4375,3236858.695,298634.4375,3236865.418
9216,0,2356,8.866297105,298636.4375,3235680.223,298636.4375,3235684.656,298636.4375,3235689.089
9217,0,2356,11.24333884,298636.4375,3235699.864,298636.4375,3235705.486,298636.4375,3235711.107
9218,0,2356,22.58643091,298636.4375,3235897.823,298636.4375,3235909.116,298636.4375,3235920.409
9219,0,2356,19.77175867,298636.4375,3236019.804,298636.4375,3236029.69,298636.4375,3236039.576
9220,0,2356,1.452147505,298636.4375,3236492.266,298636.4375,3236492.992,298636.4375,3236493.718
9221,0,2356,18.50500567,298636.4375,3236624.635,298636.4375,3236633.888,298636.4375,3236643.14
9222,0,2356,15.26568714,298636.4375,3236851.135,298636.4375,3236858.768,298636.4375,3236866.401
9224,0,2357,9.071740674,298638.4375,3235679.889,298638.4375,3235684.425,298638.4375,3235688.961
9225,0,2357,11.3609859,298638.4375,3235700.57,298638.4375,3235706.25,298638.4375,3235711.931
9226,0,2357,23.18872976,298638.4375,3235897.289,298638.4375,3235908.884,298638.4375,3235920.478
9227,0,2357,17.60715647,298638.4375,3236022.204,298638.4375,3236031.008,298638.4375,3236039.811
9228,0,2357,4.738123856,298638.4375,3236171.788,298638.4375,3236174.157,298638.4375,3236176.526
9229,0,2357,19.40370932,298638.4375,3236624.198,298638.4375,3236633.9,298638.4375,3236643.602
9230,0,2357,15.67693429,298638.4375,3236850.65,298638.4375,3236858.488,298638.4375,3236866.326
9232,0,2358,9.342574006,298640.4375,3235679.556,298640.4375,3235684.227,298640.4375,3235688.899
9233,0,2358,11.60386792,298640.4375,3235701.151,298640.4375,3235706.953,298640.4375,3235712.754
9234,0,2358,23.79102861,298640.4375,3235896.756,298640.4375,3235908.652,298640.4375,3235920.547
9235,0,2358,15.17619721,298640.4375,3236024.846,298640.4375,3236032.434,298640.4375,3236040.023
9236,0,2358,6.569907326,298640.4375,3236170.73,298640.4375,3236174.015,298640.4375,3236177.3
9237,0,2358,21.00788113,298640.4375,3236623.987,298640.4375,3236634.491,298640.4375,3236644.995
9238,0,2358,15.56385166,298640.4375,3236850.456,298640.4375,3236858.238,298640.4375,3236866.02
9239,0,2359,9.613407339,298642.4375,3235679.223,298642.4375,3235684.029,298642.4375,3235688.836
9240,0,2359,12.37767825,298642.4375,3235701.621,298642.4375,3235707.81,298642.4375,3235713.999
9241,0,2359,23.76397213,298642.4375,3235896.65,298642.4375,3235908.532,298642.4375,3235920.414
9242,0,2359,14.70000673,298642.4375,3236025.513,298642.4375,3236032.863,298642.4375,3236040.213
9243,0,2359,4.494569772,298642.4375,3236172.088,298642.4375,3236174.335,298642.4375,3236176.583
9244,0,2359,23.03658926,298642.4375,3236623.777,298642.4375,3236635.295,298642.4375,3236646.814
9245,0,2359,14.40294646,298642.4375,3236850.864,298642.4375,3236858.065,298642.4375,3236865.267
9246,0,2360,9.884240673,298644.4375,3235678.889,298644.4375,3235683.831,298644.4375,3235688.774
9247,0,2360,13.17981729,298644.4375,3235702.092,298644.4375,3235708.682,298644.4375,3235715.272
9248,0,2360,23.54174991,298644.4375,3235896.65,298644.4375,3235908.421,298644.4375,3235920.192
9249,0,2360,14.22381626,298644.4375,3236026.18,298644.4375,3236033.292,298644.4375,3236040.403
9250,0,2360,2.682048182,298644.4375,3236310.497,298644.4375,3236311.838,298644.4375,3236313.179
9251,0,2360,25.43711938,298644.4375,3236623.566,298644.4375,3236636.285,298644.4375,3236649.004
9252,0,2360,7.207454678,298644.4375,3236856.287,298644.4375,3236859.891,298644.4375,3236863.494
9253,0,2361,10.15507401,298646.4375,3235678.556,298646.4375,3235683.634,298646.4375,3235688.711
9254,0,2361,14.40663183,298646.4375,3235702.686,298646.4375,3235709.889,298646.4375,3235717.093
9255,0,2361,22.8540471,298646.4375,3235897.115,298646.4375,3235908.542,298646.4375,3235919.969
9256,0,2361,11.92666459,298646.4375,3236027.317,298646.4375,3236033.28,298646.4375,3236039.243
9257,0,2361,4.005253803,298646.4375,3236309.247,298646.4375,3236311.25,298646.4375,3236313.252
9258,0,2361,28.20320125,298646.4375,3236623.356,298646.4375,3236637.457,298646.4375,3236651.559
9259,0,2362,10.46756105,298648.4375,3235678.181,298648.4375,3235683.415,298648.4375,3235688.649
9260,0,2362,15.15663183,298648.4375,3235703.936,298648.4375,3235711.514,298648.4375,3235719.093
9261,0,2362,20.06263929,298648.4375,3235898.901,298648.4375,3235908.932,298648.4375,3235918.964
9262,0,2362,8.935952515,298648.4375,3236028.728,298648.4375,3236033.196,298648.4375,3236037.664
9263,0,2362,4.543557747,298648.4375,3236307.997,298648.4375,3236310.269,298648.4375,3236312.541
9264,0,2362,30.96928312,298648.4375,3236623.145,298648.4375,3236638.63,298648.4375,3236654.115
9265,0,2362,9.902427944,298648.4375,3236832.159,298648.4375,3236837.11,298648.4375,3236842.061
9266,0,2363,10.87470642,298650.4375,3235677.598,298650.4375,3235683.035,298650.4375,3235688.472
9267,0,2363,15.21154875,298650.4375,3235704.929,298650.4375,3235712.535,298650.4375,3235720.141
9268,0,2363,17.11903027,298650.4375,3235900.687,298650.4375,3235909.246,298650.4375,3235917.806
9269,0,2363,7.002937993,298650.4375,3236005.482,298650.4375,3236008.983,298650.4375,3236012.485
9270,0,2363,6.801970395,298650.4375,3236168.806,298650.4375,3236172.207,298650.4375,3236175.607
9271,0,2363,4.91928057,298650.4375,3236293.581,298650.4375,3236296.041,298650.4375,3236298.501
9272,0,2363,4.972622684,298650.4375,3236306.747,298650.4375,3236309.233,298650.4375,3236311.72
9273,0,2363,33.735365,298650.4375,3236622.935,298650.4375,3236639.802,298650.4375,3236656.67
9274,0,2363,14.04045846,298650.4375,3236830.727,298650.4375,3236837.747,298650.4375,3236844.767
9275,0,2364,10.74375404,298652.4375,3235677.014,298652.4375,3235682.386,298652.4375,3235687.758
9276,0,2364,14.74488208,298652.4375,3235705.729,298652.4375,3235713.101,298652.4375,3235720.474
9277,0,2364,6.487383861,298652.4375,3235905.708,298652.4375,3235908.951,298652.4375,3235912.195
9278,0,2364,10.86960466,298652.4375,3236002.315,298652.4375,3236007.75,298652.4375,3236013.185
9279,0,2364,7.551970394,298652.4375,3236168.306,298652.4375,3236172.082,298652.4375,3236175.857
9280,0,2364,6.027109695,298652.4375,3236223.167,298652.4375,3236226.18,298652.4375,3236229.194
9281,0,2364,4.761654924,298652.4375,3236293.311,298652.4375,3236295.692,298652.4375,3236298.073
9282,0,2364,5.628028091,298652.4375,3236305.497,298652.4375,3236308.311,298652.4375,3236311.125
9283,0,2364,45.90178242,298652.4375,3236622.724,298652.4375,3236645.675,298652.4375,3236668.626
9284,0,2364,16.97883389,298652.4375,3236829.646,298652.4375,3236838.135,298652.4375,3236846.624
9285,0,2365,10.61280166,298654.4375,3235676.431,298654.4375,3235681.737,298654.4375,3235687.044
9286,0,2365,14.27821541,298654.4375,3235706.529,298654.4375,3235713.668,298654.4375,3235720.807
9287,0,2365,12.38036881,298654.4375,3236001.505,298654.4375,3236007.695,298654.4375,3236013.885
9288,0,2365,6.943184008,298654.4375,3236168.438,298654.4375,3236171.909,298654.4375,3236175.381
9289,0,2365,8.948921382,298654.4375,3236221.12,298654.4375,3236225.594,298654.4375,3236230.069
9290,0,2365,6.367211082,298654.4375,3236304.163,298654.4375,3236307.347,298654.4375,3236310.53
9291,0,2365,44.89580718,298654.4375,3236622.841,298654.4375,3236645.289,298654.4375,3236667.737
9292,0,2365,18.39834276,298654.4375,3236829.581,298654.4375,3236838.78,298654.4375,3236847.979
9293,0,2366,18.3490179,298656.4375,3235533.721,298656.4375,3235542.896,298656.4375,3235552.07
9294,0,2366,10.48184928,298656.4375,3235675.848,298656.4375,3235681.089,298656.4375,3235686.33
9295,0,2366,7.937322213,298656.4375,3235713.203,298656.4375,3235717.172,298656.4375,3235721.141
9296,0,2366,12.66762613,298656.4375,3236000.88,298656.4375,3236007.213,298656.4375,3236013.547
9297,0,2366,2.095111914,298656.4375,3236071.496,298656.4375,3236072.543,298656.4375,3236073.591
9298,0,2366,3.75270782,298656.4375,3236169.771,298656.4375,3236171.647,298656.4375,3236173.524
9299,0,2366,9.209888936,298656.4375,3236221.12,298656.4375,3236225.725,298656.4375,3236230.33
9300,0,2366,7.217060932,298656.4375,3236302.719,298656.4375,3236306.327,298656.4375,3236309.936
9301,0,2366,43.86898725,298656.4375,3236622.979,298656.4375,3236644.914,298656.4375,3236666.848
9302,0,2366,20.78546449,298656.4375,3236829.581,298656.4375,3236839.974,298656.4375,3236850.366
9303,0,2367,26.79919871,298658.4375,3235527.938,298658.4375,3235541.337,298658.4375,3235554.737
9304,0,2367,11.51116903,298658.4375,3235674.104,298658.4375,3235679.86,298658.4375,3235685.615
9305,0,2367,8.05509458,298658.4375,3235713.203,298658.4375,3235717.231,298658.4375,3235721.258
9306,0,2367,10.6189674,298658.4375,3236001.428,298658.4375,3236006.738,298658.4375,3236012.047
9307,0,2367,10.07451296,298658.4375,3236066.89,298658.4375,3236071.928,298658.4375,3236076.965
9308,0,2367,8.683667176,298658.4375,3236221.513,298658.4375,3236225.854,298658.4375,3236230.196
9309,0,2367,7.584958418,298658.4375,3236301.368,298658.4375,3236305.16,298658.4375,3236308.953
9310,0,2367,42.84216733,298658.4375,3236623.117,298658.4375,3236644.538,298658.4375,3236665.959
9311,0,2367,26.36651108,298658.4375,3236830.109,298658.4375,3236843.293,298658.4375,3236856.476
9312,0,2368,31.24364315,298660.4375,3235526.16,298660.4375,3235541.782,298660.4375,3235557.403
9313,0,2368,14.25142877,298660.4375,3235670.65,298660.4375,3235677.775,298660.4375,3235684.901
9314,0,2368,8.172741639,298660.4375,3235713.203,298660.4375,3235717.29,298660.4375,3235721.376
9315,0,2368,8.29543799,298660.4375,3236002.252,298660.4375,3236006.399,298660.4375,3236010.547
9316,0,2368,12.25098355,298660.4375,3236065.89,298660.4375,3236072.016,298660.4375,3236078.141
9317,0,2368,7.588402889,298660.4375,3236222.066,298660.4375,3236225.86,298660.4375,3236229.654
9318,0,2368,9.249664037,298660.4375,3236244.77,298660.4375,3236249.394,298660.4375,3236254.019
9319,0,2368,7.518291751,298660.4375,3236300.101,298660.4375,3236303.86,298660.4375,3236307.619
9320,0,2368,40.90227298,298660.4375,3236623.255,298660.4375,3236643.706,298660.4375,3236664.157
9321,0,2368,26.51305716,298660.4375,3236830.795,298660.4375,3236844.052,298660.4375,3236857.308
9322,0,2369,35.6880876,298662.4375,3235524.382,298662.4375,3235542.226,298662.4375,3235560.07
9323,0,2369,16.26204467,298662.4375,3235667.359,298662.4375,3235675.49,298662.4375,3235683.621
9324,0,2369,8.318951912,298662.4375,3235713.175,298662.4375,3235717.334,298662.4375,3235721.494
9325,0,2369,13.0849778,298662.4375,3236065.577,298662.4375,3236072.119,298662.4375,3236078.662
9326,0,2369,6.538061251,298662.4375,3236170.141,298662.4375,3236173.41,298662.4375,3236176.679
9327,0,2369,14.40486625,298662.4375,3236191.306,298662.4375,3236198.508,298662.4375,3236205.711
9328,0,2369,4.156592388,298662.4375,3236223.281,298662.4375,3236225.359,298662.4375,3236227.438
9329,0,2369,11.5007065,298662.4375,3236243.813,298662.4375,3236249.564,298662.4375,3236255.314
9330,0,2369,7.4125272,298662.4375,3236298.834,298662.4375,3236302.541,298662.4375,3236306.247
9331,0,2369,5.815196391,298662.4375,3236472.562,298662.4375,3236475.469,298662.4375,3236478.377
9332,0,2369,38.26434195,298662.4375,3236623.393,298662.4375,3236642.525,298662.4375,3236661.657
9333,0,2369,24.78054315,298662.4375,3236833.012,298662.4375,3236845.402,298662.4375,3236857.793
9334,0,2370,39.2660573,298664.4375,3235522.604,298664.4375,3235542.237,298664.4375,3235561.87
9335,0,2370,17.34670075,298664.4375,3235664.644,298664.4375,3235673.318,298664.4375,3235681.991
9336,0,2370,10.06820926,298664.4375,3235711.925,298664.4375,3235716.959,298664.4375,3235721.993
9337,0,2370,12.13203663,298664.4375,3236066.177,298664.4375,3236072.243,298664.4375,3236078.309
9338,0,2370,14.4020575,298664.4375,3236166.968,298664.4375,3236174.169,298664.4375,3236181.37
9339,0,2370,18.74801343,298664.4375,3236188.449,298664.4375,3236197.823,298664.4375,3236207.197
9340,0,2370,12.53821254,298664.4375,3236242.91,298664.4375,3236249.179,298664.4375,3236255.448
9341,0,2370,8.174418845,298664.4375,3236296.843,298664.4375,3236300.93,298664.4375,3236305.017
9342,0,2370,12.09360587,298664.4375,3236468.779,298664.4375,3236474.826,298664.4375,3236480.873
9343,0,2370,35.55082301,298664.4375,3236623.607,298664.4375,3236641.382,298664.4375,3236659.157
9344,0,2370,22.61798352,298664.4375,3236835.55,298664.4375,3236846.859,298664.4375,3236858.168
9345,0,2371,40.33236152,298666.4375,3235522.178,298666.4375,3235542.344,298666.4375,3235562.51
9346,0,2371,18.43135684,298666.4375,3235661.93,298666.4375,3235671.146,298666.4375,3235680.362
9347,0,2371,12.04548199,298666.4375,3235710.675,298666.4375,3235716.697,298666.4375,3235722.72
9348,0,2371,10.83114996,298666.4375,3236066.777,298666.4375,3236072.192,298666.4375,3236077.608
9349,0,2371,43.17488472,298666.4375,3236165.5,298666.4375,3236187.087,298666.4375,3236208.675
9350,0,2371,1.710853806,298666.4375,3236221.984,298666.4375,3236222.84,298666.4375,3236223.695
9351,0,2371,13.12528337,298666.4375,3236242.549,298666.4375,3236249.112,298666.4375,3236255.675
9352,0,2371,10.65172351,298666.4375,3236293.583,298666.4375,3236298.909,298666.4375,3236304.234
9353,0,2371,12.83021769,298666.4375,3236468.922,298666.4375,3236475.337,298666.4375,3236481.752
9354,0,2371,32.21157134,298666.4375,3236624.152,298666.4375,3236640.258,298666.4375,3236656.364
9355,0,2371,17.16031425,298666.4375,3236839.587,298666.4375,3236848.167,298666.4375,3236856.747
9356,0,2372,41.12620768,298668.4375,3235522.024,298668.4375,3235542.587,298668.4375,3235563.15
9357,0,2372,19.74489668,298668.4375,3235658.987,298668.4375,3235668.859,298668.4375,3235678.732
9358,0,2372,14.02275472,298668.4375,3235709.425,298668.4375,3235716.436,298668.4375,3235723.447
9359,0,2372,3.921418665,298668.4375,3236069.061,298668.4375,3236071.021,298668.4375,3236072.982
9360,0,2372,46.83744212,298668.4375,3236165.214,298668.4375,3236188.633,298668.4375,3236212.052
9361,0,2372,6.265285692,298668.4375,3236219.117,298668.4375,3236222.249,298668.4375,3236225.382
9362,0,2372,13.44704177,298668.4375,3236242.337,298668.4375,3236249.06,298668.4375,3236255.784
9363,0,2372,12.22806701,298668.4375,3236291.224,298668.4375,3236297.338,298668.4375,3236303.452
9364,0,2372,12.85745017,298668.4375,3236468.895,298668.4375,3236475.324,298668.4375,3236481.752
9365,0,2372,28.4161168,298668.4375,3236624.698,298668.4375,3236638.906,298668.4375,3236653.114
9366,0,2372,5.933085388,298668.4375,3236846.415,298668.4375,3236849.382,298668.4375,3236852.349
9367,0,2373,41.46031876,298670.4375,3235522.33,298670.4375,3235543.06,298670.4375,3235563.79
9368,0,2373,21.34603628,298670.4375,3235655.756,298670.4375,3235666.429,298670.4375,3235677.102
9369,0,2373,14.04775457,298670.4375,3235710.127,298670.4375,3235717.151,298670.4375,3235724.175
9370,0,2373,61.92014467,298670.4375,3236164.462,298670.4375,3236195.422,298670.4375,3236226.382
9371,0,2373,13.01104918,298670.4375,3236242.61,298670.4375,3236249.115,298670.4375,3236255.621
9372,0,2373,11.55746279,298670.4375,3236290.557,298670.4375,3236296.336,298670.4375,3236302.115
9373,0,2373,12.71459303,298670.4375,3236469.038,298670.4375,3236475.395,298670.4375,3236481.752
9374,0,2373,25.69587788,298670.4375,3236625.243,298670.4375,3236638.091,298670.4375,3236650.939
9375,0,2373,7.134013885,298670.4375,3236816.595,298670.4375,3236820.162,298670.4375,3236823.729
9376,0,2374,40.43365209,298672.4375,3235523.997,298672.4375,3235544.214,298672.4375,3235564.43
9377,0,2374,12.29953276,298672.4375,3235652.526,298672.4375,3235658.675,298672.4375,3235664.825
9378,0,2374,13.808712,298672.4375,3235711.18,298672.4375,3235718.084,298672.4375,3235724.988
9379,0,2374,5.345768949,298672.4375,3236146.106,298672.4375,3236148.779,298672.4375,3236151.452
9380,0,2374,11.33442203,298672.4375,3236162.548,298672.4375,3236168.215,298672.4375,3236173.882
9381,0,2374,40.89281561,298672.4375,3236186.007,298672.4375,3236206.453,298672.4375,3236226.899
9382,0,2374,13.05781626,298672.4375,3236243.175,298672.4375,3236249.704,298672.4375,3236256.233
9383,0,2374,9.16099683,298672.4375,3236291.682,298672.4375,3236296.263,298672.4375,3236300.843
9384,0,2374,17.2820132,298672.4375,3236464.365,298672.4375,3236473.006,298672.4375,3236481.647
9385,0,2374,23.23737986,298672.4375,3236625.788,298672.4375,3236637.407,298672.4375,3236649.026
9386,0,2374,16.27531428,298672.4375,3236812.862,298672.4375,3236820.999,298672.4375,3236829.137
9387,0,2375,38.77901091,298674.4375,3235525.663,298674.4375,3235545.053,298674.4375,3235564.442
9388,0,2375,12.65508663,298674.4375,3235650.802,298674.4375,3235657.129,298674.4375,3235663.457
9389,0,2375,13.81490395,298674.4375,3235712.232,298674.4375,3235719.14,298674.4375,3235726.047
9390,0,2375,15.35017606,298674.4375,3236141.981,298674.4375,3236149.656,298674.4375,3236157.331
9391,0,2375,13.9010887,298674.4375,3236158.148,298674.4375,3236165.098,298674.4375,3236172.049
9392,0,2375,27.7559044,298674.4375,3236199.564,298674.4375,3236213.442,298674.4375,3236227.32
9393,0,2375,12.04888109,298674.4375,3236245.171,298674.4375,3236251.196,298674.4375,3236257.22
9394,0,2375,6.854118519,298674.4375,3236293.396,298674.4375,3236296.824,298674.4375,3236300.251
9395,0,2375,17.66537195,298674.4375,3236463.8,298674.4375,3236472.632,298674.4375,3236481.465
9396,0,2375,20.40622395,298674.4375,3236626.707,298674.4375,3236636.91,298674.4375,3236647.113
9397,0,2375,22.79471908,298674.4375,3236810.291,298674.4375,3236821.688,298674.4375,3236833.086
9398,0,2376,10.00846333,298676.4375,3235509.651,298676.4375,3235514.655,298676.4375,3235519.659
9399,0,2376,36.40646189,298676.4375,3235527.33,298676.4375,3235545.533,298676.4375,3235563.736
9400,0,2376,12.77237987,298676.4375,3235649.316,298676.4375,3235655.702,298676.4375,3235662.088
9401,0,2376,13.87398764,298676.4375,3235713.232,298676.4375,3235720.169,298676.4375,3235727.106
9402,0,2376,34.42964052,298676.4375,3236136.829,298676.4375,3236154.043,298676.4375,3236171.258
9403,0,2376,18.42412511,298676.4375,3236209.843,298676.4375,3236219.055,298676.4375,3236228.267
9404,0,2376,12.16286463,298676.4375,3236246.084,298676.4375,3236252.166,298676.4375,3236258.247
9405,0,2376,5.455813398,298676.4375,3236294.202,298676.4375,3236296.93,298676.4375,3236299.658
9406,0,2376,14.23414883,298676.4375,3236465.75,298676.4375,3236472.867,298676.4375,3236479.984
9407,0,2376,17.49318047,298676.4375,3236627.707,298676.4375,3236636.453,298676.4375,3236645.2
9408,0,2376,28.21577171,298676.4375,3236807.87,298676.4375,3236821.978,298676.4375,3236836.086
9409,0,2377,14.90921511,298678.4375,3235506.125,298678.4375,3235513.58,298678.4375,3235521.034
9410,0,2377,32.05679137,298678.4375,3235530.974,298678.4375,3235547.002,298678.4375,3235563.031
9411,0,2377,12.8896731,298678.4375,3235647.83,298678.4375,3235654.275,298678.4375,3235660.72
9412,0,2377,14.5624408,298678.4375,3235713.602,298678.4375,3235720.884,298678.4375,3235728.165
9413,0,2377,38.47072172,298678.4375,3236132.026,298678.4375,3236151.261,298678.4375,3236170.496
9414,0,2377,12.78267586,298678.4375,3236216.503,298678.4375,3236222.895,298678.4375,3236229.286
9415,0,2377,12.80882426,298678.4375,3236246.802,298678.4375,3236253.207,298678.4375,3236259.611
9416,0,2377,5.050743595,298678.4375,3236294.202,298678.4375,3236296.728,298678.4375,3236299.253
9417,0,2377,10.69583992,298678.4375,3236467.5,298678.4375,3236472.848,298678.4375,3236478.196
9418,0,2377,14.14388872,298678.4375,3236628.882,298678.4375,3236635.954,298678.4375,3236643.026
9419,0,2377,15.91520904,298678.4375,3236805.047,298678.4375,3236813.005,298678.4375,3236820.962
9420,0,2377,11.31981869,298678.4375,3236827.367,298678.4375,3236833.027,298678.4375,3236838.686
9421,0,2378,18.43806127,298680.4375,3235503.971,298680.4375,3235513.19,298680.4375,3235522.409
9422,0,2378,22.18452373,298680.4375,3235539.461,298680.4375,3235550.553,298680.4375,3235561.645
9423,0,2378,12.34746438,298680.4375,3235646.344,298680.4375,3235652.518,298680.4375,3235658.692
9424,0,2378,15.10017947,298680.4375,3235713.973,298680.4375,3235721.523,298680.4375,3235729.073
9425,0,2378,8.616631488,298680.4375,3236088.99,298680.4375,3236093.299,298680.4375,3236097.607
9426,0,2378,43.97550556,298680.4375,3236124.454,298680.4375,3236146.442,298680.4375,3236168.43
9427,0,2378,8.90121926,298680.4375,3236222.385,298680.4375,3236226.835,298680.4375,3236231.286
9428,0,2378,12.6654461,298680.4375,3236247.355,298680.4375,3236253.688,298680.4375,3236260.021
9429,0,2378,4.970743594,298680.4375,3236294.202,298680.4375,3236296.688,298680.4375,3236299.173
9430,0,2378,5.557575649,298680.4375,3236634.468,298680.4375,3236637.247,298680.4375,3236640.026
9431,0,2378,13.57488009,298680.4375,3236802.167,298680.4375,3236808.955,298680.4375,3236815.742
9432,0,2378,9.255367477,298680.4375,3236831.277,298680.4375,3236835.905,298680.4375,3236840.533
9433,0,2379,25.39074732,298682.4375,3235498.121,298682.4375,3235510.816,298682.4375,3235523.512
9434,0,2379,11.11889295,298682.4375,3235644.859,298682.4375,3235650.418,298682.4375,3235655.978
9435,0,2379,15.61869799,298682.4375,3235714.343,298682.4375,3235722.152,298682.4375,3235729.962
9436,0,2379,13.32598749,298682.4375,3236086.727,298682.4375,3236093.39,298682.4375,3236100.053
9437,0,2379,45.83903457,298682.4375,3236120.091,298682.4375,3236143.01,298682.4375,3236165.93
9438,0,2379,10.57661537,298682.4375,3236223.242,298682.4375,3236228.53,298682.4375,3236233.819
9439,0,2379,12.17171347,298682.4375,3236247.921,298682.4375,3236254.007,298682.4375,3236260.092
9440,0,2379,4.209519269,298682.4375,3236294.883,298682.4375,3236296.988,298682.4375,3236299.093
9441,0,2379,12.40692698,298682.4375,3236799.489,298682.4375,3236805.692,298682.4375,3236811.896
9442,0,2379,8.277991912,298682.4375,3236834.101,298682.4375,3236838.24,298682.4375,3236842.379
9443,0,2380,35.29672725,298684.4375,3235489.043,298684.4375,3235506.691,298684.4375,3235524.339
9444,0,2380,9.890321522,298684.4375,3235643.373,298684.4375,3235648.318,298684.4375,3235653.263
9445,0,2380,16.13721651,298684.4375,3235714.713,298684.4375,3235722.782,298684.4375,3235730.851
9446,0,2380,15.05147769,298684.4375,3236085.669,298684.4375,3236093.194,298684.4375,3236100.72
9447,0,2380,45.39137818,298684.4375,3236117.459,298684.4375,3236140.155,298684.4375,3236162.85
9448,0,2380,13.20346775,298684.4375,3236224.28,298684.4375,3236230.882,298684.4375,3236237.484
9449,0,2380,9.866959983,298684.4375,3236249.091,298684.4375,3236254.024,298684.4375,3236258.958
9450,0,2380,3.106095615,298684.4375,3236296.362,298684.4375,3236297.915,298684.4375,3236299.468
9451,0,2380,10.58035774,298684.4375,3236797.489,298684.4375,3236802.779,298684.4375,3236808.069
9452,0,2380,7.528582,298684.4375,3236836.696,298684.4375,3236840.461,298684.4375,3236844.225
9453,0,2381,39.90209123,298686.4375,3235485.265,298686.4375,3235505.216,298686.4375,3235525.167
9454,0,2381,9.971120025,298686.4375,3235641.887,298686.4375,3235646.873,298686.4375,3235651.858
9455,0,2381,16.8657448,298686.4375,3235715.084,298686.4375,3235723.517,298686.4375,3235731.95
9456,0,2381,15.89337256,298686.4375,3236085.493,298686.4375,3236093.44,298686.4375,3236101.387
9457,0,2381,19.70486286,298686.4375,3236114.915,298686.4375,3236124.768,298686.4375,3236134.62
9458,0,2381,18.32313586,298686.4375,3236225.48,298686.4375,3236234.642,298686.4375,3236243.803
9459,0,2381,2.223407201,298686.4375,3236297.796,298686.4375,3236298.908,298686.4375,3236300.019
9460,0,2381,9.441884592,298686.4375,3236795.468,298686.4375,3236800.189,298686.4375,3236804.91
9461,0,2381,7.307511234,298686.4375,3236838.696,298686.4375,3236842.35,298686.4375,3236846.004
9462,0,2382,42.86813635,298688.4375,3235483.126,298688.4375,3235504.56,298688.4375,3235525.995
9463,0,2382,10.31950892,298688.4375,3235640.664,298688.4375,3235645.824,298688.4375,3235650.983
9464,0,2382,2.119559199,298688.4375,3235657.181,298688.4375,3235658.241,298688.4375,3235659.301
9465,0,2382,17.66321229,298688.4375,3235715.842,298688.4375,3235724.674,298688.4375,3235733.505
9466,0,2382,14.82862378,298688.4375,3236086.125,298688.4375,3236093.539,298688.4375,3236100.954
9467,0,2382,7.922784484,298688.4375,3236113.177,298688.4375,3236117.139,298688.4375,3236121.1
9468,0,2382,21.53204441,298688.4375,3236228.251,298688.4375,3236239.017,298688.4375,3236249.783
9469,0,2382,2.941798006,298688.4375,3236297.629,298688.4375,3236299.1,298688.4375,3236300.571
9470,0,2382,9.03546748,298688.4375,3236793.287,298688.4375,3236797.804,298688.4375,3236802.322
9471,0,2382,6.845972771,298688.4375,3236840.696,298688.4375,3236844.119,298688.4375,3236847.542
9472,0,2383,45.19572256,298690.4375,3235481.626,298690.4375,3235504.224,298690.4375,3235526.822
9473,0,2383,10.64450892,298690.4375,3235639.464,298690.4375,3235644.786,298690.4375,3235650.108
9474,0,2383,8.685215767,298690.4375,3235652.07,298690.4375,3235656.413,298690.4375,3235660.755
9475,0,2383,20.52919972,298690.4375,3235716.751,298690.4375,3235727.016,298690.4375,3235737.28
9476,0,2383,13.34239622,298690.4375,3236086.769,298690.4375,3236093.44,298690.4375,3236100.111
9477,0,2383,6.794995438,298690.4375,3236113.246,298690.4375,3236116.644,298690.4375,3236120.041
9478,0,2383,22.38712906,298690.4375,3236231.12,298690.4375,3236242.314,298690.4375,3236253.507
9479,0,2383,3.884609707,298690.4375,3236297.463,298690.4375,3236299.405,298690.4375,3236301.347
9480,0,2383,9.824685836,298690.4375,3236791.105,298690.4375,3236796.017,298690.4375,3236800.93
9481,0,2383,6.243993659,298690.4375,3236842.837,298690.4375,3236845.959,298690.4375,3236849.081
9482,0,2384,47.52330877,298692.4375,3235480.126,298692.4375,3235503.888,298692.4375,3235527.65
9483,0,2384,23.48395525,298692.4375,3235638.264,298692.4375,3235650.006,298692.4375,3235661.748
9484,0,2384,21.75026254,298692.4375,3235717.53,298692.4375,3235728.405,298692.4375,3235739.28
9485,0,2384,9.820033984,298692.4375,3236088.769,298692.4375,3236093.679,298692.4375,3236098.589
9486,0,2384,6.193729465,298692.4375,3236113.315,298692.4375,3236116.412,298692.4375,3236119.509
9487,0,2384,17.92269951,298692.4375,3236236.025,298692.4375,3236244.987,298692.4375,3236253.948
9488,0,2384,4.282737569,298692.4375,3236297.961,298692.4375,3236300.103,298692.4375,3236302.244
9489,0,2384,10.50623101,298692.4375,3236789.458,298692.4375,3236794.711,298692.4375,3236799.964
