Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
,0,39,26,1267.961118,20
,0,39,27,1268.210467,21
,0,39,28,1269.573559,22
,0,39,30,1269.622891,23
,0,39,29,1269.647859,24
,0,39,23,1350.12536,25
,0,39,24,1350.930935,26
,0,39,25,1351.990593,27
,0,39,18,1692.229585,28
,0,39,19,1692.636409,29
,0,39,20,1693.048028,30
,0,39,21,1693.996631,31
,0,39,22,1694.446699,32
,0,39,15,1860.147738,33
,0,39,16,1860.418022,34
,0,39,17,1860.54891,35
,0,39,10,2325.86078,36
,0,39,11,2327.021015,37
,0,39,12,2328.501627,38
,0,39,13,2329.421177,39
,0,39,14,2331.249849,40
,0,39,60,2447.148645,41
,0,39,61,2447.679456,42
,0,39,62,2448.160382,43
,0,39,63,2448.746989,44
,0,39,64,2449.459591,45
,0,39,55,2557.126863,46
,0,39,56,2557.612182,47
,0,39,57,2557.886449,48
,0,39,58,2558.36404,49
,0,39,59,2558.652678,50
,0,39,65,2702.187632,51
,0,39,66,2703.188781,52
,0,39,6,2769.377644,53
,0,39,54,2805.012155,54
,0,39,71,2811.115321,55
,0,39,70,2836.198077,56
,0,39,69,2839.64157,57
,0,39,67,2850.497225,58
,0,39,68,2911.71321,59
,0,39,5,2912.435385,60
,0,39,8,2992.973263,61
,0,39,7,3010.492685,62
,0,39,53,3012.324989,63
,0,39,9,3062.914152,64
,0,39,0,3076.53821,65
,0,39,52,3148.391216,66
,0,39,4,3183.08188,67
,0,39,3,3189.295135,68
,0,39,42,3244.914737,69
,0,39,2,3250.241689,70
,0,39,1,3276.802407,71
,0,40,41,1.929908933,1
,0,40,39,2.12749525,2
,0,40,38,3.999468691,3
,0,40,37,6.057586783,4
,0,40,36,457.2766899,5
,0,40,35,458.0735163,6
,0,40,45,566.6388917,7
,0,40,44,566.7733614,8
,0,40,43,567.4089184,9
,0,40,48,914.3090423,10
,0,40,47,914.5730843,11
,0,40,46,914.6320441,12
,0,40,34,1013.925122,13
,0,40,51,1043.412114,14
,0,40,50,1043.438791,15
,0,40,49,1043.487311,16
,0,40,31,1209.772871,17
,0,40,32,1212.300108,18
,0,40,33,1213.236807,19
,0,40,26,1267.906737,20
,0,40,27,1268.152357,21
,0,40,28,1269.51268,22
,0,40,30,1269.554305,23
,0,40,29,1269.583045,24
,0,40,23,1350.150257,25
,0,40,24,1350.953034,26
,0,40,25,1352.008384,27
,0,40,18,1692.396458,28
,0,40,19,1692.801262,29
,0,40,20,1693.211046,30
,0,40,21,1694.155895,31
,0,40,22,1694.602455,32
,0,40,15,1860.354163,33
,0,40,16,1860.622615,34
,0,40,17,1860.751911,35
,0,40,10,2326.132719,36
,0,40,11,2327.291851,37
,0,40,12,2328.77018,38
,0,40,13,2329.68857,39
,0,40,14,2331.515232,40
,0,40,60,2447.475211,41
,0,40,61,2448.005009,42
,0,40,62,2448.484606,43
,0,40,63,2449.070012,44
,0,40,64,2449.781485,45
,0,40,55,2557.466423,46
,0,40,56,2557.95014,47
,0,40,57,2558.222769,48
,0,40,58,2558.698867,49
,0,40,59,2558.985912,50
,0,40,65,2700.203617,51
,0,40,66,2701.167005,52
,0,40,6,2767.726255,53
,0,40,54,2805.365514,54
,0,40,71,2809.131065,55
,0,40,70,2834.213345,56
,0,40,69,2837.659192,57
,0,40,67,2848.47302,58
,0,40,68,2909.720439,59
,0,40,5,2910.779036,60
,0,40,8,2991.198726,61
,0,40,7,3008.713168,62
,0,40,53,3012.762537,63
,0,40,9,3061.179414,64
,0,40,0,3074.982046,65
,0,40,52,3148.819467,66
,0,40,4,3181.42558,67
,0,40,3,3187.669476,68
,0,40,42,3245.335479,69
,0,40,2,3248.644293,70
,0,40,1,3275.213151,71
,0,41,40,1.929908933,1
,0,41,39,4.057395693,2
,0,41,38,5.923227799,3
,0,41,37,7.971891447,4
,0,41,36,457.4921019,5
,0,41,35,458.3048984,6
,0,41,45,566.732615,7
,0,41,44,566.8742701,8
,0,41,43,567.5166962,9
,0,41,48,914.3246009,10
,0,41,47,914.597769,11
,0,41,46,914.6604843,12
,0,41,34,1013.71675,13
,0,41,51,1043.407613,14
,0,41,50,1043.437278,15
,0,41,49,1043.49683,16
,0,41,31,1209.701104,17
,0,41,32,1212.219896,18
,0,41,33,1213.153283,19
,0,41,26,1267.868396,20
,0,41,27,1268.110633,21
,0,41,28,1269.46844,22
,0,41,30,1269.503072,23
,0,41,29,1269.535235,24
,0,41,23,1350.183646,25
,0,41,24,1350.983883,26
,0,41,25,1352.035324,27
,0,41,18,1692.558011,28
,0,41,19,1692.960984,29
,0,41,20,1693.369103,30
,0,41,21,1694.310547,31
,0,41,22,1694.753926,32
,0,41,15,1860.551367,33
,0,41,16,1860.818157,34
,0,41,17,1860.94601,35
,0,41,10,2326.388895,36
,0,41,11,2327.547027,37
,0,41,12,2329.023284,38
,0,41,13,2329.940622,39
,0,41,14,2331.765463,40
,0,41,60,2447.780817,41
,0,41,61,2448.309697,42
,0,41,62,2448.78809,43
,0,41,63,2449.372407,44
,0,41,64,2450.082856,45
,0,41,55,2557.783738,46
,0,41,56,2558.266003,47
,0,41,57,2558.537147,48
,0,41,58,2559.011892,49
,0,41,59,2559.297494,50
,0,41,65,2698.406924,51
,0,41,66,2699.335615,52
,0,41,6,2766.2338,53
,0,41,54,2805.695203,54
,0,41,71,2807.334144,55
,0,41,70,2832.415985,56
,0,41,69,2835.863992,57
,0,41,67,2846.63939,58
,0,41,68,2907.915694,59
,0,41,5,2909.282025,60
,0,41,8,2989.593771,61
,0,41,7,3007.10366,62
,0,41,53,3013.168426,63
,0,41,9,3059.61081,64
,0,41,0,3073.576406,65
,0,41,52,3149.216878,66
,0,41,4,3179.928568,67
,0,41,3,3186.200423,68
,0,41,42,3245.726049,69
,0,41,2,3247.201016,70
,0,41,1,3273.777294,71
,0,42,52,97.20425642,1
,0,42,53,233.944616,2
,0,42,54,450.5423443,3
,0,42,58,696.7008797,4
,0,42,56,696.7224618,5
,0,42,59,696.7923513,6
,0,42,57,696.8246206,7
,0,42,55,696.8430967,8
,0,42,64,806.5527332,9
,0,42,63,807.0038176,10
,0,42,62,807.3188948,11
,0,42,61,807.5065827,12
,0,42,60,807.8140303,13
,0,42,14,936.134446,14
,0,42,13,937.3373108,15
,0,42,12,937.9046072,16
,0,42,11,938.7111055,17
,0,42,10,939.5365112,18
,0,42,15,1407.302683,19
,0,42,16,1407.420005,20
,0,42,17,1407.625659,21
,0,42,21,1578.091531,22
,0,42,20,1578.249812,23
,0,42,18,1578.274113,24
,0,42,19,1578.281012,25
,0,42,22,1578.376151,26
,0,42,25,1934.688526,27
,0,42,24,1934.826206,28
,0,42,23,1935.03292,29
,0,42,28,2028.693457,30
,0,42,26,2028.805134,31
,0,42,27,2029.368973,32
,0,42,29,2029.477486,33
,0,42,30,2030.324828,34
,0,42,33,2090.344356,35
,0,42,32,2090.421634,36
,0,42,31,2090.779469,37
,0,42,34,2301.775532,38
,0,42,35,2789.205165,39
,0,42,36,2790.394691,40
,0,42,0,3087.949176,41
,0,42,6,3138.323768,42
,0,42,5,3208.185297,43
,0,42,38,3244.913662,44
,0,42,39,3244.914737,45
,0,42,37,3244.99353,46
,0,42,40,3245.335479,47
,0,42,41,3245.726049,48
,0,42,1,3247.760545,49
,0,42,2,3250.666033,50
,0,42,3,3277.021239,51
,0,42,4,3336.299278,52
,0,42,9,3440.040938,53
,0,42,8,3490.87583,54
,0,42,7,3510.804963,55
,0,42,44,3796.583369,56
,0,42,43,3796.76627,57
,0,42,45,3796.902765,58
,0,42,65,3854.401339,59
,0,42,71,3916.959492,60
,0,42,69,3927.864466,61
,0,42,70,3932.924122,62
,0,42,66,3971.994183,63
,0,42,68,4002.181807,64
,0,42,67,4068.193263,65
,0,42,46,4143.172541,66
,0,42,47,4143.413518,67
,0,42,48,4143.86869,68
,0,42,49,4271.85123,69
,0,42,50,4272.724085,70
,0,42,51,4272.942656,71
,0,43,44,2.120166182,1
,0,43,45,4.207704177,2
,0,43,46,348.4462866,3
,0,43,47,348.5076157,4
,0,43,48,348.5596332,5
,0,43,49,477.6406551,6
,0,43,50,477.9676784,7
,0,43,51,478.0496367,8
,0,43,37,566.2350414,9
,0,43,38,566.8195239,10
,0,43,39,567.2889877,11
,0,43,40,567.4089184,12
,0,43,41,567.5166962,13
,0,43,36,1021.285238,14
,0,43,35,1021.724021,15
,0,43,34,1580.784819,16
,0,43,31,1777.131202,17
,0,43,32,1779.682084,18
,0,43,33,1780.626044,19
,0,43,26,1835.095074,20
,0,43,27,1835.363134,21
,0,43,28,1836.739306,22
,0,43,30,1836.821689,23
,0,43,29,1836.831121,24
,0,43,23,1916.559038,25
,0,43,24,1917.398489,26
,0,43,25,1918.509003,27
,0,43,18,2255.795953,28
,0,43,19,2256.255849,29
,0,43,20,2256.715366,30
,0,43,21,2257.760879,31
,0,43,22,2258.300547,32
,0,43,15,2422.475907,33
,0,43,16,2422.802603,34
,0,43,17,2422.982319,35
,0,43,10,2885.587053,36
,0,43,11,2886.789784,37
,0,43,12,2888.358626,38
,0,43,13,2889.322673,39
,0,43,14,2891.22798,40
,0,43,66,2956.502871,41
,0,43,65,2980.644427,42
,0,43,60,3004.475148,43
,0,43,61,3005.051494,44
,0,43,62,3005.592165,45
,0,43,63,3006.232527,46
,0,43,64,3006.995411,47
,0,43,71,3087.833279,48
,0,43,67,3099.759057,49
,0,43,70,3112.272632,50
,0,43,55,3113.766494,51
,0,43,56,3114.326924,52
,0,43,57,3114.677859,53
,0,43,58,3115.224942,54
,0,43,59,3115.587574,55
,0,43,69,3117.109162,56
,0,43,6,3178.313526,57
,0,43,68,3181.720562,58
,0,43,5,3318.804719,59
,0,43,54,3360.803216,60
,0,43,8,3362.130573,61
,0,43,7,3377.759794,62
,0,43,9,3444.698609,63
,0,43,0,3507.440959,64
,0,43,53,3563.369015,65
,0,43,4,3587.443384,66
,0,43,3,3601.984151,67
,0,43,2,3669.913943,68
,0,43,1,3698.379922,69
,0,43,52,3699.874592,70
,0,43,42,3796.76627,71
,0,44,45,2.117317406,1
,0,44,43,2.120166182,2
,0,44,46,348.8731991,3
,0,44,47,348.9239204,4
,0,44,48,348.9500787,5
,0,44,49,478.0590171,6
,0,44,50,478.3601069,7
,0,44,51,478.435033,8
,0,44,37,565.6207445,9
,0,44,38,566.1981025,10
,0,44,39,566.6610128,11
,0,44,40,566.7733614,12
,0,44,41,566.8742701,13
,0,44,36,1020.797584,14
,0,44,35,1021.244195,15
,0,44,34,1580.076104,16
,0,44,31,1776.515508,17
,0,44,32,1779.060356,18
,0,44,33,1780.001948,19
,0,44,26,1834.504062,20
,0,44,27,1834.769658,21
,0,44,28,1836.144011,22
,0,44,30,1836.221297,23
,0,44,29,1836.233224,24
,0,44,23,1916.022458,25
,0,44,24,1916.860025,26
,0,44,25,1917.967635,27
,0,44,18,2255.368888,28
,0,44,19,2255.827315,29
,0,44,20,2256.285496,30
,0,44,21,2257.328283,31
,0,44,22,2257.865391,32
,0,44,15,2422.083443,33
,0,44,16,2422.408764,34
,0,44,17,2422.587282,35
,0,44,10,2885.258661,36
,0,44,11,2886.460541,37
,0,44,12,2888.027595,38
,0,44,13,2888.990739,39
,0,44,14,2890.894486,40
,0,44,66,2954.447764,41
,0,44,65,2978.616301,42
,0,44,60,3004.194059,43
,0,44,61,3004.769596,44
,0,44,62,3005.309199,45
,0,44,63,3005.9486,46
,0,44,64,3006.710585,47
,0,44,71,3085.801239,48
,0,44,67,3097.697926,49
,0,44,70,3110.239442,50
,0,44,55,3113.498978,51
,0,44,56,3114.058103,52
,0,44,57,3114.4077,53
,0,44,58,3114.953569,54
,0,44,69,3115.07752,55
,0,44,59,3115.314901,56
,0,44,6,3176.52486,57
,0,44,68,3179.679422,58
,0,44,5,3317.005968,59
,0,44,8,3360.242402,60
,0,44,54,3360.553264,61
,0,44,7,3375.86734,62
,0,44,9,3442.836616,63
,0,44,0,3505.708905,64
,0,44,53,3563.195339,65
,0,44,4,3585.633996,66
,0,44,3,3600.196908,67
,0,44,2,3668.145202,68
,0,44,1,3696.616217,69
,0,44,52,3699.696096,70
,0,44,42,3796.583369,71
,0,45,44,2.117317406,1
,0,45,43,4.207704177,2
,0,45,46,348.8128767,3
,0,45,48,348.8526828,4
,0,45,47,348.8527975,5
,0,45,49,477.9865504,6
,0,45,50,478.2612793,7
,0,45,51,478.3290703,8
,0,45,37,565.5084862,9
,0,45,38,566.0784049,10
,0,45,39,566.5344671,11
,0,45,40,566.6388917,12
,0,45,41,566.732615,13
,0,45,36,1020.812853,14
,0,45,35,1021.267492,15
,0,45,34,1579.859907,16
,0,45,31,1776.396516,17
,0,45,32,1778.935069,18
,0,45,33,1779.87419,19
,0,45,26,1834.410676,20
,0,45,27,1834.673712,21
,0,45,28,1836.046171,22
,0,45,30,1836.118159,23
,0,45,29,1836.13268,24
,0,45,23,1915.985342,25
,0,45,24,1916.820964,26
,0,45,25,1917.925574,27
,0,45,18,2255.443743,28
,0,45,19,2255.90067,29
,0,45,20,2256.35749,30
,0,45,21,2257.397497,31
,0,45,22,2257.931994,32
,0,45,15,2422.193349,33
,0,45,16,2422.517274,34
,0,45,17,2422.694576,35
,0,45,10,2885.433062,36
,0,45,11,2886.634082,37
,0,45,12,2888.199334,38
,0,45,13,2889.161566,39
,0,45,14,2891.06374,40
,0,45,66,2952.57549,41
,0,45,65,2976.792972,42
,0,45,60,3004.415924,43
,0,45,61,3004.990649,44
,0,45,62,3005.529183,45
,0,45,63,3006.16762,46
,0,45,64,3006.928703,47
,0,45,71,3083.971043,48
,0,45,67,3095.814065,49
,0,45,70,3108.407214,50
,0,45,69,3113.248022,51
,0,45,55,3113.73438,52
,0,45,56,3114.292201,53
,0,45,57,3114.640459,54
,0,45,58,3115.185111,55
,0,45,59,3115.545142,56
,0,45,6,3175.056453,57
,0,45,68,3177.832983,58
,0,45,5,3315.523977,59
,0,45,8,3358.636407,60
,0,45,54,3360.806119,61
,0,45,7,3374.2552,62
,0,45,9,3441.267704,63
,0,45,0,3504.315264,64
,0,45,53,3563.523947,65
,0,45,4,3584.137577,66
,0,45,3,3598.730333,67
,0,45,2,3666.703281,68
,0,45,1,3695.180964,69
,0,45,52,3700.019887,70
,0,45,42,3796.902765,71
,0,46,47,1.7810063,1
,0,46,48,6.11316009,2
,0,46,49,129.2014327,3
,0,46,50,129.681331,4
,0,46,51,129.838858,5
,0,46,43,348.4462866,6
,0,46,45,348.8128767,7
,0,46,44,348.8731991,8
,0,46,37,913.6879406,9
,0,46,38,914.1980585,10
,0,46,39,914.596696,11
,0,46,40,914.6320441,12
,0,46,41,914.6604843,13
,0,46,36,1369.58722,14
,0,46,35,1370.056954,15
,0,46,34,1926.36733,16
,0,46,31,2124.251008,17
,0,46,32,2126.717639,18
,0,46,33,2127.627814,19
,0,46,26,2182.525961,20
,0,46,27,2182.764292,21
,0,46,28,2184.118127,22
,0,46,30,2184.136986,23
,0,46,29,2184.177741,24
,0,46,23,2264.532516,25
,0,46,24,2265.356483,26
,0,46,25,2266.442636,27
,0,46,18,2604.240378,28
,0,46,19,2604.699448,29
,0,46,20,2605.158083,30
,0,46,21,2606.201408,31
,0,46,22,2606.738547,32
,0,46,15,2770.89585,33
,0,46,16,2771.225123,34
,0,46,17,2771.406977,35
,0,46,66,3123.281626,36
,0,46,65,3161.188189,37
,0,46,10,3233.733968,38
,0,46,11,3234.942206,39
,0,46,12,3236.522454,40
,0,46,13,3237.492178,41
,0,46,14,3239.407147,42
,0,46,67,3262.306443,43
,0,46,71,3266.031962,44
,0,46,70,3289.808518,45
,0,46,69,3295.370466,46
,0,46,60,3352.232369,47
,0,46,61,3352.816661,48
,0,46,62,3353.367751,49
,0,46,63,3354.017422,50
,0,46,64,3354.788954,51
,0,46,68,3354.994869,52
,0,46,6,3429.165089,53
,0,46,55,3461.380043,54
,0,46,56,3461.954553,55
,0,46,57,3462.319824,56
,0,46,58,3462.879799,57
,0,46,59,3463.256127,58
,0,46,5,3567.204397,59
,0,46,8,3589.379743,60
,0,46,7,3603.822397,61
,0,46,9,3678.407064,62
,0,46,54,3708.206939,63
,0,46,0,3768.443352,64
,0,46,4,3832.943641,65
,0,46,3,3852.121665,66
,0,46,53,3909.627581,67
,0,46,2,3923.639525,68
,0,46,1,3953.038953,69
,0,46,52,4046.209911,70
,0,46,42,4143.172541,71
,0,47,46,1.7810063,1
,0,47,48,4.332768308,2
,0,47,49,129.1351186,3
,0,47,50,129.5332796,4
,0,47,51,129.6688006,5
,0,47,43,348.5076157,6
,0,47,45,348.8527975,7
,0,47,44,348.9239204,8
,0,47,37,913.6406351,9
,0,47,38,914.1468397,10
,0,47,39,914.5418765,11
,0,47,40,914.5730843,12
,0,47,41,914.597769,13
,0,47,36,1369.600909,14
,0,47,35,1370.075673,15
,0,47,34,1926.218248,16
,0,47,31,2124.166426,17
,0,47,32,2126.628595,18
,0,47,33,2127.537019,19
,0,47,26,2182.458812,20
,0,47,27,2182.695329,21
,0,47,28,2184.047811,22
,0,47,30,2184.062921,23
,0,47,29,2184.105511,24
,0,47,23,2264.504652,25
,0,47,24,2265.327229,26
,0,47,25,2266.41124,27
,0,47,18,2604.292352,28
,0,47,19,2604.750331,29
,0,47,20,2605.207974,30
,0,47,21,2606.249274,31
,0,47,22,2606.784509,32
,0,47,15,2770.973666,33
,0,47,16,2771.301914,34
,0,47,17,2771.482873,35
,0,47,66,3121.792676,36
,0,47,65,3159.743417,37
,0,47,10,3233.860885,38
,0,47,11,3235.068481,39
,0,47,12,3236.64738,40
,0,47,13,3237.616422,41
,0,47,14,3239.530215,42
,0,47,67,3260.80243,43
,0,47,71,3264.577664,44
,0,47,70,3288.351658,45
,0,47,69,3293.915943,46
,0,47,60,3352.395451,47
,0,47,61,3352.979133,48
,0,47,68,3353.523095,49
,0,47,62,3353.529418,50
,0,47,63,3354.178363,51
,0,47,64,3354.949218,52
,0,47,6,3428.018973,53
,0,47,55,3461.553812,54
,0,47,56,3462.127335,55
,0,47,57,3462.491593,56
,0,47,58,3463.050649,57
,0,47,59,3463.425993,58
,0,47,5,3566.04314,59
,0,47,8,3588.113505,60
,0,47,7,3602.550539,61
,0,47,9,3677.169999,62
,0,47,54,3708.394985,63
,0,47,0,3767.350099,64
,0,47,4,3831.76374,65
,0,47,3,3850.966183,66
,0,47,53,3909.874571,67
,0,47,2,3922.5029,68
,0,47,1,3951.907211,69
,0,47,52,4046.453849,70
,0,47,42,4143.413518,71
,0,48,47,4.332768308,1
,0,48,46,6.11316009,2
,0,48,49,129.2114786,3
,0,48,50,129.4100415,4
,0,48,51,129.4916798,5
,0,48,43,348.5596332,6
,0,48,45,348.8526828,7
,0,48,44,348.9500787,8
,0,48,37,913.4049302,9
,0,48,38,913.9016163,10
,0,48,39,914.2878962,11
,0,48,40,914.3090423,12
,0,48,41,914.3246009,13
,0,48,36,1369.508681,14
,0,48,35,1369.995678,15
,0,48,34,1925.727828,16
,0,48,31,2123.831927,17
,0,48,32,2126.283255,18
,0,48,33,2127.187424,19
,0,48,26,2182.16649,20
,0,48,27,2182.398602,21
,0,48,28,2183.747795,22
,0,48,30,2183.753798,23
,0,48,29,2183.800845,24
,0,48,23,2264.307571,25
,0,48,24,2265.126768,26
,0,48,25,2266.205569,27
,0,48,18,2604.288692,28
,0,48,19,2604.744013,29
,0,48,20,2605.199242,30
,0,48,21,2606.235609,31
,0,48,22,2606.766213,32
,0,48,15,2771.032607,33
,0,48,16,2771.358355,34
,0,48,17,2771.537136,35
,0,48,66,3118.099176,36
,0,48,65,3156.152621,37
,0,48,10,3234.03874,38
,0,48,11,3235.244772,39
,0,48,12,3236.820381,40
,0,48,13,3237.787761,41
,0,48,14,3239.698685,42
,0,48,67,3257.073969,43
,0,48,71,3260.964637,44
,0,48,70,3284.732658,45
,0,48,69,3290.302383,46
,0,48,68,3349.86939,47
,0,48,60,3352.661316,48
,0,48,61,3353.24351,49
,0,48,62,3353.79183,50
,0,48,63,3354.439008,51
,0,48,64,3355.208209,52
,0,48,6,3425.130791,53
,0,48,55,3461.845613,54
,0,48,56,3462.416731,55
,0,48,57,3462.778516,56
,0,48,58,3463.335331,57
,0,48,59,3463.708273,58
,0,48,5,3563.118994,59
,0,48,8,3584.94121,60
,0,48,7,3599.364989,61
,0,48,9,3674.066496,62
,0,48,54,3708.721357,63
,0,48,0,3764.587148,64
,0,48,4,3828.795304,65
,0,48,3,3848.055568,66
,0,48,53,3910.344616,67
,0,48,2,3919.636945,68
,0,48,1,3949.052819,69
,0,48,52,4046.916325,70
,0,48,42,4143.86869,71
,0,49,50,5.965066015,1
,0,49,51,7.580392763,2
,0,49,47,129.1351186,3
,0,49,46,129.2014327,4
,0,49,48,129.2114786,5
,0,49,43,477.6406551,6
,0,49,45,477.9865504,7
,0,49,44,478.0590171,8
,0,49,37,1042.598742,9
,0,49,38,1043.090749,10
,0,49,39,1043.472239,11
,0,49,40,1043.487311,12
,0,49,41,1043.49683,13
,0,49,36,1498.707428,14
,0,49,35,1499.189058,15
,0,49,34,2054.571846,16
,0,49,31,2252.936653,17
,0,49,32,2255.374785,18
,0,49,33,2256.273564,19
,0,49,26,2311.31498,20
,0,49,27,2311.543032,21
,0,49,30,2312.886123,22
,0,49,28,2312.889107,23
,0,49,29,2312.937635,24
,0,49,23,2393.512747,25
,0,49,24,2394.330937,26
,0,49,25,2395.408039,27
,0,49,18,2733.427429,28
,0,49,19,2733.885322,29
,0,49,20,2734.342848,30
,0,49,21,2735.383789,31
,0,49,22,2735.918542,32
,0,49,15,2900.097248,33
,0,49,16,2900.426448,34
,0,49,17,2900.608204,35
,0,49,66,3191.256103,36
,0,49,65,3233.829674,37
,0,49,67,3328.496146,38
,0,49,71,3337.641279,39
,0,49,70,3361.139676,40
,0,49,10,3362.8904,41
,0,49,11,3364.099836,42
,0,49,12,3365.682553,43
,0,49,13,3366.653497,44
,0,49,69,3366.94132,45
,0,49,14,3368.570527,46
,0,49,68,3424.717097,47
,0,49,60,3481.294657,48
,0,49,61,3481.880964,49
,0,49,62,3482.434692,50
,0,49,63,3483.086715,51
,0,49,64,3483.860426,52
,0,49,6,3525.362451,53
,0,49,55,3590.404353,54
,0,49,56,3590.982537,55
,0,49,57,3591.351545,56
,0,49,58,3591.914871,57
,0,49,59,3592.294754,58
,0,49,5,3662.405632,59
,0,49,8,3677.327579,60
,0,49,7,3691.344072,61
,0,49,9,3768.456532,62
,0,49,54,3837.173006,63
,0,49,0,3867.731912,64
,0,49,4,3926.865342,65
,0,49,3,3947.614693,66
,0,49,2,4020.295733,67
,0,49,53,4038.267729,68
,0,49,1,4049.989013,69
,0,49,52,4174.869689,70
,0,49,42,4271.85123,71
,0,50,51,1.615418472,1
,0,50,49,5.965066015,2
,0,50,48,129.4100415,3
,0,50,47,129.5332796,4
,0,50,46,129.681331,5
,0,50,43,477.9676784,6
,0,50,45,478.2612793,7
,0,50,44,478.3601069,8
,0,50,37,1042.584505,9
,0,50,38,1043.06499,10
,0,50,39,1043.435881,11
,0,50,41,1043.437278,12
,0,50,40,1043.438791,13
,0,50,36,1498.860353,14
,0,50,35,1499.357365,15
,0,50,34,2054.206137,16
,0,50,31,2252.770157,17
,0,50,32,2255.194148,18
,0,50,33,2256.087376,19
,0,50,26,2311.202726,20
,0,50,27,2311.425036,21
,0,50,30,2312.751963,22
,0,50,28,2312.766812,23
,0,50,29,2312.809281,24
,0,50,23,2393.523905,25
,0,50,24,2394.337681,26
,0,50,25,2395.407983,27
,0,50,18,2733.690253,28
,0,50,19,2734.144663,29
,0,50,20,2734.599025,30
,0,50,21,2735.633501,31
,0,50,22,2736.162184,32
,0,50,15,2900.442209,33
,0,50,16,2900.768126,34
,0,50,17,2900.947022,35
,0,50,66,3186.434163,36
,0,50,65,3229.160884,37
,0,50,67,3323.616051,38
,0,50,71,3332.93534,39
,0,50,70,3356.423942,40
,0,50,69,3362.233546,41
,0,50,10,3363.392742,42
,0,50,11,3364.600116,43
,0,50,12,3366.178492,44
,0,50,13,3367.147243,45
,0,50,14,3369.060491,46
,0,50,68,3419.946986,47
,0,50,60,3481.913584,48
,0,50,61,3482.497927,49
,0,50,62,3483.049062,50
,0,50,63,3483.698751,51
,0,50,64,3484.470281,52
,0,50,6,3521.7033,53
,0,50,55,3591.057953,54
,0,50,56,3591.632958,55
,0,50,57,3591.998698,56
,0,50,58,3592.559062,57
,0,50,59,3592.935771,58
,0,50,5,3658.691051,59
,0,50,8,3673.25726,60
,0,50,7,3687.254197,61
,0,50,9,3764.482491,62
,0,50,54,3837.873269,63
,0,50,0,3864.239808,64
,0,50,4,3923.080146,65
,0,50,3,3943.911271,66
,0,50,2,4016.653875,67
,0,50,53,4039.159272,68
,0,50,1,4046.362817,69
,0,50,52,4175.751825,70
,0,50,42,4272.724085,71
,0,51,50,1.615418472,1
,0,51,49,7.580392763,2
,0,51,48,129.4916798,3
,0,51,47,129.6688006,4
,0,51,46,129.838858,5
,0,51,43,478.0496367,6
,0,51,45,478.3290703,7
,0,51,44,478.435033,8
,0,51,37,1042.567116,9
,0,51,38,1043.044478,10
,0,51,41,1043.407613,11
,0,51,40,1043.412114,12
,0,51,39,1043.412497,13
,0,51,36,1498.886448,14
,0,51,35,1499.387625,15
,0,51,34,2054.090702,16
,0,51,31,2252.708387,17
,0,51,32,2255.128547,18
,0,51,33,2256.020272,19
,0,51,26,2311.155573,20
,0,51,27,2311.376329,21
,0,51,30,2312.698878,22
,0,51,28,2312.716939,23
,0,51,29,2312.757768,24
,0,51,23,2393.510079,25
,0,51,24,2394.322659,26
,0,51,25,2395.391118,27
,0,51,18,2733.744274,28
,0,51,19,2734.19774,29
,0,51,20,2734.651244,30
,0,51,21,2735.683968,31
,0,51,22,2736.211006,32
,0,51,15,2900.518354,33
,0,51,16,2900.843382,34
,0,51,17,2901.021502,35
,0,51,66,3185.117641,36
,0,51,65,3227.885249,37
,0,51,67,3322.28399,38
,0,51,71,3331.649757,39
,0,51,70,3355.135739,40
,0,51,69,3360.947467,41
,0,51,10,3363.511246,42
,0,51,11,3364.71806,43
,0,51,12,3366.295259,44
,0,51,13,3367.263416,45
,0,51,14,3369.175636,46
,0,51,68,3418.644252,47
,0,51,60,3482.063626,48
,0,51,61,3482.647437,49
,0,51,62,3483.197869,50
,0,51,63,3483.846925,51
,0,51,64,3484.617863,52
,0,51,6,3520.698172,53
,0,51,55,3591.217342,54
,0,51,56,3591.791485,55
,0,51,57,3592.156339,56
,0,51,58,3592.7159,57
,0,51,59,3593.091747,58
,0,51,5,3657.670995,59
,0,51,8,3672.141736,60
,0,51,7,3686.133427,61
,0,51,9,3763.392767,62
,0,51,54,3838.0452,63
,0,51,0,3863.279467,64
,0,51,4,3922.041062,65
,0,51,3,3942.894138,66
,0,51,2,4015.653259,67
,0,51,53,4039.382994,68
,0,51,1,4045.366401,69
,0,51,52,4175.972947,70
,0,51,42,4272.942656,71
,0,52,42,97.20425642,1
,0,52,53,136.7542067,2
,0,52,54,359.530955,3
,0,52,56,603.3789788,4
,0,52,55,603.4160448,5
,0,52,58,603.5216016,6
,0,52,57,603.5655623,7
,0,52,59,603.6969718,8
,0,52,64,713.073996,9
,0,52,63,713.4748721,10
,0,52,62,713.7381938,11
,0,52,61,713.8702795,12
,0,52,60,714.134543,13
,0,52,14,843.8299631,14
,0,52,13,844.9430987,15
,0,52,12,845.4603425,16
,0,52,11,846.1721585,17
,0,52,10,846.9484062,18
,0,52,15,1313.387615,19
,0,52,16,1313.534999,20
,0,52,17,1313.766404,21
,0,52,21,1484.111108,22
,0,52,18,1484.191924,23
,0,52,20,1484.218648,24
,0,52,19,1484.225407,25
,0,52,22,1484.441634,26
,0,52,25,1840.658531,27
