FID,Id,POINT_X,POINT_Y
3772,0,295738.322400000000000,3237739.632640000000000
3773,0,295740.322400000000000,3237739.632640000000000
3774,0,295742.322400000000000,3237739.632640000000000
3775,0,295744.322400000000000,3237739.632640000000000
3776,0,295732.322400000000000,3237741.632640000000000
3777,0,295734.322400000000000,3237741.632640000000000
3778,0,295736.322400000000000,3237741.632640000000000
3779,0,295738.322400000000000,3237741.632640000000000
3780,0,295740.322400000000000,3237741.632640000000000
3781,0,295742.322400000000000,3237741.632640000000000
3782,0,295730.322400000000000,3237743.632640000000000
3783,0,295732.322400000000000,3237743.632640000000000
3784,0,295734.322400000000000,3237743.632640000000000
3785,0,295736.322400000000000,3237743.632640000000000
3786,0,295738.322400000000000,3237743.632640000000000
3787,0,295740.322400000000000,3237743.632640000000000
3788,0,295742.322400000000000,3237743.632640000000000
3789,0,295730.322400000000000,3237745.632640000000000
3790,0,295732.322400000000000,3237745.632640000000000
3791,0,295734.322400000000000,3237745.632640000000000
3792,0,295736.322400000000000,3237745.632640000000000
3793,0,295738.322400000000000,3237745.632640000000000
3794,0,295740.322400000000000,3237745.632640000000000
3795,0,295728.322400000000000,3237747.632640000000000
3796,0,295730.322400000000000,3237747.632640000000000
3797,0,295732.322400000000000,3237747.632640000000000
3798,0,295734.322400000000000,3237747.632640000000000
3799,0,295736.322400000000000,3237747.632640000000000
3800,0,295738.322400000000000,3237747.632640000000000
3801,0,295726.322400000000000,3237749.632640000000000
3802,0,295728.322400000000000,3237749.632640000000000
3803,0,295730.322400000000000,3237749.632640000000000
3804,0,295732.322400000000000,3237749.632640000000000
3805,0,295734.322400000000000,3237749.632640000000000
3806,0,295736.322400000000000,3237749.632640000000000
3807,0,295724.322400000000000,3237751.632640000000000
3808,0,295726.322400000000000,3237751.632640000000000
3809,0,295728.322400000000000,3237751.632640000000000
3810,0,295730.322400000000000,3237751.632640000000000
3811,0,295732.322400000000000,3237751.632640000000000
3812,0,295734.322400000000000,3237751.632640000000000
3813,0,295722.322400000000000,3237753.632640000000000
3814,0,295724.322400000000000,3237753.632640000000000
3815,0,295726.322400000000000,3237753.632640000000000
3816,0,295728.322400000000000,3237753.632640000000000
3817,0,295730.322400000000000,3237753.632640000000000
3818,0,295732.322400000000000,3237753.632640000000000
3819,0,295720.322400000000000,3237755.632640000000000
3820,0,295722.322400000000000,3237755.632640000000000
3821,0,295724.322400000000000,3237755.632640000000000
3822,0,295726.322400000000000,3237755.632640000000000
3823,0,295728.322400000000000,3237755.632640000000000
3824,0,295730.322400000000000,3237755.632640000000000
3825,0,295718.322400000000000,3237757.632640000000000
3826,0,295720.322400000000000,3237757.632640000000000
3827,0,295722.322400000000000,3237757.632640000000000
3828,0,295724.322400000000000,3237757.632640000000000
3829,0,295726.322400000000000,3237757.632640000000000
3830,0,295728.322400000000000,3237757.632640000000000
3831,0,295716.322400000000000,3237759.632640000000000
3832,0,295718.322400000000000,3237759.632640000000000
3833,0,295720.322400000000000,3237759.632640000000000
3834,0,295722.322400000000000,3237759.632640000000000
3835,0,295724.322400000000000,3237759.632640000000000
3836,0,295726.322400000000000,3237759.632640000000000
3837,0,295728.322400000000000,3237759.632640000000000
3838,0,295718.322400000000000,3237761.632640000000000
3839,0,295720.322400000000000,3237761.632640000000000
3840,0,295722.322400000000000,3237761.632640000000000
3841,0,295724.322400000000000,3237761.632640000000000
3842,0,295726.322400000000000,3237761.632640000000000
3843,0,295720.322400000000000,3237763.632640000000000
3844,0,295722.322400000000000,3237763.632640000000000
3845,0,295724.322400000000000,3237763.632640000000000
3846,0,295678.322400000000000,3237777.632640000000000
3847,0,295676.322400000000000,3237779.632640000000000
3848,0,295678.322400000000000,3237779.632640000000000
3849,0,295680.322400000000000,3237779.632640000000000
3850,0,295674.322400000000000,3237781.632640000000000
3851,0,295676.322400000000000,3237781.632640000000000
3852,0,295678.322400000000000,3237781.632640000000000
3853,0,295680.322400000000000,3237781.632640000000000
3854,0,295682.322400000000000,3237781.632640000000000
3855,0,295672.322400000000000,3237783.632640000000000
3856,0,295674.322400000000000,3237783.632640000000000
3857,0,295676.322400000000000,3237783.632640000000000
3858,0,295678.322400000000000,3237783.632640000000000
3859,0,295680.322400000000000,3237783.632640000000000
3860,0,295682.322400000000000,3237783.632640000000000
3861,0,295670.322400000000000,3237785.632640000000000
3862,0,295672.322400000000000,3237785.632640000000000
3863,0,295674.322400000000000,3237785.632640000000000
3864,0,295676.322400000000000,3237785.632640000000000
3865,0,295678.322400000000000,3237785.632640000000000
3866,0,295680.322400000000000,3237785.632640000000000
3867,0,295668.322400000000000,3237787.632640000000000
3868,0,295670.322400000000000,3237787.632640000000000
3869,0,295672.322400000000000,3237787.632640000000000
3870,0,295674.322400000000000,3237787.632640000000000
3871,0,295676.322400000000000,3237787.632640000000000
3872,0,295678.322400000000000,3237787.632640000000000
3873,0,295666.322400000000000,3237789.632640000000000
3874,0,295668.322400000000000,3237789.632640000000000
3875,0,295670.322400000000000,3237789.632640000000000
3876,0,295672.322400000000000,3237789.632640000000000
3877,0,295674.322400000000000,3237789.632640000000000
3878,0,295676.322400000000000,3237789.632640000000000
3879,0,295664.322400000000000,3237791.632640000000000
3880,0,295666.322400000000000,3237791.632640000000000
3881,0,295668.322400000000000,3237791.632640000000000
3882,0,295670.322400000000000,3237791.632640000000000
3883,0,295672.322400000000000,3237791.632640000000000
3884,0,295674.322400000000000,3237791.632640000000000
3885,0,295662.322400000000000,3237793.632640000000000
3886,0,295664.322400000000000,3237793.632640000000000
3887,0,295666.322400000000000,3237793.632640000000000
3888,0,295668.322400000000000,3237793.632640000000000
3889,0,295670.322400000000000,3237793.632640000000000
3890,0,295672.322400000000000,3237793.632640000000000
3891,0,295660.322400000000000,3237795.632640000000000
3892,0,295662.322400000000000,3237795.632640000000000
3893,0,295664.322400000000000,3237795.632640000000000
3894,0,295666.322400000000000,3237795.632640000000000
3895,0,295668.322400000000000,3237795.632640000000000
3896,0,295670.322400000000000,3237795.632640000000000
3897,0,295658.322400000000000,3237797.632640000000000
3898,0,295660.322400000000000,3237797.632640000000000
3899,0,295662.322400000000000,3237797.632640000000000
3900,0,295664.322400000000000,3237797.632640000000000
3901,0,295666.322400000000000,3237797.632640000000000
3902,0,295668.322400000000000,3237797.632640000000000
3903,0,295656.322400000000000,3237799.632640000000000
3904,0,295658.322400000000000,3237799.632640000000000
3905,0,295660.322400000000000,3237799.632640000000000
3906,0,295662.322400000000000,3237799.632640000000000
3907,0,295664.322400000000000,3237799.632640000000000
3908,0,295666.322400000000000,3237799.632640000000000
3909,0,295654.322400000000000,3237801.632640000000000
3910,0,295656.322400000000000,3237801.632640000000000
3911,0,295658.322400000000000,3237801.632640000000000
3912,0,295660.322400000000000,3237801.632640000000000
3913,0,295662.322400000000000,3237801.632640000000000
3914,0,295664.322400000000000,3237801.632640000000000
3915,0,295652.322400000000000,3237803.632640000000000
3916,0,295654.322400000000000,3237803.632640000000000
3917,0,295656.322400000000000,3237803.632640000000000
3918,0,295658.322400000000000,3237803.632640000000000
3919,0,295660.322400000000000,3237803.632640000000000
3920,0,295662.322400000000000,3237803.632640000000000
3921,0,295650.322400000000000,3237805.632640000000000
3922,0,295652.322400000000000,3237805.632640000000000
3923,0,295654.322400000000000,3237805.632640000000000
3924,0,295656.322400000000000,3237805.632640000000000
3925,0,295658.322400000000000,3237805.632640000000000
3926,0,295660.322400000000000,3237805.632640000000000
3927,0,295648.322400000000000,3237807.632640000000000
3928,0,295650.322400000000000,3237807.632640000000000
3929,0,295652.322400000000000,3237807.632640000000000
3930,0,295654.322400000000000,3237807.632640000000000
3931,0,295656.322400000000000,3237807.632640000000000
3932,0,295658.322400000000000,3237807.632640000000000
3933,0,295646.322400000000000,3237809.632640000000000
3934,0,295648.322400000000000,3237809.632640000000000
3935,0,295650.322400000000000,3237809.632640000000000
3936,0,295652.322400000000000,3237809.632640000000000
3937,0,295654.322400000000000,3237809.632640000000000
3938,0,295656.322400000000000,3237809.632640000000000
3939,0,295644.322400000000000,3237811.632640000000000
3940,0,295646.322400000000000,3237811.632640000000000
3941,0,295648.322400000000000,3237811.632640000000000
3942,0,295650.322400000000000,3237811.632640000000000
3943,0,295652.322400000000000,3237811.632640000000000
3944,0,295654.322400000000000,3237811.632640000000000
3945,0,295642.322400000000000,3237813.632640000000000
3946,0,295644.322400000000000,3237813.632640000000000
3947,0,295646.322400000000000,3237813.632640000000000
3948,0,295648.322400000000000,3237813.632640000000000
3949,0,295650.322400000000000,3237813.632640000000000
3950,0,295652.322400000000000,3237813.632640000000000
3951,0,295640.322400000000000,3237815.632640000000000
3952,0,295642.322400000000000,3237815.632640000000000
3953,0,295644.322400000000000,3237815.632640000000000
3954,0,295646.322400000000000,3237815.632640000000000
3955,0,295648.322400000000000,3237815.632640000000000
3956,0,295650.322400000000000,3237815.632640000000000
3957,0,295638.322400000000000,3237817.632640000000000
3958,0,295640.322400000000000,3237817.632640000000000
3959,0,295642.322400000000000,3237817.632640000000000
3960,0,295644.322400000000000,3237817.632640000000000
3961,0,295646.322400000000000,3237817.632640000000000
3962,0,295648.322400000000000,3237817.632640000000000
3963,0,295636.322400000000000,3237819.632640000000000
3964,0,295638.322400000000000,3237819.632640000000000
3965,0,295640.322400000000000,3237819.632640000000000
3966,0,295642.322400000000000,3237819.632640000000000
3967,0,295644.322400000000000,3237819.632640000000000
3968,0,295646.322400000000000,3237819.632640000000000
3969,0,295634.322400000000000,3237821.632640000000000
3970,0,295636.322400000000000,3237821.632640000000000
3971,0,295638.322400000000000,3237821.632640000000000
3972,0,295640.322400000000000,3237821.632640000000000
3973,0,295642.322400000000000,3237821.632640000000000
3974,0,295644.322400000000000,3237821.632640000000000
3975,0,295632.322400000000000,3237823.632640000000000
3976,0,295634.322400000000000,3237823.632640000000000
3977,0,295636.322400000000000,3237823.632640000000000
3978,0,295638.322400000000000,3237823.632640000000000
3979,0,295640.322400000000000,3237823.632640000000000
3980,0,295642.322400000000000,3237823.632640000000000
3981,0,295630.322400000000000,3237825.632640000000000
3982,0,295632.322400000000000,3237825.632640000000000
3983,0,295634.322400000000000,3237825.632640000000000
3984,0,295636.322400000000000,3237825.632640000000000
3985,0,295638.322400000000000,3237825.632640000000000
3986,0,295640.322400000000000,3237825.632640000000000
3987,0,295628.322400000000000,3237827.632640000000000
3988,0,295630.322400000000000,3237827.632640000000000
3989,0,295632.322400000000000,3237827.632640000000000
3990,0,295634.322400000000000,3237827.632640000000000
3991,0,295636.322400000000000,3237827.632640000000000
3992,0,295638.322400000000000,3237827.632640000000000
3993,0,295626.322400000000000,3237829.632640000000000
3994,0,295628.322400000000000,3237829.632640000000000
3995,0,295630.322400000000000,3237829.632640000000000
3996,0,295632.322400000000000,3237829.632640000000000
3997,0,295634.322400000000000,3237829.632640000000000
3998,0,295636.322400000000000,3237829.632640000000000
3999,0,295624.322400000000000,3237831.632640000000000
4000,0,295626.322400000000000,3237831.632640000000000
4001,0,295628.322400000000000,3237831.632640000000000
4002,0,295630.322400000000000,3237831.632640000000000
4003,0,295632.322400000000000,3237831.632640000000000
4004,0,295634.322400000000000,3237831.632640000000000
4005,0,295622.322400000000000,3237833.632640000000000
4006,0,295624.322400000000000,3237833.632640000000000
4007,0,295626.322400000000000,3237833.632640000000000
4008,0,295628.322400000000000,3237833.632640000000000
4009,0,295630.322400000000000,3237833.632640000000000
4010,0,295632.322400000000000,3237833.632640000000000
4011,0,295620.322400000000000,3237835.632640000000000
4012,0,295622.322400000000000,3237835.632640000000000
4013,0,295624.322400000000000,3237835.632640000000000
4014,0,295626.322400000000000,3237835.632640000000000
4015,0,295628.322400000000000,3237835.632640000000000
4016,0,295630.322400000000000,3237835.632640000000000
4017,0,295632.322400000000000,3237835.632640000000000
4018,0,295618.322400000000000,3237837.632640000000000
4019,0,295620.322400000000000,3237837.632640000000000
4020,0,295622.322400000000000,3237837.632640000000000
4021,0,295624.322400000000000,3237837.632640000000000
4022,0,295626.322400000000000,3237837.632640000000000
4023,0,295628.322400000000000,3237837.632640000000000
4024,0,295630.322400000000000,3237837.632640000000000
4025,0,295616.322400000000000,3237839.632640000000000
4026,0,295618.322400000000000,3237839.632640000000000
4027,0,295620.322400000000000,3237839.632640000000000
4028,0,295622.322400000000000,3237839.632640000000000
4029,0,295624.322400000000000,3237839.632640000000000
4030,0,295626.322400000000000,3237839.632640000000000
4031,0,295628.322400000000000,3237839.632640000000000
4032,0,295614.322400000000000,3237841.632640000000000
4033,0,295616.322400000000000,3237841.632640000000000
4034,0,295618.322400000000000,3237841.632640000000000
4035,0,295620.322400000000000,3237841.632640000000000
4036,0,295622.322400000000000,3237841.632640000000000
4037,0,295624.322400000000000,3237841.632640000000000
4038,0,295626.322400000000000,3237841.632640000000000
4039,0,295612.322400000000000,3237843.632640000000000
4040,0,295614.322400000000000,3237843.632640000000000
4041,0,295616.322400000000000,3237843.632640000000000
4042,0,295618.322400000000000,3237843.632640000000000
4043,0,295620.322400000000000,3237843.632640000000000
4044,0,295622.322400000000000,3237843.632640000000000
4045,0,295624.322400000000000,3237843.632640000000000
4046,0,295610.322400000000000,3237845.632640000000000
4047,0,295612.322400000000000,3237845.632640000000000
4048,0,295614.322400000000000,3237845.632640000000000
4049,0,295616.322400000000000,3237845.632640000000000
4050,0,295618.322400000000000,3237845.632640000000000
4051,0,295620.322400000000000,3237845.632640000000000
4052,0,295622.322400000000000,3237845.632640000000000
4053,0,295610.322400000000000,3237847.632640000000000
4054,0,295612.322400000000000,3237847.632640000000000
4055,0,295614.322400000000000,3237847.632640000000000
4056,0,295616.322400000000000,3237847.632640000000000
4057,0,295618.322400000000000,3237847.632640000000000
4058,0,295620.322400000000000,3237847.632640000000000
4059,0,295612.322400000000000,3237849.632640000000000
4060,0,295614.322400000000000,3237849.632640000000000
4061,0,295616.322400000000000,3237849.632640000000000
4062,0,295618.322400000000000,3237849.632640000000000
4063,0,295614.322400000000000,3237851.632640000000000
4064,0,295616.322400000000000,3237851.632640000000000
4065,0,295566.322400000000000,3237877.632640000000000
4066,0,295564.322400000000000,3237879.632640000000000
4067,0,295566.322400000000000,3237879.632640000000000
4068,0,295568.322400000000000,3237879.632640000000000
4069,0,295564.322400000000000,3237881.632640000000000
4070,0,295566.322400000000000,3237881.632640000000000
4071,0,295568.322400000000000,3237881.632640000000000
4072,0,295570.322400000000000,3237881.632640000000000
4073,0,295572.322400000000000,3237881.632640000000000
4074,0,295562.322400000000000,3237883.632640000000000
4075,0,295564.322400000000000,3237883.632640000000000
4076,0,295566.322400000000000,3237883.632640000000000
4077,0,295568.322400000000000,3237883.632640000000000
4078,0,295570.322400000000000,3237883.632640000000000
4079,0,295572.322400000000000,3237883.632640000000000
4080,0,295560.322400000000000,3237885.632640000000000
4081,0,295562.322400000000000,3237885.632640000000000
4082,0,295564.322400000000000,3237885.632640000000000
4083,0,295566.322400000000000,3237885.632640000000000
4084,0,295568.322400000000000,3237885.632640000000000
4085,0,295570.322400000000000,3237885.632640000000000
4086,0,295558.322400000000000,3237887.632640000000000
4087,0,295560.322400000000000,3237887.632640000000000
4088,0,295562.322400000000000,3237887.632640000000000
4089,0,295564.322400000000000,3237887.632640000000000
4090,0,295566.322400000000000,3237887.632640000000000
4091,0,295568.322400000000000,3237887.632640000000000
4092,0,295558.322400000000000,3237889.632640000000000
4093,0,295560.322400000000000,3237889.632640000000000
4094,0,295562.322400000000000,3237889.632640000000000
4095,0,295564.322400000000000,3237889.632640000000000
4096,0,295566.322400000000000,3237889.632640000000000
4097,0,295556.322400000000000,3237891.632640000000000
4098,0,295558.322400000000000,3237891.632640000000000
4099,0,295560.322400000000000,3237891.632640000000000
4100,0,295562.322400000000000,3237891.632640000000000
4101,0,295564.322400000000000,3237891.632640000000000
4102,0,295566.322400000000000,3237891.632640000000000
4103,0,295554.322400000000000,3237893.632640000000000
4104,0,295556.322400000000000,3237893.632640000000000
4105,0,295558.322400000000000,3237893.632640000000000
4106,0,295560.322400000000000,3237893.632640000000000
4107,0,295562.322400000000000,3237893.632640000000000
4108,0,295564.322400000000000,3237893.632640000000000
4109,0,295552.322400000000000,3237895.632640000000000
4110,0,295554.322400000000000,3237895.632640000000000
4111,0,295556.322400000000000,3237895.632640000000000
4112,0,295558.322400000000000,3237895.632640000000000
4113,0,295560.322400000000000,3237895.632640000000000
4114,0,295562.322400000000000,3237895.632640000000000
4115,0,295552.322400000000000,3237897.632640000000000
4116,0,295554.322400000000000,3237897.632640000000000
4117,0,295556.322400000000000,3237897.632640000000000
4118,0,295558.322400000000000,3237897.632640000000000
4119,0,295560.322400000000000,3237897.632640000000000
4120,0,295550.322400000000000,3237899.632640000000000
4121,0,295552.322400000000000,3237899.632640000000000
4122,0,295554.322400000000000,3237899.632640000000000
4123,0,295556.322400000000000,3237899.632640000000000
4124,0,295558.322400000000000,3237899.632640000000000
4125,0,295560.322400000000000,3237899.632640000000000
4126,0,295548.322400000000000,3237901.632640000000000
4127,0,295550.322400000000000,3237901.632640000000000
4128,0,295552.322400000000000,3237901.632640000000000
4129,0,295554.322400000000000,3237901.632640000000000
4130,0,295556.322400000000000,3237901.632640000000000
4131,0,295558.322400000000000,3237901.632640000000000
4132,0,295546.322400000000000,3237903.632640000000000
4133,0,295548.322400000000000,3237903.632640000000000
4134,0,295550.322400000000000,3237903.632640000000000
4135,0,295552.322400000000000,3237903.632640000000000
4136,0,295554.322400000000000,3237903.632640000000000
4137,0,295556.322400000000000,3237903.632640000000000
4138,0,295546.322400000000000,3237905.632640000000000
4139,0,295548.322400000000000,3237905.632640000000000
4140,0,295550.322400000000000,3237905.632640000000000
4141,0,295552.322400000000000,3237905.632640000000000
4142,0,295554.322400000000000,3237905.632640000000000
4143,0,295544.322400000000000,3237907.632640000000000
4144,0,295546.322400000000000,3237907.632640000000000
4145,0,295548.322400000000000,3237907.632640000000000
4146,0,295550.322400000000000,3237907.632640000000000
4147,0,295552.322400000000000,3237907.632640000000000
4148,0,295542.322400000000000,3237909.632640000000000
4149,0,295544.322400000000000,3237909.632640000000000
4150,0,295546.322400000000000,3237909.632640000000000
4151,0,295548.322400000000000,3237909.632640000000000
4152,0,295550.322400000000000,3237909.632640000000000
4153,0,295552.322400000000000,3237909.632640000000000
4154,0,295540.322400000000000,3237911.632640000000000
4155,0,295542.322400000000000,3237911.632640000000000
4156,0,295544.322400000000000,3237911.632640000000000
4157,0,295546.322400000000000,3237911.632640000000000
4158,0,295548.322400000000000,3237911.632640000000000
4159,0,295550.322400000000000,3237911.632640000000000
4160,0,295538.322400000000000,3237913.632640000000000
4161,0,295540.322400000000000,3237913.632640000000000
4162,0,295542.322400000000000,3237913.632640000000000
4163,0,295544.322400000000000,3237913.632640000000000
4164,0,295546.322400000000000,3237913.632640000000000
4165,0,295548.322400000000000,3237913.632640000000000
4166,0,295538.322400000000000,3237915.632640000000000
4167,0,295540.322400000000000,3237915.632640000000000
4168,0,295542.322400000000000,3237915.632640000000000
4169,0,295544.322400000000000,3237915.632640000000000
4170,0,295546.322400000000000,3237915.632640000000000
4171,0,295536.322400000000000,3237917.632640000000000
4172,0,295538.322400000000000,3237917.632640000000000
4173,0,295540.322400000000000,3237917.632640000000000
4174,0,295542.322400000000000,3237917.632640000000000
4175,0,295544.322400000000000,3237917.632640000000000
4176,0,295546.322400000000000,3237917.632640000000000
4177,0,295534.322400000000000,3237919.632640000000000
4178,0,295536.322400000000000,3237919.632640000000000
4179,0,295538.322400000000000,3237919.632640000000000
4180,0,295540.322400000000000,3237919.632640000000000
4181,0,295542.322400000000000,3237919.632640000000000
4182,0,295544.322400000000000,3237919.632640000000000
4183,0,295532.322400000000000,3237921.632640000000000
4184,0,295534.322400000000000,3237921.632640000000000
4185,0,295536.322400000000000,3237921.632640000000000
4186,0,295538.322400000000000,3237921.632640000000000
4187,0,295540.322400000000000,3237921.632640000000000
4188,0,295542.322400000000000,3237921.632640000000000
4189,0,295532.322400000000000,3237923.632640000000000
4190,0,295534.322400000000000,3237923.632640000000000
4191,0,295536.322400000000000,3237923.632640000000000
4192,0,295538.322400000000000,3237923.632640000000000
4193,0,295540.322400000000000,3237923.632640000000000
4194,0,295530.322400000000000,3237925.632640000000000
4195,0,295532.322400000000000,3237925.632640000000000
4196,0,295534.322400000000000,3237925.632640000000000
4197,0,295536.322400000000000,3237925.632640000000000
4198,0,295538.322400000000000,3237925.632640000000000
4199,0,295540.322400000000000,3237925.632640000000000
4200,0,295528.322400000000000,3237927.632640000000000
4201,0,295530.322400000000000,3237927.632640000000000
4202,0,295532.322400000000000,3237927.632640000000000
4203,0,295534.322400000000000,3237927.632640000000000
4204,0,295536.322400000000000,3237927.632640000000000
4205,0,295538.322400000000000,3237927.632640000000000
4206,0,295526.322400000000000,3237929.632640000000000
4207,0,295528.322400000000000,3237929.632640000000000
4208,0,295530.322400000000000,3237929.632640000000000
4209,0,295532.322400000000000,3237929.632640000000000
4210,0,295534.322400000000000,3237929.632640000000000
4211,0,295536.322400000000000,3237929.632640000000000
4212,0,295526.322400000000000,3237931.632640000000000
4213,0,295528.322400000000000,3237931.632640000000000
4214,0,295530.322400000000000,3237931.632640000000000
4215,0,295532.322400000000000,3237931.632640000000000
4216,0,295534.322400000000000,3237931.632640000000000
4217,0,295524.322400000000000,3237933.632640000000000
4218,0,295526.322400000000000,3237933.632640000000000
4219,0,295528.322400000000000,3237933.632640000000000
4220,0,295530.322400000000000,3237933.632640000000000
4221,0,295532.322400000000000,3237933.632640000000000
4222,0,295534.322400000000000,3237933.632640000000000
4223,0,295522.322400000000000,3237935.632640000000000
4224,0,295524.322400000000000,3237935.632640000000000
4225,0,295526.322400000000000,3237935.632640000000000
4226,0,295528.322400000000000,3237935.632640000000000
4227,0,295530.322400000000000,3237935.632640000000000
4228,0,295532.322400000000000,3237935.632640000000000
4229,0,295520.322400000000000,3237937.632640000000000
4230,0,295522.322400000000000,3237937.632640000000000
4231,0,295524.322400000000000,3237937.632640000000000
4232,0,295526.322400000000000,3237937.632640000000000
4233,0,295528.322400000000000,3237937.632640000000000
4234,0,295530.322400000000000,3237937.632640000000000
4235,0,295520.322400000000000,3237939.632640000000000
4236,0,295522.322400000000000,3237939.632640000000000
4237,0,295524.322400000000000,3237939.632640000000000
4238,0,295526.322400000000000,3237939.632640000000000
4239,0,295528.322400000000000,3237939.632640000000000
4240,0,295518.322400000000000,3237941.632640000000000
4241,0,295520.322400000000000,3237941.632640000000000
4242,0,295522.322400000000000,3237941.632640000000000
4243,0,295524.322400000000000,3237941.632640000000000
4244,0,295526.322400000000000,3237941.632640000000000
4245,0,295528.322400000000000,3237941.632640000000000
4246,0,295516.322400000000000,3237943.632640000000000
4247,0,295518.322400000000000,3237943.632640000000000
4248,0,295520.322400000000000,3237943.632640000000000
4249,0,295522.322400000000000,3237943.632640000000000
4250,0,295524.322400000000000,3237943.632640000000000
4251,0,295526.322400000000000,3237943.632640000000000
4252,0,295514.322400000000000,3237945.632640000000000
4253,0,295516.322400000000000,3237945.632640000000000
4254,0,295518.322400000000000,3237945.632640000000000
4255,0,295520.322400000000000,3237945.632640000000000
4256,0,295522.322400000000000,3237945.632640000000000
4257,0,295524.322400000000000,3237945.632640000000000
4258,0,295514.322400000000000,3237947.632640000000000
4259,0,295516.322400000000000,3237947.632640000000000
4260,0,295518.322400000000000,3237947.632640000000000
4261,0,295520.322400000000000,3237947.632640000000000
4262,0,295522.322400000000000,3237947.632640000000000
4263,0,295512.322400000000000,3237949.632640000000000
4264,0,295514.322400000000000,3237949.632640000000000
4265,0,295516.322400000000000,3237949.632640000000000
4266,0,295518.322400000000000,3237949.632640000000000
4267,0,295520.322400000000000,3237949.632640000000000
4268,0,295522.322400000000000,3237949.632640000000000
4269,0,295510.322400000000000,3237951.632640000000000
4270,0,295512.322400000000000,3237951.632640000000000
4271,0,295514.322400000000000,3237951.632640000000000
4272,0,295516.322400000000000,3237951.632640000000000
4273,0,295518.322400000000000,3237951.632640000000000
4274,0,295520.322400000000000,3237951.632640000000000
4275,0,295508.322400000000000,3237953.632640000000000
4276,0,295510.322400000000000,3237953.632640000000000
4277,0,295512.322400000000000,3237953.632640000000000
4278,0,295514.322400000000000,3237953.632640000000000
4279,0,295516.322400000000000,3237953.632640000000000
4280,0,295518.322400000000000,3237953.632640000000000
4281,0,295508.322400000000000,3237955.632640000000000
4282,0,295510.322400000000000,3237955.632640000000000
4283,0,295512.322400000000000,3237955.632640000000000
4284,0,295514.322400000000000,3237955.632640000000000
4285,0,295516.322400000000000,3237955.632640000000000
4286,0,295508.322400000000000,3237957.632640000000000
4287,0,295510.322400000000000,3237957.632640000000000
4288,0,295512.322400000000000,3237957.632640000000000
4289,0,295514.322400000000000,3237957.632640000000000
4290,0,295516.322400000000000,3237957.632640000000000
4291,0,295512.322400000000000,3237959.632640000000000
4292,0,295514.322400000000000,3237959.632640000000000
4293,0,295476.322400000000000,3238005.632640000000000
4294,0,295474.322400000000000,3238007.632640000000000
4295,0,295476.322400000000000,3238007.632640000000000
4296,0,295478.322400000000000,3238007.632640000000000
4297,0,295472.322400000000000,3238009.632640000000000
4298,0,295474.322400000000000,3238009.632640000000000
4299,0,295476.322400000000000,3238009.632640000000000
4300,0,295478.322400000000000,3238009.632640000000000
4301,0,295480.322400000000000,3238009.632640000000000
4302,0,295470.322400000000000,3238011.632640000000000
4303,0,295472.322400000000000,3238011.632640000000000
4304,0,295474.322400000000000,3238011.632640000000000
4305,0,295476.322400000000000,3238011.632640000000000
4306,0,295478.322400000000000,3238011.632640000000000
4307,0,295480.322400000000000,3238011.632640000000000
4308,0,295468.322400000000000,3238013.632640000000000
4309,0,295470.322400000000000,3238013.632640000000000
4310,0,295472.322400000000000,3238013.632640000000000
4311,0,295474.322400000000000,3238013.632640000000000
4312,0,295476.322400000000000,3238013.632640000000000
4313,0,295478.322400000000000,3238013.632640000000000
4314,0,295466.322400000000000,3238015.632640000000000
4315,0,295468.322400000000000,3238015.632640000000000
4316,0,295470.322400000000000,3238015.632640000000000
4317,0,295472.322400000000000,3238015.632640000000000
4318,0,295474.322400000000000,3238015.632640000000000
4319,0,295476.322400000000000,3238015.632640000000000
4320,0,295464.322400000000000,3238017.632640000000000
4321,0,295466.322400000000000,3238017.632640000000000
4322,0,295468.322400000000000,3238017.632640000000000
4323,0,295470.322400000000000,3238017.632640000000000
4324,0,295472.322400000000000,3238017.632640000000000
4325,0,295474.322400000000000,3238017.632640000000000
4326,0,295462.322400000000000,3238019.632640000000000
4327,0,295464.322400000000000,3238019.632640000000000
4328,0,295466.322400000000000,3238019.632640000000000
4329,0,295468.322400000000000,3238019.632640000000000
4330,0,295470.322400000000000,3238019.632640000000000
4331,0,295472.322400000000000,3238019.632640000000000
4332,0,295460.322400000000000,3238021.632640000000000
4333,0,295462.322400000000000,3238021.632640000000000
4334,0,295464.322400000000000,3238021.632640000000000
4335,0,295466.322400000000000,3238021.632640000000000
4336,0,295468.322400000000000,3238021.632640000000000
4337,0,295470.322400000000000,3238021.632640000000000
4338,0,295458.322400000000000,3238023.632640000000000
4339,0,295460.322400000000000,3238023.632640000000000
4340,0,295462.322400000000000,3238023.632640000000000
4341,0,295464.322400000000000,3238023.632640000000000
4342,0,295466.322400000000000,3238023.632640000000000
4343,0,295468.322400000000000,3238023.632640000000000
4344,0,295470.322400000000000,3238023.632640000000000
4345,0,295456.322400000000000,3238025.632640000000000
4346,0,295458.322400000000000,3238025.632640000000000
4347,0,295460.322400000000000,3238025.632640000000000
4348,0,295462.322400000000000,3238025.632640000000000
4349,0,295464.322400000000000,3238025.632640000000000
4350,0,295466.322400000000000,3238025.632640000000000
4351,0,295468.322400000000000,3238025.632640000000000
4352,0,295456.322400000000000,3238027.632640000000000
4353,0,295458.322400000000000,3238027.632640000000000
