FID,Id,POINT_X,POINT_Y,STATION
1943,0,296230.3224,3236469.633,LCO19
1944,0,296232.3224,3236469.633,LCO19
1945,0,296234.3224,3236469.633,LCO19
1946,0,296236.3224,3236469.633,LCO19
1947,0,296226.3224,3236471.633,LCO19
1948,0,296228.3224,3236471.633,LCO19
1949,0,296230.3224,3236471.633,LCO19
1950,0,296232.3224,3236471.633,LCO19
1951,0,296234.3224,3236471.633,LCO19
1952,0,296224.3224,3236473.633,LCO19
1953,0,296226.3224,3236473.633,LCO19
1954,0,296228.3224,3236473.633,LCO19
1955,0,296230.3224,3236473.633,LCO19
1956,0,296232.3224,3236473.633,LCO19
1957,0,296234.3224,3236473.633,LCO19
1958,0,296224.3224,3236475.633,LCO19
1959,0,296226.3224,3236475.633,LCO19
1960,0,296228.3224,3236475.633,LCO19
1961,0,296230.3224,3236475.633,LCO19
1962,0,296232.3224,3236475.633,LCO19
1963,0,296222.3224,3236477.633,LCO19
1964,0,296224.3224,3236477.633,LCO19
1965,0,296226.3224,3236477.633,LCO19
1966,0,296228.3224,3236477.633,LCO19
1967,0,296230.3224,3236477.633,LCO19
1968,0,296232.3224,3236477.633,LCO19
1969,0,296222.3224,3236479.633,LCO19
1970,0,296224.3224,3236479.633,LCO19
1971,0,296226.3224,3236479.633,LCO19
1972,0,296228.3224,3236479.633,LCO19
1973,0,296230.3224,3236479.633,LCO19
1974,0,296220.3224,3236481.633,LCO19
1975,0,296222.3224,3236481.633,LCO19
1976,0,296224.3224,3236481.633,LCO19
1977,0,296226.3224,3236481.633,LCO19
1978,0,296228.3224,3236481.633,LCO19
1979,0,296220.3224,3236483.633,LCO19
1980,0,296222.3224,3236483.633,LCO19
1981,0,296224.3224,3236483.633,LCO19
1982,0,296226.3224,3236483.633,LCO19
1983,0,296228.3224,3236483.633,LCO19
1984,0,296218.3224,3236485.633,LCO19
1985,0,296220.3224,3236485.633,LCO19
1986,0,296222.3224,3236485.633,LCO19
1987,0,296224.3224,3236485.633,LCO19
1988,0,296226.3224,3236485.633,LCO19
1989,0,296218.3224,3236487.633,LCO19
1990,0,296220.3224,3236487.633,LCO19
1991,0,296222.3224,3236487.633,LCO19
1992,0,296224.3224,3236487.633,LCO19
1993,0,296226.3224,3236487.633,LCO19
1994,0,296216.3224,3236489.633,LCO19
1995,0,296218.3224,3236489.633,LCO19
1996,0,296220.3224,3236489.633,LCO19
1997,0,296222.3224,3236489.633,LCO19
1998,0,296224.3224,3236489.633,LCO19
1999,0,296216.3224,3236491.633,LCO19
2000,0,296218.3224,3236491.633,LCO19
2001,0,296220.3224,3236491.633,LCO19
2002,0,296222.3224,3236491.633,LCO19
2003,0,296224.3224,3236491.633,LCO19
2004,0,296214.3224,3236493.633,LCO19
2005,0,296216.3224,3236493.633,LCO19
2006,0,296218.3224,3236493.633,LCO19
2007,0,296220.3224,3236493.633,LCO19
2008,0,296222.3224,3236493.633,LCO19
2009,0,296212.3224,3236495.633,LCO19
2010,0,296214.3224,3236495.633,LCO19
2011,0,296216.3224,3236495.633,LCO19
2012,0,296218.3224,3236495.633,LCO19
2013,0,296220.3224,3236495.633,LCO19
2014,0,296222.3224,3236495.633,LCO19
2015,0,296212.3224,3236497.633,LCO19
2016,0,296214.3224,3236497.633,LCO19
2017,0,296216.3224,3236497.633,LCO19
2018,0,296218.3224,3236497.633,LCO19
2019,0,296220.3224,3236497.633,LCO19
2020,0,296210.3224,3236499.633,LCO19
2021,0,296212.3224,3236499.633,LCO19
2022,0,296214.3224,3236499.633,LCO19
2023,0,296216.3224,3236499.633,LCO19
2024,0,296218.3224,3236499.633,LCO19
2025,0,296220.3224,3236499.633,LCO19
2026,0,296210.3224,3236501.633,LCO19
2027,0,296212.3224,3236501.633,LCO19
2028,0,296214.3224,3236501.633,LCO19
2029,0,296216.3224,3236501.633,LCO19
2030,0,296218.3224,3236501.633,LCO19
2031,0,296208.3224,3236503.633,LCO19
2032,0,296210.3224,3236503.633,LCO19
2033,0,296212.3224,3236503.633,LCO19
2034,0,296214.3224,3236503.633,LCO19
2035,0,296216.3224,3236503.633,LCO19
2036,0,296208.3224,3236505.633,LCO19
2037,0,296210.3224,3236505.633,LCO19
2038,0,296212.3224,3236505.633,LCO19
2039,0,296214.3224,3236505.633,LCO19
2040,0,296216.3224,3236505.633,LCO19
2041,0,296206.3224,3236507.633,LCO19
2042,0,296208.3224,3236507.633,LCO19
2043,0,296210.3224,3236507.633,LCO19
2044,0,296212.3224,3236507.633,LCO19
2045,0,296214.3224,3236507.633,LCO19
2046,0,296206.3224,3236509.633,LCO19
2047,0,296208.3224,3236509.633,LCO19
2048,0,296210.3224,3236509.633,LCO19
2049,0,296212.3224,3236509.633,LCO19
2050,0,296214.3224,3236509.633,LCO19
2051,0,296204.3224,3236511.633,LCO19
2052,0,296206.3224,3236511.633,LCO19
2053,0,296208.3224,3236511.633,LCO19
2054,0,296210.3224,3236511.633,LCO19
2055,0,296212.3224,3236511.633,LCO19
2056,0,296204.3224,3236513.633,LCO19
2057,0,296206.3224,3236513.633,LCO19
2058,0,296208.3224,3236513.633,LCO19
2059,0,296210.3224,3236513.633,LCO19
2060,0,296212.3224,3236513.633,LCO19
2061,0,296202.3224,3236515.633,LCO19
2062,0,296204.3224,3236515.633,LCO19
2063,0,296206.3224,3236515.633,LCO19
2064,0,296208.3224,3236515.633,LCO19
2065,0,296210.3224,3236515.633,LCO19
2066,0,296200.3224,3236517.633,LCO19
2067,0,296202.3224,3236517.633,LCO19
2068,0,296204.3224,3236517.633,LCO19
2069,0,296206.3224,3236517.633,LCO19
2070,0,296208.3224,3236517.633,LCO19
2071,0,296210.3224,3236517.633,LCO19
2072,0,296200.3224,3236519.633,LCO19
2073,0,296202.3224,3236519.633,LCO19
2074,0,296204.3224,3236519.633,LCO19
2075,0,296206.3224,3236519.633,LCO19
2076,0,296208.3224,3236519.633,LCO19
2077,0,296198.3224,3236521.633,LCO19
2078,0,296200.3224,3236521.633,LCO19
2079,0,296202.3224,3236521.633,LCO19
2080,0,296204.3224,3236521.633,LCO19
2081,0,296206.3224,3236521.633,LCO19
2082,0,296208.3224,3236521.633,LCO19
2083,0,296198.3224,3236523.633,LCO19
2084,0,296200.3224,3236523.633,LCO19
2085,0,296202.3224,3236523.633,LCO19
2086,0,296204.3224,3236523.633,LCO19
2087,0,296206.3224,3236523.633,LCO19
2088,0,296196.3224,3236525.633,LCO19
2089,0,296198.3224,3236525.633,LCO19
2090,0,296200.3224,3236525.633,LCO19
2091,0,296202.3224,3236525.633,LCO19
2092,0,296204.3224,3236525.633,LCO19
2093,0,296196.3224,3236527.633,LCO19
2094,0,296198.3224,3236527.633,LCO19
2095,0,296200.3224,3236527.633,LCO19
2096,0,296202.3224,3236527.633,LCO19
2097,0,296204.3224,3236527.633,LCO19
2098,0,296194.3224,3236529.633,LCO19
2099,0,296196.3224,3236529.633,LCO19
2100,0,296198.3224,3236529.633,LCO19
2101,0,296200.3224,3236529.633,LCO19
2102,0,296202.3224,3236529.633,LCO19
2103,0,296194.3224,3236531.633,LCO19
2104,0,296196.3224,3236531.633,LCO19
2105,0,296198.3224,3236531.633,LCO19
2106,0,296200.3224,3236531.633,LCO19
2107,0,296202.3224,3236531.633,LCO19
2108,0,296192.3224,3236533.633,LCO19
2109,0,296194.3224,3236533.633,LCO19
2110,0,296196.3224,3236533.633,LCO19
2111,0,296198.3224,3236533.633,LCO19
2112,0,296200.3224,3236533.633,LCO19
2113,0,296192.3224,3236535.633,LCO19
2114,0,296194.3224,3236535.633,LCO19
2115,0,296196.3224,3236535.633,LCO19
2116,0,296198.3224,3236535.633,LCO19
2117,0,296200.3224,3236535.633,LCO19
2118,0,296190.3224,3236537.633,LCO19
2119,0,296192.3224,3236537.633,LCO19
2120,0,296194.3224,3236537.633,LCO19
2121,0,296196.3224,3236537.633,LCO19
2122,0,296198.3224,3236537.633,LCO19
2123,0,296188.3224,3236539.633,LCO19
2124,0,296190.3224,3236539.633,LCO19
2125,0,296192.3224,3236539.633,LCO19
2126,0,296194.3224,3236539.633,LCO19
2127,0,296196.3224,3236539.633,LCO19
2128,0,296198.3224,3236539.633,LCO19
2129,0,296188.3224,3236541.633,LCO19
2130,0,296190.3224,3236541.633,LCO19
2131,0,296192.3224,3236541.633,LCO19
2132,0,296194.3224,3236541.633,LCO19
2133,0,296196.3224,3236541.633,LCO19
2134,0,296186.3224,3236543.633,LCO19
2135,0,296188.3224,3236543.633,LCO19
2136,0,296190.3224,3236543.633,LCO19
2137,0,296192.3224,3236543.633,LCO19
2138,0,296194.3224,3236543.633,LCO19
2139,0,296196.3224,3236543.633,LCO19
2140,0,296186.3224,3236545.633,LCO19
2141,0,296188.3224,3236545.633,LCO19
2142,0,296190.3224,3236545.633,LCO19
2143,0,296192.3224,3236545.633,LCO19
2144,0,296194.3224,3236545.633,LCO19
2145,0,296184.3224,3236547.633,LCO19
2146,0,296186.3224,3236547.633,LCO19
2147,0,296188.3224,3236547.633,LCO19
2148,0,296190.3224,3236547.633,LCO19
2149,0,296192.3224,3236547.633,LCO19
2150,0,296184.3224,3236549.633,LCO19
2151,0,296186.3224,3236549.633,LCO19
2152,0,296188.3224,3236549.633,LCO19
2153,0,296190.3224,3236549.633,LCO19
2154,0,296192.3224,3236549.633,LCO19
2155,0,296182.3224,3236551.633,LCO19
2156,0,296184.3224,3236551.633,LCO19
2157,0,296186.3224,3236551.633,LCO19
2158,0,296188.3224,3236551.633,LCO19
2159,0,296190.3224,3236551.633,LCO19
2160,0,296182.3224,3236553.633,LCO19
2161,0,296184.3224,3236553.633,LCO19
2162,0,296186.3224,3236553.633,LCO19
2163,0,296188.3224,3236553.633,LCO19
2164,0,296190.3224,3236553.633,LCO19
2165,0,296180.3224,3236555.633,LCO19
2166,0,296182.3224,3236555.633,LCO19
2167,0,296184.3224,3236555.633,LCO19
2168,0,296186.3224,3236555.633,LCO19
2169,0,296188.3224,3236555.633,LCO19
2170,0,296180.3224,3236557.633,LCO19
2171,0,296182.3224,3236557.633,LCO19
2172,0,296184.3224,3236557.633,LCO19
2173,0,296186.3224,3236557.633,LCO19
2174,0,296188.3224,3236557.633,LCO19
2175,0,296178.3224,3236559.633,LCO19
2176,0,296180.3224,3236559.633,LCO19
2177,0,296182.3224,3236559.633,LCO19
2178,0,296184.3224,3236559.633,LCO19
2179,0,296186.3224,3236559.633,LCO19
2180,0,296176.3224,3236561.633,LCO19
2181,0,296178.3224,3236561.633,LCO19
2182,0,296180.3224,3236561.633,LCO19
2183,0,296182.3224,3236561.633,LCO19
2184,0,296184.3224,3236561.633,LCO19
2185,0,296186.3224,3236561.633,LCO19
2186,0,296176.3224,3236563.633,LCO19
2187,0,296178.3224,3236563.633,LCO19
2188,0,296180.3224,3236563.633,LCO19
2189,0,296182.3224,3236563.633,LCO19
2190,0,296184.3224,3236563.633,LCO19
2191,0,296174.3224,3236565.633,LCO19
2192,0,296176.3224,3236565.633,LCO19
2193,0,296178.3224,3236565.633,LCO19
2194,0,296180.3224,3236565.633,LCO19
2195,0,296182.3224,3236565.633,LCO19
2196,0,296184.3224,3236565.633,LCO19
2197,0,296174.3224,3236567.633,LCO19
2198,0,296176.3224,3236567.633,LCO19
2199,0,296178.3224,3236567.633,LCO19
2200,0,296180.3224,3236567.633,LCO19
2201,0,296182.3224,3236567.633,LCO19
2202,0,296172.3224,3236569.633,LCO19
2203,0,296174.3224,3236569.633,LCO19
2204,0,296176.3224,3236569.633,LCO19
2205,0,296178.3224,3236569.633,LCO19
2206,0,296180.3224,3236569.633,LCO19
2207,0,296172.3224,3236571.633,LCO19
2208,0,296174.3224,3236571.633,LCO19
2209,0,296176.3224,3236571.633,LCO19
2210,0,296178.3224,3236571.633,LCO19
2211,0,296180.3224,3236571.633,LCO19
2212,0,296170.3224,3236573.633,LCO19
2213,0,296172.3224,3236573.633,LCO19
2214,0,296174.3224,3236573.633,LCO19
2215,0,296176.3224,3236573.633,LCO19
2216,0,296178.3224,3236573.633,LCO19
2217,0,296170.3224,3236575.633,LCO19
2218,0,296172.3224,3236575.633,LCO19
2219,0,296174.3224,3236575.633,LCO19
2220,0,296176.3224,3236575.633,LCO19
2221,0,296178.3224,3236575.633,LCO19
2222,0,296168.3224,3236577.633,LCO19
2223,0,296170.3224,3236577.633,LCO19
2224,0,296172.3224,3236577.633,LCO19
2225,0,296174.3224,3236577.633,LCO19
2226,0,296176.3224,3236577.633,LCO19
2227,0,296168.3224,3236579.633,LCO19
2228,0,296170.3224,3236579.633,LCO19
2229,0,296172.3224,3236579.633,LCO19
2230,0,296174.3224,3236579.633,LCO19
2231,0,296176.3224,3236579.633,LCO19
2232,0,296166.3224,3236581.633,LCO19
2233,0,296168.3224,3236581.633,LCO19
2234,0,296170.3224,3236581.633,LCO19
2235,0,296172.3224,3236581.633,LCO19
2236,0,296174.3224,3236581.633,LCO19
2237,0,296164.3224,3236583.633,LCO19
2238,0,296166.3224,3236583.633,LCO19
2239,0,296168.3224,3236583.633,LCO19
2240,0,296170.3224,3236583.633,LCO19
2241,0,296172.3224,3236583.633,LCO19
2242,0,296174.3224,3236583.633,LCO19
2243,0,296164.3224,3236585.633,LCO19
2244,0,296166.3224,3236585.633,LCO19
2245,0,296168.3224,3236585.633,LCO19
2246,0,296170.3224,3236585.633,LCO19
2247,0,296172.3224,3236585.633,LCO19
2248,0,296162.3224,3236587.633,LCO19
2249,0,296164.3224,3236587.633,LCO19
2250,0,296166.3224,3236587.633,LCO19
2251,0,296168.3224,3236587.633,LCO19
2252,0,296170.3224,3236587.633,LCO19
2253,0,296172.3224,3236587.633,LCO19
2254,0,296162.3224,3236589.633,LCO19
2255,0,296164.3224,3236589.633,LCO19
2256,0,296166.3224,3236589.633,LCO19
2257,0,296168.3224,3236589.633,LCO19
2258,0,296170.3224,3236589.633,LCO19
2259,0,296160.3224,3236591.633,LCO19
2260,0,296162.3224,3236591.633,LCO19
2261,0,296164.3224,3236591.633,LCO19
2262,0,296166.3224,3236591.633,LCO19
2263,0,296168.3224,3236591.633,LCO19
2264,0,296160.3224,3236593.633,LCO19
2265,0,296162.3224,3236593.633,LCO19
2266,0,296164.3224,3236593.633,LCO19
2267,0,296166.3224,3236593.633,LCO19
2268,0,296168.3224,3236593.633,LCO19
2269,0,296158.3224,3236595.633,LCO19
2270,0,296160.3224,3236595.633,LCO19
2271,0,296162.3224,3236595.633,LCO19
2272,0,296164.3224,3236595.633,LCO19
2273,0,296166.3224,3236595.633,LCO19
2274,0,296158.3224,3236597.633,LCO19
2275,0,296160.3224,3236597.633,LCO19
2276,0,296162.3224,3236597.633,LCO19
2277,0,296164.3224,3236597.633,LCO19
2278,0,296166.3224,3236597.633,LCO19
2279,0,296156.3224,3236599.633,LCO19
2280,0,296158.3224,3236599.633,LCO19
2281,0,296160.3224,3236599.633,LCO19
2282,0,296162.3224,3236599.633,LCO19
2283,0,296164.3224,3236599.633,LCO19
2284,0,296154.3224,3236601.633,LCO19
2285,0,296156.3224,3236601.633,LCO19
2286,0,296158.3224,3236601.633,LCO19
2287,0,296160.3224,3236601.633,LCO19
2288,0,296162.3224,3236601.633,LCO19
2289,0,296164.3224,3236601.633,LCO19
2290,0,296154.3224,3236603.633,LCO19
2291,0,296156.3224,3236603.633,LCO19
2292,0,296158.3224,3236603.633,LCO19
2293,0,296160.3224,3236603.633,LCO19
2294,0,296162.3224,3236603.633,LCO19
2295,0,296152.3224,3236605.633,LCO19
2296,0,296154.3224,3236605.633,LCO19
2297,0,296156.3224,3236605.633,LCO19
2298,0,296158.3224,3236605.633,LCO19
2299,0,296160.3224,3236605.633,LCO19
2300,0,296162.3224,3236605.633,LCO19
2301,0,296152.3224,3236607.633,LCO19
2302,0,296154.3224,3236607.633,LCO19
2303,0,296156.3224,3236607.633,LCO19
2304,0,296158.3224,3236607.633,LCO19
2305,0,296160.3224,3236607.633,LCO19
2306,0,296150.3224,3236609.633,LCO19
2307,0,296152.3224,3236609.633,LCO19
2308,0,296154.3224,3236609.633,LCO19
2309,0,296156.3224,3236609.633,LCO19
2310,0,296158.3224,3236609.633,LCO19
2311,0,296160.3224,3236609.633,LCO19
2312,0,296150.3224,3236611.633,LCO19
2313,0,296152.3224,3236611.633,LCO19
2314,0,296154.3224,3236611.633,LCO19
2315,0,296156.3224,3236611.633,LCO19
2316,0,296158.3224,3236611.633,LCO19
2317,0,296148.3224,3236613.633,LCO19
2318,0,296150.3224,3236613.633,LCO19
2319,0,296152.3224,3236613.633,LCO19
2320,0,296154.3224,3236613.633,LCO19
2321,0,296156.3224,3236613.633,LCO19
2322,0,296148.3224,3236615.633,LCO19
2323,0,296150.3224,3236615.633,LCO19
2324,0,296152.3224,3236615.633,LCO19
2325,0,296154.3224,3236615.633,LCO19
2326,0,296156.3224,3236615.633,LCO19
2327,0,296146.3224,3236617.633,LCO19
2328,0,296148.3224,3236617.633,LCO19
2329,0,296150.3224,3236617.633,LCO19
2330,0,296152.3224,3236617.633,LCO19
2331,0,296154.3224,3236617.633,LCO19
2332,0,296146.3224,3236619.633,LCO19
2333,0,296148.3224,3236619.633,LCO19
2334,0,296150.3224,3236619.633,LCO19
2335,0,296152.3224,3236619.633,LCO19
2336,0,296154.3224,3236619.633,LCO19
2337,0,296144.3224,3236621.633,LCO19
2338,0,296146.3224,3236621.633,LCO19
2339,0,296148.3224,3236621.633,LCO19
2340,0,296150.3224,3236621.633,LCO19
2341,0,296152.3224,3236621.633,LCO19
2342,0,296142.3224,3236623.633,LCO19
2343,0,296144.3224,3236623.633,LCO19
2344,0,296146.3224,3236623.633,LCO19
2345,0,296148.3224,3236623.633,LCO19
2346,0,296150.3224,3236623.633,LCO19
2347,0,296152.3224,3236623.633,LCO19
2348,0,296142.3224,3236625.633,LCO19
2349,0,296144.3224,3236625.633,LCO19
2350,0,296146.3224,3236625.633,LCO19
2351,0,296148.3224,3236625.633,LCO19
2352,0,296150.3224,3236625.633,LCO19
2353,0,296140.3224,3236627.633,LCO19
2354,0,296142.3224,3236627.633,LCO19
2355,0,296144.3224,3236627.633,LCO19
2356,0,296146.3224,3236627.633,LCO19
2357,0,296148.3224,3236627.633,LCO19
2358,0,296150.3224,3236627.633,LCO19
2359,0,296140.3224,3236629.633,LCO19
2360,0,296142.3224,3236629.633,LCO19
2361,0,296144.3224,3236629.633,LCO19
2362,0,296146.3224,3236629.633,LCO19
2363,0,296148.3224,3236629.633,LCO19
2364,0,296138.3224,3236631.633,LCO19
2365,0,296140.3224,3236631.633,LCO19
2366,0,296142.3224,3236631.633,LCO19
2367,0,296144.3224,3236631.633,LCO19
2368,0,296146.3224,3236631.633,LCO19
2369,0,296148.3224,3236631.633,LCO19
2370,0,296138.3224,3236633.633,LCO19
2371,0,296140.3224,3236633.633,LCO19
2372,0,296142.3224,3236633.633,LCO19
2373,0,296144.3224,3236633.633,LCO19
2374,0,296146.3224,3236633.633,LCO19
2375,0,296136.3224,3236635.633,LCO19
2376,0,296138.3224,3236635.633,LCO19
2377,0,296140.3224,3236635.633,LCO19
2378,0,296142.3224,3236635.633,LCO19
2379,0,296144.3224,3236635.633,LCO19
2380,0,296140.3224,3236637.633,LCO19
2381,0,296142.3224,3236637.633,LCO19
2382,0,296144.3224,3236637.633,LCO19
2383,0,296072.3224,3236707.633,LCO18
2384,0,296074.3224,3236707.633,LCO18
2385,0,296076.3224,3236707.633,LCO18
2386,0,296072.3224,3236709.633,LCO18
2387,0,296074.3224,3236709.633,LCO18
2388,0,296076.3224,3236709.633,LCO18
2389,0,296078.3224,3236709.633,LCO18
2390,0,296080.3224,3236709.633,LCO18
2391,0,296070.3224,3236711.633,LCO18
2392,0,296072.3224,3236711.633,LCO18
2393,0,296074.3224,3236711.633,LCO18
2394,0,296076.3224,3236711.633,LCO18
2395,0,296078.3224,3236711.633,LCO18
2396,0,296070.3224,3236713.633,LCO18
2397,0,296072.3224,3236713.633,LCO18
2398,0,296074.3224,3236713.633,LCO18
2399,0,296076.3224,3236713.633,LCO18
2400,0,296078.3224,3236713.633,LCO18
2401,0,296068.3224,3236715.633,LCO18
2402,0,296070.3224,3236715.633,LCO18
2403,0,296072.3224,3236715.633,LCO18
2404,0,296074.3224,3236715.633,LCO18
2405,0,296076.3224,3236715.633,LCO18
2406,0,296068.3224,3236717.633,LCO18
2407,0,296070.3224,3236717.633,LCO18
2408,0,296072.3224,3236717.633,LCO18
2409,0,296074.3224,3236717.633,LCO18
2410,0,296076.3224,3236717.633,LCO18
2411,0,296066.3224,3236719.633,LCO18
2412,0,296068.3224,3236719.633,LCO18
2413,0,296070.3224,3236719.633,LCO18
2414,0,296072.3224,3236719.633,LCO18
2415,0,296074.3224,3236719.633,LCO18
2416,0,296066.3224,3236721.633,LCO18
2417,0,296068.3224,3236721.633,LCO18
2418,0,296070.3224,3236721.633,LCO18
2419,0,296072.3224,3236721.633,LCO18
2420,0,296074.3224,3236721.633,LCO18
2421,0,296064.3224,3236723.633,LCO18
2422,0,296066.3224,3236723.633,LCO18
2423,0,296068.3224,3236723.633,LCO18
2424,0,296070.3224,3236723.633,LCO18
2425,0,296072.3224,3236723.633,LCO18
2426,0,296062.3224,3236725.633,LCO18
2427,0,296064.3224,3236725.633,LCO18
2428,0,296066.3224,3236725.633,LCO18
2429,0,296068.3224,3236725.633,LCO18
2430,0,296070.3224,3236725.633,LCO18
2431,0,296072.3224,3236725.633,LCO18
2432,0,296062.3224,3236727.633,LCO18
2433,0,296064.3224,3236727.633,LCO18
2434,0,296066.3224,3236727.633,LCO18
2435,0,296068.3224,3236727.633,LCO18
2436,0,296070.3224,3236727.633,LCO18
2437,0,296060.3224,3236729.633,LCO18
2438,0,296062.3224,3236729.633,LCO18
2439,0,296064.3224,3236729.633,LCO18
2440,0,296066.3224,3236729.633,LCO18
2441,0,296068.3224,3236729.633,LCO18
2442,0,296070.3224,3236729.633,LCO18
2443,0,296060.3224,3236731.633,LCO18
2444,0,296062.3224,3236731.633,LCO18
2445,0,296064.3224,3236731.633,LCO18
2446,0,296066.3224,3236731.633,LCO18
2447,0,296068.3224,3236731.633,LCO18
2448,0,296058.3224,3236733.633,LCO18
2449,0,296060.3224,3236733.633,LCO18
2450,0,296062.3224,3236733.633,LCO18
2451,0,296064.3224,3236733.633,LCO18
2452,0,296066.3224,3236733.633,LCO18
2453,0,296068.3224,3236733.633,LCO18
2454,0,296058.3224,3236735.633,LCO18
2455,0,296060.3224,3236735.633,LCO18
2456,0,296062.3224,3236735.633,LCO18
2457,0,296064.3224,3236735.633,LCO18
2458,0,296066.3224,3236735.633,LCO18
2459,0,296056.3224,3236737.633,LCO18
2460,0,296058.3224,3236737.633,LCO18
2461,0,296060.3224,3236737.633,LCO18
2462,0,296062.3224,3236737.633,LCO18
2463,0,296064.3224,3236737.633,LCO18
2464,0,296056.3224,3236739.633,LCO18
2465,0,296058.3224,3236739.633,LCO18
2466,0,296060.3224,3236739.633,LCO18
2467,0,296062.3224,3236739.633,LCO18
2468,0,296064.3224,3236739.633,LCO18
2469,0,296054.3224,3236741.633,LCO18
2470,0,296056.3224,3236741.633,LCO18
2471,0,296058.3224,3236741.633,LCO18
2472,0,296060.3224,3236741.633,LCO18
2473,0,296062.3224,3236741.633,LCO18
2474,0,296054.3224,3236743.633,LCO18
2475,0,296056.3224,3236743.633,LCO18
2476,0,296058.3224,3236743.633,LCO18
2477,0,296060.3224,3236743.633,LCO18
2478,0,296062.3224,3236743.633,LCO18
2479,0,296052.3224,3236745.633,LCO18
2480,0,296054.3224,3236745.633,LCO18
2481,0,296056.3224,3236745.633,LCO18
2482,0,296058.3224,3236745.633,LCO18
2483,0,296060.3224,3236745.633,LCO18
2484,0,296052.3224,3236747.633,LCO18
2485,0,296054.3224,3236747.633,LCO18
2486,0,296056.3224,3236747.633,LCO18
2487,0,296058.3224,3236747.633,LCO18
2488,0,296060.3224,3236747.633,LCO18
2489,0,296050.3224,3236749.633,LCO18
2490,0,296052.3224,3236749.633,LCO18
2491,0,296054.3224,3236749.633,LCO18
2492,0,296056.3224,3236749.633,LCO18
2493,0,296058.3224,3236749.633,LCO18
2494,0,296050.3224,3236751.633,LCO18
2495,0,296052.3224,3236751.633,LCO18
2496,0,296054.3224,3236751.633,LCO18
2497,0,296056.3224,3236751.633,LCO18
2498,0,296058.3224,3236751.633,LCO18
2499,0,296048.3224,3236753.633,LCO18
2500,0,296050.3224,3236753.633,LCO18
2501,0,296052.3224,3236753.633,LCO18
2502,0,296054.3224,3236753.633,LCO18
2503,0,296056.3224,3236753.633,LCO18
2504,0,296046.3224,3236755.633,LCO18
2505,0,296048.3224,3236755.633,LCO18
2506,0,296050.3224,3236755.633,LCO18
2507,0,296052.3224,3236755.633,LCO18
2508,0,296054.3224,3236755.633,LCO18
2509,0,296056.3224,3236755.633,LCO18
2510,0,296046.3224,3236757.633,LCO18
2511,0,296048.3224,3236757.633,LCO18
2512,0,296050.3224,3236757.633,LCO18
2513,0,296052.3224,3236757.633,LCO18
2514,0,296054.3224,3236757.633,LCO18
2515,0,296044.3224,3236759.633,LCO18
2516,0,296046.3224,3236759.633,LCO18
2517,0,296048.3224,3236759.633,LCO18
2518,0,296050.3224,3236759.633,LCO18
2519,0,296052.3224,3236759.633,LCO18
2520,0,296054.3224,3236759.633,LCO18
2521,0,296044.3224,3236761.633,LCO18
2522,0,296046.3224,3236761.633,LCO18
2523,0,296048.3224,3236761.633,LCO18
2524,0,296050.3224,3236761.633,LCO18
2525,0,296052.3224,3236761.633,LCO18
2526,0,296042.3224,3236763.633,LCO18
2527,0,296044.3224,3236763.633,LCO18
2528,0,296046.3224,3236763.633,LCO18
2529,0,296048.3224,3236763.633,LCO18
2530,0,296050.3224,3236763.633,LCO18
2531,0,296052.3224,3236763.633,LCO18
2532,0,296042.3224,3236765.633,LCO18
2533,0,296044.3224,3236765.633,LCO18
2534,0,296046.3224,3236765.633,LCO18
2535,0,296048.3224,3236765.633,LCO18
2536,0,296050.3224,3236765.633,LCO18
2537,0,296040.3224,3236767.633,LCO18
2538,0,296042.3224,3236767.633,LCO18
2539,0,296044.3224,3236767.633,LCO18
2540,0,296046.3224,3236767.633,LCO18
2541,0,296048.3224,3236767.633,LCO18
2542,0,296040.3224,3236769.633,LCO18
2543,0,296042.3224,3236769.633,LCO18
2544,0,296044.3224,3236769.633,LCO18
2545,0,296046.3224,3236769.633,LCO18
2546,0,296048.3224,3236769.633,LCO18
2547,0,296038.3224,3236771.633,LCO18
2548,0,296040.3224,3236771.633,LCO18
2549,0,296042.3224,3236771.633,LCO18
2550,0,296044.3224,3236771.633,LCO18
2551,0,296046.3224,3236771.633,LCO18
2552,0,296038.3224,3236773.633,LCO18
2553,0,296040.3224,3236773.633,LCO18
2554,0,296042.3224,3236773.633,LCO18
2555,0,296044.3224,3236773.633,LCO18
2556,0,296046.3224,3236773.633,LCO18
2557,0,296036.3224,3236775.633,LCO18
2558,0,296038.3224,3236775.633,LCO18
2559,0,296040.3224,3236775.633,LCO18
2560,0,296042.3224,3236775.633,LCO18
2561,0,296044.3224,3236775.633,LCO18
2562,0,296036.3224,3236777.633,LCO18
2563,0,296038.3224,3236777.633,LCO18
2564,0,296040.3224,3236777.633,LCO18
2565,0,296042.3224,3236777.633,LCO18
2566,0,296044.3224,3236777.633,LCO18
2567,0,296034.3224,3236779.633,LCO18
2568,0,296036.3224,3236779.633,LCO18
2569,0,296038.3224,3236779.633,LCO18
2570,0,296040.3224,3236779.633,LCO18
2571,0,296042.3224,3236779.633,LCO18
2572,0,296034.3224,3236781.633,LCO18
2573,0,296036.3224,3236781.633,LCO18
2574,0,296038.3224,3236781.633,LCO18
2575,0,296040.3224,3236781.633,LCO18
2576,0,296042.3224,3236781.633,LCO18
2577,0,296032.3224,3236783.633,LCO18
