FID,point,elev_ft,transect,element,type,F8,POINT_X,POINT_Y,POINT_Z,POINT_M
710,1363.000000000000000,-1.898000000000000,6.000000000000000,0.000000000000000,GS, ,294836.055299000000000,3238741.061840000100000,-1.898000000000000,1.000000000000000
711,1364.000000000000000,-2.183000000000000,7.000000000000000,0.000000000000000,GS, ,294837.779633000030000,3238739.628169999900000,-2.183000000000000,1.000000000000000
712,1365.000000000000000,-1.410000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294838.330644999980000,3238740.258409999800000,-1.410000000000000,1.000000000000000
713,1366.000000000000000,-1.313000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294838.864401999980000,3238740.224289999800000,-1.313000000000000,1.000000000000000
714,1367.000000000000000,-1.490000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294839.282560000020000,3238740.895899999900000,-1.490000000000000,1.000000000000000
715,1368.000000000000000,-1.405000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294839.890328000010000,3238741.425979999800000,-1.405000000000000,1.000000000000000
716,1369.000000000000000,-1.447000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294840.188466000020000,3238741.749900000200000,-1.447000000000000,1.000000000000000
717,1370.000000000000000,-1.516000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294840.654493000010000,3238742.422929999900000,-1.516000000000000,1.000000000000000
718,1371.000000000000000,-1.195000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294840.822629000000000,3238742.015470000000000,-1.195000000000000,1.000000000000000
719,1372.000000000000000,-1.391000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294841.034411999980000,3238742.828759999900000,-1.391000000000000,1.000000000000000
720,1373.000000000000000,-1.386000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294841.462660000020000,3238743.218320000000000,-1.386000000000000,1.000000000000000
721,1374.000000000000000,-1.341000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294842.127718999980000,3238743.925020000000000,-1.341000000000000,1.000000000000000
722,1375.000000000000000,-1.392000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294842.418401999980000,3238744.339840000000000,-1.392000000000000,1.000000000000000
723,1376.000000000000000,-1.405000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294842.967213000000000,3238744.676550000000000,-1.405000000000000,1.000000000000000
724,1377.000000000000000,-1.258000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294843.424907999990000,3238744.944850000100000,-1.258000000000000,1.000000000000000
725,1378.000000000000000,-1.287000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294843.656880999970000,3238745.552209999900000,-1.287000000000000,1.000000000000000
726,1379.000000000000000,-1.342000000000000,7.000000000000000,0.000000000000000,ROCK TOP, ,294844.231502000010000,3238746.020080000200000,-1.342000000000000,1.000000000000000
727,1380.000000000000000,-1.724000000000000,7.000000000000000,0.000000000000000,GS, ,294844.733837999990000,3238746.768710000000000,-1.724000000000000,1.000000000000000
728,1381.000000000000000,-2.010000000000000,8.000000000000000,0.000000000000000,GS, ,294846.668374000000000,3238744.106339999900000,-2.010000000000000,1.000000000000000
729,1382.000000000000000,-1.551000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294846.119624999990000,3238743.848259999900000,-1.551000000000000,1.000000000000000
730,1383.000000000000000,-1.428000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294845.938986000020000,3238743.291069999800000,-1.428000000000000,1.000000000000000
731,1384.000000000000000,-1.363000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294845.649511999970000,3238742.839350000000000,-1.363000000000000,1.000000000000000
732,1385.000000000000000,-1.573000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294845.287993000010000,3238742.339480000100000,-1.573000000000000,1.000000000000000
733,1386.000000000000000,-1.448000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294844.816027000020000,3238741.577800000100000,-1.448000000000000,1.000000000000000
734,1387.000000000000000,-1.263000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294844.252016999990000,3238741.031800000000000,-1.263000000000000,1.000000000000000
735,1388.000000000000000,-1.411000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294843.917086999980000,3238740.504269999900000,-1.411000000000000,1.000000000000000
736,1389.000000000000000,-1.518000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294843.542273000000000,3238740.089550000100000,-1.518000000000000,1.000000000000000
737,1390.000000000000000,-1.449000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294843.084420999980000,3238739.410050000100000,-1.449000000000000,1.000000000000000
738,1391.000000000000000,-1.531000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294842.734982999970000,3238739.075600000100000,-1.531000000000000,1.000000000000000
739,1392.000000000000000,-1.541000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294842.293466000000000,3238738.595610000200000,-1.541000000000000,1.000000000000000
740,1393.000000000000000,-1.516000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294842.023055000000000,3238738.198909999800000,-1.516000000000000,1.000000000000000
741,1394.000000000000000,-1.662000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294841.867066000010000,3238737.851220000100000,-1.662000000000000,1.000000000000000
742,1395.000000000000000,-1.648000000000000,8.000000000000000,0.000000000000000,ROCK TOP, ,294841.381314000000000,3238737.581330000000000,-1.648000000000000,1.000000000000000
743,1396.000000000000000,-1.926000000000000,8.000000000000000,0.000000000000000,GS, ,294841.261907999990000,3238736.805660000100000,-1.926000000000000,1.000000000000000
744,1397.000000000000000,-1.751000000000000,9.000000000000000,0.000000000000000,GS, ,294853.423126999990000,3238723.026000000100000,-1.751000000000000,1.000000000000000
745,1398.000000000000000,-1.454000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294853.805958000010000,3238723.344320000100000,-1.454000000000000,1.000000000000000
746,1399.000000000000000,-1.320000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294854.434917000010000,3238723.785819999900000,-1.320000000000000,1.000000000000000
747,1400.000000000000000,-1.439000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294855.033964000000000,3238724.258359999900000,-1.439000000000000,1.000000000000000
748,1401.000000000000000,-1.387000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294855.633955000030000,3238724.591589999900000,-1.387000000000000,1.000000000000000
749,1402.000000000000000,-1.423000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294856.089325000010000,3238724.980320000100000,-1.423000000000000,1.000000000000000
750,1403.000000000000000,-1.634000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294856.558504000020000,3238725.415560000100000,-1.634000000000000,1.000000000000000
751,1404.000000000000000,-1.598000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294856.947275999990000,3238725.858500000100000,-1.598000000000000,1.000000000000000
752,1405.000000000000000,-1.305000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294857.443945000010000,3238726.228889999900000,-1.305000000000000,1.000000000000000
753,1406.000000000000000,-1.284000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294857.992835999990000,3238726.860669999800000,-1.284000000000000,1.000000000000000
754,1407.000000000000000,-1.145000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294858.344127000020000,3238727.412140000100000,-1.145000000000000,1.000000000000000
755,1408.000000000000000,-1.142000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294859.034159999980000,3238727.652240000200000,-1.142000000000000,1.000000000000000
756,1409.000000000000000,-1.361000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294859.405198000020000,3238727.910310000200000,-1.361000000000000,1.000000000000000
757,1410.000000000000000,-1.285000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294859.525190000010000,3238728.397609999900000,-1.285000000000000,1.000000000000000
758,1411.000000000000000,-1.257000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294859.960807000000000,3238728.829179999900000,-1.257000000000000,1.000000000000000
759,1412.000000000000000,-1.416000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294860.701609999990000,3238728.981970000100000,-1.416000000000000,1.000000000000000
760,1413.000000000000000,-1.374000000000000,9.000000000000000,0.000000000000000,ROCK TOP, ,294861.284552000000000,3238729.746059999800000,-1.374000000000000,1.000000000000000
761,1414.000000000000000,-2.221000000000000,9.000000000000000,0.000000000000000,GS, ,294862.054270000020000,3238730.286650000100000,-2.221000000000000,1.000000000000000
762,1416.000000000000000,-2.305000000000000,10.000000000000000,0.000000000000000,GS, ,294868.984608000030000,3238720.240900000100000,-2.305000000000000,1.000000000000000
763,1417.000000000000000,-1.434000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294868.121690000000000,3238719.816329999800000,-1.434000000000000,1.000000000000000
764,1418.000000000000000,-1.552000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294867.584871000030000,3238719.670330000100000,-1.552000000000000,1.000000000000000
765,1419.000000000000000,-1.383000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294867.498477999990000,3238719.048320000100000,-1.383000000000000,1.000000000000000
766,1420.000000000000000,-1.595000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294866.686637000010000,3238718.786700000100000,-1.595000000000000,1.000000000000000
767,1421.000000000000000,-1.398000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294866.096234000000000,3238718.291220000000000,-1.398000000000000,1.000000000000000
768,1422.000000000000000,-1.581000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294865.738690999980000,3238718.007129999800000,-1.581000000000000,1.000000000000000
769,1423.000000000000000,-1.471000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294865.080084000020000,3238717.520469999900000,-1.471000000000000,1.000000000000000
770,1424.000000000000000,-1.360000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294864.540342000020000,3238717.139169999900000,-1.360000000000000,1.000000000000000
771,1425.000000000000000,-1.513000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294864.123268000020000,3238716.630320000000000,-1.513000000000000,1.000000000000000
772,1426.000000000000000,-1.367000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294863.645607999990000,3238716.379869999800000,-1.367000000000000,1.000000000000000
773,1427.000000000000000,-1.388000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294863.308881999980000,3238715.856319999800000,-1.388000000000000,1.000000000000000
774,1428.000000000000000,-1.453000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294862.534500000010000,3238715.626389999900000,-1.453000000000000,1.000000000000000
775,1429.000000000000000,-1.259000000000000,10.000000000000000,0.000000000000000,ROCK TOP, ,294862.010516999990000,3238715.198619999900000,-1.259000000000000,1.000000000000000
776,1430.000000000000000,-1.999000000000000,10.000000000000000,0.000000000000000,GS, ,294861.366979999990000,3238714.941970000000000,-1.999000000000000,1.000000000000000
777,1431.000000000000000,-1.879000000000000,11.000000000000000,0.000000000000000,GS, ,294864.816165000030000,3238708.421639999800000,-1.879000000000000,1.000000000000000
778,1432.000000000000000,-1.506000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294864.851924000020000,3238708.825530000000000,-1.506000000000000,1.000000000000000
779,1433.000000000000000,-1.450000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294865.415467999990000,3238709.067020000000000,-1.450000000000000,1.000000000000000
780,1434.000000000000000,-1.347000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294865.582877999990000,3238709.431380000000000,-1.347000000000000,1.000000000000000
781,1435.000000000000000,-1.408000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294866.126135000030000,3238709.974500000000000,-1.408000000000000,1.000000000000000
782,1436.000000000000000,-1.408000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294866.551840999980000,3238710.280569999900000,-1.408000000000000,1.000000000000000
783,1437.000000000000000,-1.387000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294866.697901999990000,3238710.857869999900000,-1.387000000000000,1.000000000000000
784,1438.000000000000000,-1.575000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294867.134343000010000,3238711.421730000100000,-1.575000000000000,1.000000000000000
785,1439.000000000000000,-1.613000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294867.479639999980000,3238711.913809999800000,-1.613000000000000,1.000000000000000
786,1440.000000000000000,-1.468000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294867.953220000020000,3238712.507530000100000,-1.468000000000000,1.000000000000000
787,1441.000000000000000,-1.535000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294868.602760999990000,3238713.039080000000000,-1.535000000000000,1.000000000000000
788,1442.000000000000000,-1.646000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294869.085994000020000,3238713.370870000200000,-1.646000000000000,1.000000000000000
789,1443.000000000000000,-1.524000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294869.809195999990000,3238713.532949999900000,-1.524000000000000,1.000000000000000
790,1444.000000000000000,-1.370000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294869.997631000010000,3238714.003519999800000,-1.370000000000000,1.000000000000000
791,1445.000000000000000,-1.345000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294870.610224000000000,3238714.491789999900000,-1.345000000000000,1.000000000000000
792,1446.000000000000000,-1.539000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294871.022547999980000,3238714.730000000000000,-1.539000000000000,1.000000000000000
793,1447.000000000000000,-1.365000000000000,11.000000000000000,0.000000000000000,ROCK TOP, ,294871.017789000000000,3238715.672240000200000,-1.365000000000000,1.000000000000000
794,1448.000000000000000,-2.233000000000000,11.000000000000000,0.000000000000000,GS, ,294871.560701999990000,3238716.246470000100000,-2.233000000000000,1.000000000000000
795,1449.000000000000000,-2.038000000000000,12.000000000000000,0.000000000000000,GS, ,294875.813693000000000,3238707.653800000000000,-2.038000000000000,1.000000000000000
796,1450.000000000000000,-1.281000000000000,12.000000000000000,0.000000000000000,ROCK TOP, ,294875.365253000000000,3238707.255570000000000,-1.281000000000000,1.000000000000000
797,1451.000000000000000,-1.308000000000000,12.000000000000000,0.000000000000000,ROCK TOP, ,294874.563237000020000,3238706.573820000000000,-1.308000000000000,1.000000000000000
