FID,Shape,Id,POINT_X,POINT_Y,STATION
7747,Point,0,298859.4375,3235518.734,LCI23
7748,Point,0,298861.4375,3235518.734,LCI23
7749,Point,0,298863.4375,3235518.734,LCI23
7750,Point,0,298865.4375,3235518.734,LCI23
7751,Point,0,298867.4375,3235518.734,LCI23
7752,Point,0,298869.4375,3235518.734,LCI23
7753,Point,0,298871.4375,3235518.734,LCI23
7754,Point,0,298873.4375,3235518.734,LCI23
7755,Point,0,298875.4375,3235518.734,LCI23
7756,Point,0,298877.4375,3235518.734,LCI23
7757,Point,0,298879.4375,3235518.734,LCI23
7758,Point,0,298881.4375,3235518.734,LCI23
7782,Point,0,298857.4375,3235520.734,LCI23
7783,Point,0,298859.4375,3235520.734,LCI23
7784,Point,0,298861.4375,3235520.734,LCI23
7785,Point,0,298863.4375,3235520.734,LCI23
7786,Point,0,298865.4375,3235520.734,LCI23
7787,Point,0,298867.4375,3235520.734,LCI23
7788,Point,0,298869.4375,3235520.734,LCI23
7789,Point,0,298871.4375,3235520.734,LCI23
7790,Point,0,298873.4375,3235520.734,LCI23
7791,Point,0,298875.4375,3235520.734,LCI23
7792,Point,0,298877.4375,3235520.734,LCI23
7793,Point,0,298879.4375,3235520.734,LCI23
7794,Point,0,298881.4375,3235520.734,LCI23
7823,Point,0,298857.4375,3235522.734,LCI23
7824,Point,0,298859.4375,3235522.734,LCI23
7825,Point,0,298861.4375,3235522.734,LCI23
7826,Point,0,298863.4375,3235522.734,LCI23
7827,Point,0,298865.4375,3235522.734,LCI23
7828,Point,0,298867.4375,3235522.734,LCI23
7829,Point,0,298869.4375,3235522.734,LCI23
7830,Point,0,298871.4375,3235522.734,LCI23
7831,Point,0,298873.4375,3235522.734,LCI23
7832,Point,0,298875.4375,3235522.734,LCI23
7833,Point,0,298877.4375,3235522.734,LCI23
7834,Point,0,298879.4375,3235522.734,LCI23
7835,Point,0,298881.4375,3235522.734,LCI23
7867,Point,0,298857.4375,3235524.734,LCI23
7868,Point,0,298859.4375,3235524.734,LCI23
7869,Point,0,298861.4375,3235524.734,LCI23
7870,Point,0,298863.4375,3235524.734,LCI23
7871,Point,0,298865.4375,3235524.734,LCI23
7872,Point,0,298867.4375,3235524.734,LCI23
7873,Point,0,298869.4375,3235524.734,LCI23
7874,Point,0,298871.4375,3235524.734,LCI23
7875,Point,0,298873.4375,3235524.734,LCI23
7876,Point,0,298875.4375,3235524.734,LCI23
7877,Point,0,298877.4375,3235524.734,LCI23
7878,Point,0,298879.4375,3235524.734,LCI23
7916,Point,0,298859.4375,3235526.734,LCI23
7917,Point,0,298861.4375,3235526.734,LCI23
7918,Point,0,298863.4375,3235526.734,LCI23
7919,Point,0,298865.4375,3235526.734,LCI23
7920,Point,0,298867.4375,3235526.734,LCI23
7921,Point,0,298869.4375,3235526.734,LCI23
7922,Point,0,298871.4375,3235526.734,LCI23
7923,Point,0,298873.4375,3235526.734,LCI23
7924,Point,0,298875.4375,3235526.734,LCI23
7925,Point,0,298877.4375,3235526.734,LCI23
7926,Point,0,298879.4375,3235526.734,LCI23
7976,Point,0,298859.4375,3235528.734,LCI23
7977,Point,0,298861.4375,3235528.734,LCI23
7978,Point,0,298863.4375,3235528.734,LCI23
7979,Point,0,298865.4375,3235528.734,LCI23
7980,Point,0,298867.4375,3235528.734,LCI23
7981,Point,0,298869.4375,3235528.734,LCI23
7982,Point,0,298871.4375,3235528.734,LCI23
7983,Point,0,298873.4375,3235528.734,LCI23
7984,Point,0,298875.4375,3235528.734,LCI23
7985,Point,0,298877.4375,3235528.734,LCI23
7986,Point,0,298879.4375,3235528.734,LCI23
8054,Point,0,298861.4375,3235530.734,LCI23
8055,Point,0,298863.4375,3235530.734,LCI23
8056,Point,0,298865.4375,3235530.734,LCI23
8057,Point,0,298867.4375,3235530.734,LCI23
8058,Point,0,298869.4375,3235530.734,LCI23
8059,Point,0,298871.4375,3235530.734,LCI23
8060,Point,0,298873.4375,3235530.734,LCI23
8061,Point,0,298875.4375,3235530.734,LCI23
8062,Point,0,298877.4375,3235530.734,LCI23
8063,Point,0,298879.4375,3235530.734,LCI23
8139,Point,0,298863.4375,3235532.734,LCI23
8140,Point,0,298865.4375,3235532.734,LCI23
8141,Point,0,298867.4375,3235532.734,LCI23
8142,Point,0,298869.4375,3235532.734,LCI23
8143,Point,0,298871.4375,3235532.734,LCI23
8144,Point,0,298873.4375,3235532.734,LCI23
8145,Point,0,298875.4375,3235532.734,LCI23
8146,Point,0,298877.4375,3235532.734,LCI23
8147,Point,0,298879.4375,3235532.734,LCI23
8148,Point,0,298881.4375,3235532.734,LCI23
8149,Point,0,298883.4375,3235532.734,LCI23
8229,Point,0,298865.4375,3235534.734,LCI23
8230,Point,0,298867.4375,3235534.734,LCI23
8231,Point,0,298869.4375,3235534.734,LCI23
8232,Point,0,298871.4375,3235534.734,LCI23
8233,Point,0,298873.4375,3235534.734,LCI23
8234,Point,0,298875.4375,3235534.734,LCI23
8235,Point,0,298877.4375,3235534.734,LCI23
8236,Point,0,298879.4375,3235534.734,LCI23
8237,Point,0,298881.4375,3235534.734,LCI23
8238,Point,0,298883.4375,3235534.734,LCI23
8239,Point,0,298885.4375,3235534.734,LCI23
8240,Point,0,298887.4375,3235534.734,LCI23
8323,Point,0,298867.4375,3235536.734,LCI23
8324,Point,0,298869.4375,3235536.734,LCI23
8325,Point,0,298871.4375,3235536.734,LCI23
8326,Point,0,298873.4375,3235536.734,LCI23
8327,Point,0,298875.4375,3235536.734,LCI23
8328,Point,0,298877.4375,3235536.734,LCI23
8329,Point,0,298879.4375,3235536.734,LCI23
8330,Point,0,298881.4375,3235536.734,LCI23
8331,Point,0,298883.4375,3235536.734,LCI23
8332,Point,0,298885.4375,3235536.734,LCI23
8333,Point,0,298887.4375,3235536.734,LCI23
8334,Point,0,298889.4375,3235536.734,LCI23
8421,Point,0,298869.4375,3235538.734,LCI23
8422,Point,0,298871.4375,3235538.734,LCI23
8423,Point,0,298873.4375,3235538.734,LCI23
8424,Point,0,298875.4375,3235538.734,LCI23
8425,Point,0,298877.4375,3235538.734,LCI23
8426,Point,0,298879.4375,3235538.734,LCI23
8427,Point,0,298881.4375,3235538.734,LCI23
8428,Point,0,298883.4375,3235538.734,LCI23
8429,Point,0,298885.4375,3235538.734,LCI23
8430,Point,0,298887.4375,3235538.734,LCI23
8431,Point,0,298889.4375,3235538.734,LCI23
8432,Point,0,298891.4375,3235538.734,LCI23
8521,Point,0,298871.4375,3235540.734,LCI23
8522,Point,0,298873.4375,3235540.734,LCI23
8523,Point,0,298875.4375,3235540.734,LCI23
8524,Point,0,298877.4375,3235540.734,LCI23
8525,Point,0,298879.4375,3235540.734,LCI23
8526,Point,0,298881.4375,3235540.734,LCI23
8527,Point,0,298883.4375,3235540.734,LCI23
8528,Point,0,298885.4375,3235540.734,LCI23
8529,Point,0,298887.4375,3235540.734,LCI23
8530,Point,0,298889.4375,3235540.734,LCI23
8531,Point,0,298891.4375,3235540.734,LCI23
8614,Point,0,298871.4375,3235542.734,LCI23
8615,Point,0,298873.4375,3235542.734,LCI23
8616,Point,0,298875.4375,3235542.734,LCI23
8617,Point,0,298877.4375,3235542.734,LCI23
8618,Point,0,298879.4375,3235542.734,LCI23
8619,Point,0,298881.4375,3235542.734,LCI23
8620,Point,0,298883.4375,3235542.734,LCI23
8621,Point,0,298885.4375,3235542.734,LCI23
8622,Point,0,298887.4375,3235542.734,LCI23
8623,Point,0,298889.4375,3235542.734,LCI23
8624,Point,0,298891.4375,3235542.734,LCI23
8708,Point,0,298871.4375,3235544.734,LCI23
8709,Point,0,298873.4375,3235544.734,LCI23
8710,Point,0,298875.4375,3235544.734,LCI23
8711,Point,0,298877.4375,3235544.734,LCI23
8712,Point,0,298879.4375,3235544.734,LCI23
8713,Point,0,298881.4375,3235544.734,LCI23
8714,Point,0,298883.4375,3235544.734,LCI23
8715,Point,0,298885.4375,3235544.734,LCI23
8716,Point,0,298887.4375,3235544.734,LCI23
8717,Point,0,298889.4375,3235544.734,LCI23
8718,Point,0,298891.4375,3235544.734,LCI23
8805,Point,0,298871.4375,3235546.734,LCI23
8806,Point,0,298873.4375,3235546.734,LCI23
8807,Point,0,298875.4375,3235546.734,LCI23
8808,Point,0,298877.4375,3235546.734,LCI23
8809,Point,0,298879.4375,3235546.734,LCI23
8810,Point,0,298881.4375,3235546.734,LCI23
8811,Point,0,298883.4375,3235546.734,LCI23
8812,Point,0,298885.4375,3235546.734,LCI23
8813,Point,0,298887.4375,3235546.734,LCI23
8814,Point,0,298889.4375,3235546.734,LCI23
8815,Point,0,298891.4375,3235546.734,LCI23
8903,Point,0,298871.4375,3235548.734,LCI23
8904,Point,0,298873.4375,3235548.734,LCI23
8905,Point,0,298875.4375,3235548.734,LCI23
8906,Point,0,298877.4375,3235548.734,LCI23
8907,Point,0,298879.4375,3235548.734,LCI23
8908,Point,0,298881.4375,3235548.734,LCI23
8909,Point,0,298883.4375,3235548.734,LCI23
8910,Point,0,298885.4375,3235548.734,LCI23
8911,Point,0,298887.4375,3235548.734,LCI23
8912,Point,0,298889.4375,3235548.734,LCI23
8913,Point,0,298891.4375,3235548.734,LCI23
9007,Point,0,298871.4375,3235550.734,LCI23
9008,Point,0,298873.4375,3235550.734,LCI23
9009,Point,0,298875.4375,3235550.734,LCI23
9010,Point,0,298877.4375,3235550.734,LCI23
9011,Point,0,298879.4375,3235550.734,LCI23
9012,Point,0,298881.4375,3235550.734,LCI23
9013,Point,0,298883.4375,3235550.734,LCI23
9014,Point,0,298885.4375,3235550.734,LCI23
9015,Point,0,298887.4375,3235550.734,LCI23
9016,Point,0,298889.4375,3235550.734,LCI23
9109,Point,0,298871.4375,3235552.734,LCI23
9110,Point,0,298873.4375,3235552.734,LCI23
9111,Point,0,298875.4375,3235552.734,LCI23
9112,Point,0,298877.4375,3235552.734,LCI23
9113,Point,0,298879.4375,3235552.734,LCI23
9114,Point,0,298881.4375,3235552.734,LCI23
9115,Point,0,298883.4375,3235552.734,LCI23
9116,Point,0,298885.4375,3235552.734,LCI23
9117,Point,0,298887.4375,3235552.734,LCI23
9118,Point,0,298889.4375,3235552.734,LCI23
9212,Point,0,298871.4375,3235554.734,LCI23
9213,Point,0,298873.4375,3235554.734,LCI23
9214,Point,0,298875.4375,3235554.734,LCI23
9215,Point,0,298877.4375,3235554.734,LCI23
9216,Point,0,298879.4375,3235554.734,LCI23
9217,Point,0,298881.4375,3235554.734,LCI23
9218,Point,0,298883.4375,3235554.734,LCI23
9219,Point,0,298885.4375,3235554.734,LCI23
9220,Point,0,298887.4375,3235554.734,LCI23
9221,Point,0,298889.4375,3235554.734,LCI23
9315,Point,0,298871.4375,3235556.734,LCI23
9316,Point,0,298873.4375,3235556.734,LCI23
9317,Point,0,298875.4375,3235556.734,LCI23
9318,Point,0,298877.4375,3235556.734,LCI23
9319,Point,0,298879.4375,3235556.734,LCI23
9320,Point,0,298881.4375,3235556.734,LCI23
9321,Point,0,298883.4375,3235556.734,LCI23
9322,Point,0,298885.4375,3235556.734,LCI23
9323,Point,0,298887.4375,3235556.734,LCI23
9324,Point,0,298889.4375,3235556.734,LCI23
9416,Point,0,298871.4375,3235558.734,LCI23
9417,Point,0,298873.4375,3235558.734,LCI23
9418,Point,0,298875.4375,3235558.734,LCI23
9419,Point,0,298877.4375,3235558.734,LCI23
9420,Point,0,298879.4375,3235558.734,LCI23
9421,Point,0,298881.4375,3235558.734,LCI23
9422,Point,0,298883.4375,3235558.734,LCI23
9423,Point,0,298885.4375,3235558.734,LCI23
9424,Point,0,298887.4375,3235558.734,LCI23
9425,Point,0,298889.4375,3235558.734,LCI23
9515,Point,0,298871.4375,3235560.734,LCI23
9516,Point,0,298873.4375,3235560.734,LCI23
9517,Point,0,298875.4375,3235560.734,LCI23
9518,Point,0,298877.4375,3235560.734,LCI23
9519,Point,0,298879.4375,3235560.734,LCI23
9520,Point,0,298881.4375,3235560.734,LCI23
9521,Point,0,298883.4375,3235560.734,LCI23
9522,Point,0,298885.4375,3235560.734,LCI23
9523,Point,0,298887.4375,3235560.734,LCI23
9524,Point,0,298889.4375,3235560.734,LCI23
9612,Point,0,298869.4375,3235562.734,LCI23
9613,Point,0,298871.4375,3235562.734,LCI23
9614,Point,0,298873.4375,3235562.734,LCI23
9615,Point,0,298875.4375,3235562.734,LCI23
9616,Point,0,298877.4375,3235562.734,LCI23
9617,Point,0,298879.4375,3235562.734,LCI23
9618,Point,0,298881.4375,3235562.734,LCI23
9619,Point,0,298883.4375,3235562.734,LCI23
9620,Point,0,298885.4375,3235562.734,LCI23
9621,Point,0,298887.4375,3235562.734,LCI23
9622,Point,0,298889.4375,3235562.734,LCI23
9705,Point,0,298869.4375,3235564.734,LCI23
9706,Point,0,298871.4375,3235564.734,LCI23
9707,Point,0,298873.4375,3235564.734,LCI23
9708,Point,0,298875.4375,3235564.734,LCI23
9709,Point,0,298877.4375,3235564.734,LCI23
9710,Point,0,298879.4375,3235564.734,LCI23
9711,Point,0,298881.4375,3235564.734,LCI23
9712,Point,0,298883.4375,3235564.734,LCI23
9713,Point,0,298885.4375,3235564.734,LCI23
9714,Point,0,298887.4375,3235564.734,LCI23
9715,Point,0,298889.4375,3235564.734,LCI23
9716,Point,0,298891.4375,3235564.734,LCI23
9799,Point,0,298869.4375,3235566.734,LCI23
9800,Point,0,298871.4375,3235566.734,LCI23
9801,Point,0,298873.4375,3235566.734,LCI23
9802,Point,0,298875.4375,3235566.734,LCI23
9803,Point,0,298877.4375,3235566.734,LCI23
9804,Point,0,298879.4375,3235566.734,LCI23
9805,Point,0,298881.4375,3235566.734,LCI23
9806,Point,0,298883.4375,3235566.734,LCI23
9807,Point,0,298885.4375,3235566.734,LCI23
9808,Point,0,298887.4375,3235566.734,LCI23
9809,Point,0,298889.4375,3235566.734,LCI23
9894,Point,0,298869.4375,3235568.734,LCI23
9895,Point,0,298871.4375,3235568.734,LCI23
9896,Point,0,298873.4375,3235568.734,LCI23
9897,Point,0,298875.4375,3235568.734,LCI23
9898,Point,0,298877.4375,3235568.734,LCI23
9899,Point,0,298879.4375,3235568.734,LCI23
9900,Point,0,298881.4375,3235568.734,LCI23
9901,Point,0,298883.4375,3235568.734,LCI23
9902,Point,0,298885.4375,3235568.734,LCI23
9903,Point,0,298887.4375,3235568.734,LCI23
9904,Point,0,298889.4375,3235568.734,LCI23
9989,Point,0,298869.4375,3235570.734,LCI23
9990,Point,0,298871.4375,3235570.734,LCI23
9991,Point,0,298873.4375,3235570.734,LCI23
9992,Point,0,298875.4375,3235570.734,LCI23
9993,Point,0,298877.4375,3235570.734,LCI23
9994,Point,0,298879.4375,3235570.734,LCI23
9995,Point,0,298881.4375,3235570.734,LCI23
9996,Point,0,298883.4375,3235570.734,LCI23
9997,Point,0,298885.4375,3235570.734,LCI23
9998,Point,0,298887.4375,3235570.734,LCI23
10080,Point,0,298869.4375,3235572.734,LCI23
10081,Point,0,298871.4375,3235572.734,LCI23
10082,Point,0,298873.4375,3235572.734,LCI23
10083,Point,0,298875.4375,3235572.734,LCI23
10084,Point,0,298877.4375,3235572.734,LCI23
10085,Point,0,298879.4375,3235572.734,LCI23
10086,Point,0,298881.4375,3235572.734,LCI23
10087,Point,0,298883.4375,3235572.734,LCI23
10088,Point,0,298885.4375,3235572.734,LCI23
10089,Point,0,298887.4375,3235572.734,LCI23
10169,Point,0,298869.4375,3235574.734,LCI23
10170,Point,0,298871.4375,3235574.734,LCI23
10171,Point,0,298873.4375,3235574.734,LCI23
10172,Point,0,298875.4375,3235574.734,LCI23
10173,Point,0,298877.4375,3235574.734,LCI23
10174,Point,0,298879.4375,3235574.734,LCI23
10175,Point,0,298881.4375,3235574.734,LCI23
10176,Point,0,298883.4375,3235574.734,LCI23
10177,Point,0,298885.4375,3235574.734,LCI23
10178,Point,0,298887.4375,3235574.734,LCI23
10256,Point,0,298869.4375,3235576.734,LCI23
10257,Point,0,298871.4375,3235576.734,LCI23
10258,Point,0,298873.4375,3235576.734,LCI23
10259,Point,0,298875.4375,3235576.734,LCI23
10260,Point,0,298877.4375,3235576.734,LCI23
10261,Point,0,298879.4375,3235576.734,LCI23
10262,Point,0,298881.4375,3235576.734,LCI23
10263,Point,0,298883.4375,3235576.734,LCI23
10264,Point,0,298885.4375,3235576.734,LCI23
10265,Point,0,298887.4375,3235576.734,LCI23
10342,Point,0,298871.4375,3235578.734,LCI23
10343,Point,0,298873.4375,3235578.734,LCI23
10344,Point,0,298875.4375,3235578.734,LCI23
10345,Point,0,298877.4375,3235578.734,LCI23
10346,Point,0,298879.4375,3235578.734,LCI23
10347,Point,0,298881.4375,3235578.734,LCI23
10348,Point,0,298883.4375,3235578.734,LCI23
10349,Point,0,298885.4375,3235578.734,LCI23
10350,Point,0,298887.4375,3235578.734,LCI23
10423,Point,0,298871.4375,3235580.734,LCI23
10424,Point,0,298873.4375,3235580.734,LCI23
10425,Point,0,298875.4375,3235580.734,LCI23
10426,Point,0,298877.4375,3235580.734,LCI23
10427,Point,0,298879.4375,3235580.734,LCI23
10428,Point,0,298881.4375,3235580.734,LCI23
10429,Point,0,298883.4375,3235580.734,LCI23
10430,Point,0,298885.4375,3235580.734,LCI23
10431,Point,0,298887.4375,3235580.734,LCI23
10497,Point,0,298873.4375,3235582.734,LCI23
10498,Point,0,298875.4375,3235582.734,LCI23
10499,Point,0,298877.4375,3235582.734,LCI23
10500,Point,0,298879.4375,3235582.734,LCI23
10501,Point,0,298881.4375,3235582.734,LCI23
10502,Point,0,298883.4375,3235582.734,LCI23
10503,Point,0,298885.4375,3235582.734,LCI23
10504,Point,0,298887.4375,3235582.734,LCI23
10505,Point,0,298889.4375,3235582.734,LCI23
10569,Point,0,298873.4375,3235584.734,LCI23
10570,Point,0,298875.4375,3235584.734,LCI23
10571,Point,0,298877.4375,3235584.734,LCI23
10572,Point,0,298879.4375,3235584.734,LCI23
10573,Point,0,298881.4375,3235584.734,LCI23
10574,Point,0,298883.4375,3235584.734,LCI23
10575,Point,0,298885.4375,3235584.734,LCI23
10576,Point,0,298887.4375,3235584.734,LCI23
10577,Point,0,298889.4375,3235584.734,LCI23
10578,Point,0,298891.4375,3235584.734,LCI23
10641,Point,0,298873.4375,3235586.734,LCI23
10642,Point,0,298875.4375,3235586.734,LCI23
10643,Point,0,298877.4375,3235586.734,LCI23
10644,Point,0,298879.4375,3235586.734,LCI23
10645,Point,0,298881.4375,3235586.734,LCI23
10646,Point,0,298883.4375,3235586.734,LCI23
10647,Point,0,298885.4375,3235586.734,LCI23
10648,Point,0,298887.4375,3235586.734,LCI23
10649,Point,0,298889.4375,3235586.734,LCI23
10650,Point,0,298891.4375,3235586.734,LCI23
10717,Point,0,298875.4375,3235588.734,LCI23
10718,Point,0,298877.4375,3235588.734,LCI23
10719,Point,0,298879.4375,3235588.734,LCI23
10720,Point,0,298881.4375,3235588.734,LCI23
10721,Point,0,298883.4375,3235588.734,LCI23
10722,Point,0,298885.4375,3235588.734,LCI23
10723,Point,0,298887.4375,3235588.734,LCI23
10724,Point,0,298889.4375,3235588.734,LCI23
10725,Point,0,298891.4375,3235588.734,LCI23
10726,Point,0,298893.4375,3235588.734,LCI23
10792,Point,0,298877.4375,3235590.734,LCI23
10793,Point,0,298879.4375,3235590.734,LCI23
10794,Point,0,298881.4375,3235590.734,LCI23
10795,Point,0,298883.4375,3235590.734,LCI23
10796,Point,0,298885.4375,3235590.734,LCI23
10797,Point,0,298887.4375,3235590.734,LCI23
10798,Point,0,298889.4375,3235590.734,LCI23
10799,Point,0,298891.4375,3235590.734,LCI23
10800,Point,0,298893.4375,3235590.734,LCI23
10863,Point,0,298879.4375,3235592.734,LCI23
10864,Point,0,298881.4375,3235592.734,LCI23
10865,Point,0,298883.4375,3235592.734,LCI23
10866,Point,0,298885.4375,3235592.734,LCI23
10867,Point,0,298887.4375,3235592.734,LCI23
10868,Point,0,298889.4375,3235592.734,LCI23
10869,Point,0,298891.4375,3235592.734,LCI23
10870,Point,0,298893.4375,3235592.734,LCI23
10871,Point,0,298895.4375,3235592.734,LCI23
10932,Point,0,298879.4375,3235594.734,LCI23
10933,Point,0,298881.4375,3235594.734,LCI23
10934,Point,0,298883.4375,3235594.734,LCI23
10935,Point,0,298885.4375,3235594.734,LCI23
10936,Point,0,298887.4375,3235594.734,LCI23
10937,Point,0,298889.4375,3235594.734,LCI23
10938,Point,0,298891.4375,3235594.734,LCI23
10939,Point,0,298893.4375,3235594.734,LCI23
10940,Point,0,298895.4375,3235594.734,LCI23
10993,Point,0,298881.4375,3235596.734,LCI23
10994,Point,0,298883.4375,3235596.734,LCI23
10995,Point,0,298885.4375,3235596.734,LCI23
10996,Point,0,298887.4375,3235596.734,LCI23
10997,Point,0,298889.4375,3235596.734,LCI23
10998,Point,0,298891.4375,3235596.734,LCI23
10999,Point,0,298893.4375,3235596.734,LCI23
11000,Point,0,298895.4375,3235596.734,LCI23
11051,Point,0,298887.4375,3235598.734,LCI23
11052,Point,0,298889.4375,3235598.734,LCI23
11053,Point,0,298891.4375,3235598.734,LCI23
5840,Point,0,298877.4375,3235376.734,LCI29
5841,Point,0,298879.4375,3235376.734,LCI29
5842,Point,0,298881.4375,3235376.734,LCI29
5859,Point,0,298873.4375,3235378.734,LCI29
5860,Point,0,298875.4375,3235378.734,LCI29
5861,Point,0,298877.4375,3235378.734,LCI29
5862,Point,0,298879.4375,3235378.734,LCI29
5863,Point,0,298881.4375,3235378.734,LCI29
5864,Point,0,298883.4375,3235378.734,LCI29
5865,Point,0,298885.4375,3235378.734,LCI29
5886,Point,0,298871.4375,3235380.734,LCI29
5887,Point,0,298873.4375,3235380.734,LCI29
5888,Point,0,298875.4375,3235380.734,LCI29
5889,Point,0,298877.4375,3235380.734,LCI29
5890,Point,0,298879.4375,3235380.734,LCI29
5891,Point,0,298881.4375,3235380.734,LCI29
5892,Point,0,298883.4375,3235380.734,LCI29
5893,Point,0,298885.4375,3235380.734,LCI29
5894,Point,0,298887.4375,3235380.734,LCI29
5918,Point,0,298869.4375,3235382.734,LCI29
5919,Point,0,298871.4375,3235382.734,LCI29
5920,Point,0,298873.4375,3235382.734,LCI29
5921,Point,0,298875.4375,3235382.734,LCI29
5922,Point,0,298877.4375,3235382.734,LCI29
5923,Point,0,298879.4375,3235382.734,LCI29
5924,Point,0,298881.4375,3235382.734,LCI29
5925,Point,0,298883.4375,3235382.734,LCI29
5926,Point,0,298885.4375,3235382.734,LCI29
5927,Point,0,298887.4375,3235382.734,LCI29
5949,Point,0,298869.4375,3235384.734,LCI29
5950,Point,0,298871.4375,3235384.734,LCI29
5951,Point,0,298873.4375,3235384.734,LCI29
5952,Point,0,298875.4375,3235384.734,LCI29
5953,Point,0,298877.4375,3235384.734,LCI29
5954,Point,0,298879.4375,3235384.734,LCI29
5955,Point,0,298881.4375,3235384.734,LCI29
5956,Point,0,298883.4375,3235384.734,LCI29
5957,Point,0,298885.4375,3235384.734,LCI29
5958,Point,0,298887.4375,3235384.734,LCI29
5980,Point,0,298867.4375,3235386.734,LCI29
5981,Point,0,298869.4375,3235386.734,LCI29
5982,Point,0,298871.4375,3235386.734,LCI29
5983,Point,0,298873.4375,3235386.734,LCI29
5984,Point,0,298875.4375,3235386.734,LCI29
5985,Point,0,298877.4375,3235386.734,LCI29
5986,Point,0,298879.4375,3235386.734,LCI29
5987,Point,0,298881.4375,3235386.734,LCI29
5988,Point,0,298883.4375,3235386.734,LCI29
5989,Point,0,298885.4375,3235386.734,LCI29
5990,Point,0,298887.4375,3235386.734,LCI29
6010,Point,0,298867.4375,3235388.734,LCI29
6011,Point,0,298869.4375,3235388.734,LCI29
6012,Point,0,298871.4375,3235388.734,LCI29
6013,Point,0,298873.4375,3235388.734,LCI29
6014,Point,0,298875.4375,3235388.734,LCI29
6015,Point,0,298877.4375,3235388.734,LCI29
6016,Point,0,298879.4375,3235388.734,LCI29
6017,Point,0,298881.4375,3235388.734,LCI29
6018,Point,0,298883.4375,3235388.734,LCI29
6019,Point,0,298885.4375,3235388.734,LCI29
6020,Point,0,298887.4375,3235388.734,LCI29
6037,Point,0,298865.4375,3235390.734,LCI29
6038,Point,0,298867.4375,3235390.734,LCI29
6039,Point,0,298869.4375,3235390.734,LCI29
6040,Point,0,298871.4375,3235390.734,LCI29
6041,Point,0,298873.4375,3235390.734,LCI29
6042,Point,0,298875.4375,3235390.734,LCI29
6043,Point,0,298877.4375,3235390.734,LCI29
6044,Point,0,298879.4375,3235390.734,LCI29
6045,Point,0,298881.4375,3235390.734,LCI29
6046,Point,0,298883.4375,3235390.734,LCI29
6047,Point,0,298885.4375,3235390.734,LCI29
6048,Point,0,298887.4375,3235390.734,LCI29
6049,Point,0,298889.4375,3235390.734,LCI29
6063,Point,0,298863.4375,3235392.734,LCI29
6064,Point,0,298865.4375,3235392.734,LCI29
6065,Point,0,298867.4375,3235392.734,LCI29
6066,Point,0,298869.4375,3235392.734,LCI29
6067,Point,0,298871.4375,3235392.734,LCI29
6068,Point,0,298873.4375,3235392.734,LCI29
6069,Point,0,298875.4375,3235392.734,LCI29
6070,Point,0,298877.4375,3235392.734,LCI29
6071,Point,0,298879.4375,3235392.734,LCI29
6072,Point,0,298881.4375,3235392.734,LCI29
6073,Point,0,298883.4375,3235392.734,LCI29
6074,Point,0,298885.4375,3235392.734,LCI29
6075,Point,0,298887.4375,3235392.734,LCI29
6076,Point,0,298889.4375,3235392.734,LCI29
6089,Point,0,298863.4375,3235394.734,LCI29
6090,Point,0,298865.4375,3235394.734,LCI29
6091,Point,0,298867.4375,3235394.734,LCI29
6092,Point,0,298869.4375,3235394.734,LCI29
6093,Point,0,298871.4375,3235394.734,LCI29
6094,Point,0,298873.4375,3235394.734,LCI29
6095,Point,0,298875.4375,3235394.734,LCI29
6096,Point,0,298877.4375,3235394.734,LCI29
6097,Point,0,298879.4375,3235394.734,LCI29
6098,Point,0,298881.4375,3235394.734,LCI29
6099,Point,0,298883.4375,3235394.734,LCI29
6100,Point,0,298885.4375,3235394.734,LCI29
6101,Point,0,298887.4375,3235394.734,LCI29
6102,Point,0,298889.4375,3235394.734,LCI29
6114,Point,0,298861.4375,3235396.734,LCI29
6115,Point,0,298863.4375,3235396.734,LCI29
6116,Point,0,298865.4375,3235396.734,LCI29
6117,Point,0,298867.4375,3235396.734,LCI29
6118,Point,0,298869.4375,3235396.734,LCI29
6119,Point,0,298871.4375,3235396.734,LCI29
6120,Point,0,298873.4375,3235396.734,LCI29
6121,Point,0,298875.4375,3235396.734,LCI29
6122,Point,0,298877.4375,3235396.734,LCI29
6123,Point,0,298879.4375,3235396.734,LCI29
6124,Point,0,298881.4375,3235396.734,LCI29
6125,Point,0,298883.4375,3235396.734,LCI29
6126,Point,0,298885.4375,3235396.734,LCI29
6127,Point,0,298887.4375,3235396.734,LCI29
6128,Point,0,298889.4375,3235396.734,LCI29
6140,Point,0,298861.4375,3235398.734,LCI29
6141,Point,0,298863.4375,3235398.734,LCI29
6142,Point,0,298865.4375,3235398.734,LCI29
6143,Point,0,298867.4375,3235398.734,LCI29
6144,Point,0,298869.4375,3235398.734,LCI29
6145,Point,0,298871.4375,3235398.734,LCI29
6146,Point,0,298873.4375,3235398.734,LCI29
6147,Point,0,298875.4375,3235398.734,LCI29
6148,Point,0,298877.4375,3235398.734,LCI29
6149,Point,0,298879.4375,3235398.734,LCI29
6150,Point,0,298881.4375,3235398.734,LCI29
6151,Point,0,298883.4375,3235398.734,LCI29
6152,Point,0,298885.4375,3235398.734,LCI29
6153,Point,0,298887.4375,3235398.734,LCI29
6154,Point,0,298889.4375,3235398.734,LCI29
6166,Point,0,298861.4375,3235400.734,LCI29
6167,Point,0,298863.4375,3235400.734,LCI29
