FID,Id,station,POINT_X,POINT_Y
5276,0,LCI20,298449.4375,3236400.733
5277,0,LCI20,298527.4375,3236400.733
5278,0,LCI20,298529.4375,3236400.733
5279,0,LCI20,298531.4375,3236400.733
5280,0,LCI20,298533.4375,3236400.733
5281,0,LCI20,298535.4375,3236400.733
5282,0,LCI20,298537.4375,3236400.733
5283,0,LCI20,298539.4375,3236400.733
5284,0,LCI20,298541.4375,3236400.733
5285,0,LCI20,298543.4375,3236400.733
5286,0,LCI20,298545.4375,3236400.733
5287,0,LCI20,298547.4375,3236400.733
5288,0,LCI20,298431.4375,3236402.733
5289,0,LCI20,298433.4375,3236402.733
5290,0,LCI20,298435.4375,3236402.733
5291,0,LCI20,298437.4375,3236402.733
5292,0,LCI20,298439.4375,3236402.733
5293,0,LCI20,298441.4375,3236402.733
5294,0,LCI20,298443.4375,3236402.733
5295,0,LCI20,298445.4375,3236402.733
5296,0,LCI20,298447.4375,3236402.733
5297,0,LCI20,298449.4375,3236402.733
5298,0,LCI20,298451.4375,3236402.733
5299,0,LCI20,298525.4375,3236402.733
5300,0,LCI20,298527.4375,3236402.733
5301,0,LCI20,298529.4375,3236402.733
5302,0,LCI20,298531.4375,3236402.733
5303,0,LCI20,298533.4375,3236402.733
5304,0,LCI20,298535.4375,3236402.733
5305,0,LCI20,298537.4375,3236402.733
5306,0,LCI20,298539.4375,3236402.733
5307,0,LCI20,298541.4375,3236402.733
5308,0,LCI20,298543.4375,3236402.733
5309,0,LCI20,298545.4375,3236402.733
5310,0,LCI20,298547.4375,3236402.733
5311,0,LCI20,298433.4375,3236404.733
5312,0,LCI20,298435.4375,3236404.733
5313,0,LCI20,298437.4375,3236404.733
5314,0,LCI20,298439.4375,3236404.733
5315,0,LCI20,298441.4375,3236404.733
5316,0,LCI20,298443.4375,3236404.733
5317,0,LCI20,298445.4375,3236404.733
5318,0,LCI20,298447.4375,3236404.733
5319,0,LCI20,298449.4375,3236404.733
5320,0,LCI20,298451.4375,3236404.733
5321,0,LCI20,298523.4375,3236404.733
5322,0,LCI20,298525.4375,3236404.733
5323,0,LCI20,298527.4375,3236404.733
5324,0,LCI20,298529.4375,3236404.733
5325,0,LCI20,298531.4375,3236404.733
5326,0,LCI20,298533.4375,3236404.733
5327,0,LCI20,298535.4375,3236404.733
5328,0,LCI20,298537.4375,3236404.733
5329,0,LCI20,298539.4375,3236404.733
5330,0,LCI20,298541.4375,3236404.733
5331,0,LCI20,298543.4375,3236404.733
5332,0,LCI20,298545.4375,3236404.733
5333,0,LCI20,298433.4375,3236406.733
5334,0,LCI20,298435.4375,3236406.733
5335,0,LCI20,298437.4375,3236406.733
5336,0,LCI20,298439.4375,3236406.733
5337,0,LCI20,298441.4375,3236406.733
5338,0,LCI20,298443.4375,3236406.733
5339,0,LCI20,298445.4375,3236406.733
5340,0,LCI20,298447.4375,3236406.733
5341,0,LCI20,298449.4375,3236406.733
5342,0,LCI20,298451.4375,3236406.733
5343,0,LCI20,298523.4375,3236406.733
5344,0,LCI20,298525.4375,3236406.733
5345,0,LCI20,298527.4375,3236406.733
5346,0,LCI20,298529.4375,3236406.733
5347,0,LCI20,298531.4375,3236406.733
5348,0,LCI20,298533.4375,3236406.733
5349,0,LCI20,298535.4375,3236406.733
5350,0,LCI20,298537.4375,3236406.733
5351,0,LCI20,298539.4375,3236406.733
5352,0,LCI20,298541.4375,3236406.733
5353,0,LCI20,298543.4375,3236406.733
5354,0,LCI20,298433.4375,3236408.733
5355,0,LCI20,298435.4375,3236408.733
5356,0,LCI20,298437.4375,3236408.733
5357,0,LCI20,298439.4375,3236408.733
5358,0,LCI20,298441.4375,3236408.733
5359,0,LCI20,298443.4375,3236408.733
5360,0,LCI20,298445.4375,3236408.733
5361,0,LCI20,298447.4375,3236408.733
5362,0,LCI20,298449.4375,3236408.733
5363,0,LCI20,298451.4375,3236408.733
5364,0,LCI20,298521.4375,3236408.733
5365,0,LCI20,298523.4375,3236408.733
5366,0,LCI20,298525.4375,3236408.733
5367,0,LCI20,298527.4375,3236408.733
5368,0,LCI20,298529.4375,3236408.733
5369,0,LCI20,298531.4375,3236408.733
5370,0,LCI20,298533.4375,3236408.733
5371,0,LCI20,298535.4375,3236408.733
5372,0,LCI20,298537.4375,3236408.733
5373,0,LCI20,298539.4375,3236408.733
5374,0,LCI20,298541.4375,3236408.733
5375,0,LCI20,298433.4375,3236410.733
5376,0,LCI20,298435.4375,3236410.733
5377,0,LCI20,298437.4375,3236410.733
5378,0,LCI20,298439.4375,3236410.733
5379,0,LCI20,298441.4375,3236410.733
5380,0,LCI20,298443.4375,3236410.733
5381,0,LCI20,298445.4375,3236410.733
5382,0,LCI20,298447.4375,3236410.733
5383,0,LCI20,298449.4375,3236410.733
5384,0,LCI20,298521.4375,3236410.733
5385,0,LCI20,298523.4375,3236410.733
5386,0,LCI20,298525.4375,3236410.733
5387,0,LCI20,298527.4375,3236410.733
5388,0,LCI20,298529.4375,3236410.733
5389,0,LCI20,298531.4375,3236410.733
5390,0,LCI20,298533.4375,3236410.733
5391,0,LCI20,298535.4375,3236410.733
5392,0,LCI20,298537.4375,3236410.733
5393,0,LCI20,298539.4375,3236410.733
5394,0,LCI20,298541.4375,3236410.733
5395,0,LCI20,298433.4375,3236412.733
5396,0,LCI20,298435.4375,3236412.733
5397,0,LCI20,298437.4375,3236412.733
5398,0,LCI20,298439.4375,3236412.733
5399,0,LCI20,298441.4375,3236412.733
5400,0,LCI20,298443.4375,3236412.733
5401,0,LCI20,298445.4375,3236412.733
5402,0,LCI20,298447.4375,3236412.733
5403,0,LCI20,298449.4375,3236412.733
5404,0,LCI20,298505.4375,3236412.733
5405,0,LCI20,298507.4375,3236412.733
5406,0,LCI20,298521.4375,3236412.733
5407,0,LCI20,298523.4375,3236412.733
5408,0,LCI20,298525.4375,3236412.733
5409,0,LCI20,298527.4375,3236412.733
5410,0,LCI20,298529.4375,3236412.733
5411,0,LCI20,298531.4375,3236412.733
5412,0,LCI20,298533.4375,3236412.733
5413,0,LCI20,298535.4375,3236412.733
5414,0,LCI20,298537.4375,3236412.733
5415,0,LCI20,298539.4375,3236412.733
5416,0,LCI20,298435.4375,3236414.733
5417,0,LCI20,298437.4375,3236414.733
5418,0,LCI20,298439.4375,3236414.733
5419,0,LCI20,298441.4375,3236414.733
5420,0,LCI20,298443.4375,3236414.733
5421,0,LCI20,298445.4375,3236414.733
5422,0,LCI20,298447.4375,3236414.733
5423,0,LCI20,298493.4375,3236414.733
5424,0,LCI20,298503.4375,3236414.733
5425,0,LCI20,298505.4375,3236414.733
5426,0,LCI20,298507.4375,3236414.733
5427,0,LCI20,298509.4375,3236414.733
5428,0,LCI20,298511.4375,3236414.733
5429,0,LCI20,298513.4375,3236414.733
5430,0,LCI20,298515.4375,3236414.733
5431,0,LCI20,298517.4375,3236414.733
5432,0,LCI20,298519.4375,3236414.733
5433,0,LCI20,298521.4375,3236414.733
5434,0,LCI20,298523.4375,3236414.733
5435,0,LCI20,298525.4375,3236414.733
5436,0,LCI20,298527.4375,3236414.733
5437,0,LCI20,298529.4375,3236414.733
5438,0,LCI20,298531.4375,3236414.733
5439,0,LCI20,298533.4375,3236414.733
5440,0,LCI20,298535.4375,3236414.733
5441,0,LCI20,298537.4375,3236414.733
5442,0,LCI20,298539.4375,3236414.733
5443,0,LCI20,298435.4375,3236416.733
5444,0,LCI20,298437.4375,3236416.733
5445,0,LCI20,298439.4375,3236416.733
5446,0,LCI20,298441.4375,3236416.733
5447,0,LCI20,298443.4375,3236416.733
5448,0,LCI20,298445.4375,3236416.733
5449,0,LCI20,298447.4375,3236416.733
5450,0,LCI20,298487.4375,3236416.733
5451,0,LCI20,298489.4375,3236416.733
5452,0,LCI20,298491.4375,3236416.733
5453,0,LCI20,298493.4375,3236416.733
5454,0,LCI20,298495.4375,3236416.733
5455,0,LCI20,298497.4375,3236416.733
5456,0,LCI20,298499.4375,3236416.733
5457,0,LCI20,298501.4375,3236416.733
5458,0,LCI20,298503.4375,3236416.733
5459,0,LCI20,298505.4375,3236416.733
5460,0,LCI20,298507.4375,3236416.733
5461,0,LCI20,298509.4375,3236416.733
5462,0,LCI20,298511.4375,3236416.733
5463,0,LCI20,298513.4375,3236416.733
5464,0,LCI20,298515.4375,3236416.733
5465,0,LCI20,298517.4375,3236416.733
5466,0,LCI20,298519.4375,3236416.733
5467,0,LCI20,298521.4375,3236416.733
5468,0,LCI20,298523.4375,3236416.733
5469,0,LCI20,298525.4375,3236416.733
5470,0,LCI20,298527.4375,3236416.733
5471,0,LCI20,298529.4375,3236416.733
5472,0,LCI20,298531.4375,3236416.733
5473,0,LCI20,298533.4375,3236416.733
5474,0,LCI20,298535.4375,3236416.733
5475,0,LCI20,298537.4375,3236416.733
5476,0,LCI20,298437.4375,3236418.733
5477,0,LCI20,298439.4375,3236418.733
5478,0,LCI20,298441.4375,3236418.733
5479,0,LCI20,298443.4375,3236418.733
5480,0,LCI20,298445.4375,3236418.733
5481,0,LCI20,298447.4375,3236418.733
5482,0,LCI20,298477.4375,3236418.733
5483,0,LCI20,298479.4375,3236418.733
5484,0,LCI20,298481.4375,3236418.733
5485,0,LCI20,298483.4375,3236418.733
5486,0,LCI20,298485.4375,3236418.733
5487,0,LCI20,298487.4375,3236418.733
5488,0,LCI20,298489.4375,3236418.733
5489,0,LCI20,298491.4375,3236418.733
5490,0,LCI20,298493.4375,3236418.733
5491,0,LCI20,298495.4375,3236418.733
5492,0,LCI20,298497.4375,3236418.733
5493,0,LCI20,298499.4375,3236418.733
5494,0,LCI20,298501.4375,3236418.733
5495,0,LCI20,298503.4375,3236418.733
5496,0,LCI20,298505.4375,3236418.733
5497,0,LCI20,298507.4375,3236418.733
5498,0,LCI20,298509.4375,3236418.733
5499,0,LCI20,298511.4375,3236418.733
5500,0,LCI20,298513.4375,3236418.733
5501,0,LCI20,298515.4375,3236418.733
5502,0,LCI20,298517.4375,3236418.733
5503,0,LCI20,298519.4375,3236418.733
5504,0,LCI20,298521.4375,3236418.733
5505,0,LCI20,298523.4375,3236418.733
5506,0,LCI20,298525.4375,3236418.733
5507,0,LCI20,298527.4375,3236418.733
5508,0,LCI20,298529.4375,3236418.733
5509,0,LCI20,298531.4375,3236418.733
5510,0,LCI20,298533.4375,3236418.733
5511,0,LCI20,298535.4375,3236418.733
5512,0,LCI20,298437.4375,3236420.733
5513,0,LCI20,298439.4375,3236420.733
5514,0,LCI20,298441.4375,3236420.733
5515,0,LCI20,298443.4375,3236420.733
5516,0,LCI20,298445.4375,3236420.733
5517,0,LCI20,298447.4375,3236420.733
5518,0,LCI20,298467.4375,3236420.733
5519,0,LCI20,298469.4375,3236420.733
5520,0,LCI20,298471.4375,3236420.733
5521,0,LCI20,298473.4375,3236420.733
5522,0,LCI20,298475.4375,3236420.733
5523,0,LCI20,298477.4375,3236420.733
5524,0,LCI20,298479.4375,3236420.733
5525,0,LCI20,298481.4375,3236420.733
5526,0,LCI20,298483.4375,3236420.733
5527,0,LCI20,298485.4375,3236420.733
5528,0,LCI20,298487.4375,3236420.733
5529,0,LCI20,298489.4375,3236420.733
5530,0,LCI20,298491.4375,3236420.733
5531,0,LCI20,298493.4375,3236420.733
5532,0,LCI20,298495.4375,3236420.733
5533,0,LCI20,298497.4375,3236420.733
5534,0,LCI20,298499.4375,3236420.733
5535,0,LCI20,298501.4375,3236420.733
5536,0,LCI20,298503.4375,3236420.733
5537,0,LCI20,298505.4375,3236420.733
5538,0,LCI20,298507.4375,3236420.733
5539,0,LCI20,298509.4375,3236420.733
5540,0,LCI20,298511.4375,3236420.733
5541,0,LCI20,298513.4375,3236420.733
5542,0,LCI20,298515.4375,3236420.733
5543,0,LCI20,298517.4375,3236420.733
5544,0,LCI20,298519.4375,3236420.733
5545,0,LCI20,298521.4375,3236420.733
5546,0,LCI20,298523.4375,3236420.733
5547,0,LCI20,298525.4375,3236420.733
5548,0,LCI20,298527.4375,3236420.733
5549,0,LCI20,298529.4375,3236420.733
5550,0,LCI20,298437.4375,3236422.733
5551,0,LCI20,298439.4375,3236422.733
5552,0,LCI20,298441.4375,3236422.733
5553,0,LCI20,298443.4375,3236422.733
5554,0,LCI20,298445.4375,3236422.733
5555,0,LCI20,298447.4375,3236422.733
5556,0,LCI20,298465.4375,3236422.733
5557,0,LCI20,298467.4375,3236422.733
5558,0,LCI20,298469.4375,3236422.733
5559,0,LCI20,298471.4375,3236422.733
5560,0,LCI20,298473.4375,3236422.733
5561,0,LCI20,298475.4375,3236422.733
5562,0,LCI20,298477.4375,3236422.733
5563,0,LCI20,298479.4375,3236422.733
5564,0,LCI20,298481.4375,3236422.733
5565,0,LCI20,298483.4375,3236422.733
5566,0,LCI20,298485.4375,3236422.733
5567,0,LCI20,298487.4375,3236422.733
5568,0,LCI20,298489.4375,3236422.733
5569,0,LCI20,298491.4375,3236422.733
5570,0,LCI20,298493.4375,3236422.733
5571,0,LCI20,298495.4375,3236422.733
5572,0,LCI20,298497.4375,3236422.733
5573,0,LCI20,298499.4375,3236422.733
5574,0,LCI20,298501.4375,3236422.733
5575,0,LCI20,298503.4375,3236422.733
5576,0,LCI20,298505.4375,3236422.733
5577,0,LCI20,298507.4375,3236422.733
5578,0,LCI20,298509.4375,3236422.733
5579,0,LCI20,298511.4375,3236422.733
5580,0,LCI20,298513.4375,3236422.733
5581,0,LCI20,298515.4375,3236422.733
5582,0,LCI20,298517.4375,3236422.733
5583,0,LCI20,298519.4375,3236422.733
5584,0,LCI20,298521.4375,3236422.733
5585,0,LCI20,298523.4375,3236422.733
5586,0,LCI20,298525.4375,3236422.733
5587,0,LCI20,298527.4375,3236422.733
5588,0,LCI20,298529.4375,3236422.733
5589,0,LCI20,298437.4375,3236424.733
5590,0,LCI20,298439.4375,3236424.733
5591,0,LCI20,298441.4375,3236424.733
5592,0,LCI20,298443.4375,3236424.733
5593,0,LCI20,298445.4375,3236424.733
5594,0,LCI20,298447.4375,3236424.733
5595,0,LCI20,298449.4375,3236424.733
5596,0,LCI20,298463.4375,3236424.733
5597,0,LCI20,298465.4375,3236424.733
5598,0,LCI20,298467.4375,3236424.733
5599,0,LCI20,298469.4375,3236424.733
5600,0,LCI20,298471.4375,3236424.733
5601,0,LCI20,298473.4375,3236424.733
5602,0,LCI20,298475.4375,3236424.733
5603,0,LCI20,298477.4375,3236424.733
5604,0,LCI20,298479.4375,3236424.733
5605,0,LCI20,298481.4375,3236424.733
5606,0,LCI20,298483.4375,3236424.733
5607,0,LCI20,298485.4375,3236424.733
5608,0,LCI20,298487.4375,3236424.733
5609,0,LCI20,298489.4375,3236424.733
5610,0,LCI20,298491.4375,3236424.733
5611,0,LCI20,298493.4375,3236424.733
5612,0,LCI20,298495.4375,3236424.733
5613,0,LCI20,298497.4375,3236424.733
5614,0,LCI20,298499.4375,3236424.733
5615,0,LCI20,298501.4375,3236424.733
5616,0,LCI20,298503.4375,3236424.733
5617,0,LCI20,298505.4375,3236424.733
5618,0,LCI20,298507.4375,3236424.733
5619,0,LCI20,298509.4375,3236424.733
5620,0,LCI20,298511.4375,3236424.733
5621,0,LCI20,298513.4375,3236424.733
5622,0,LCI20,298515.4375,3236424.733
5623,0,LCI20,298517.4375,3236424.733
5624,0,LCI20,298519.4375,3236424.733
5625,0,LCI20,298521.4375,3236424.733
5626,0,LCI20,298523.4375,3236424.733
5627,0,LCI20,298525.4375,3236424.733
5628,0,LCI20,298527.4375,3236424.733
5629,0,LCI20,298437.4375,3236426.733
5630,0,LCI20,298439.4375,3236426.733
5631,0,LCI20,298441.4375,3236426.733
5632,0,LCI20,298443.4375,3236426.733
5633,0,LCI20,298445.4375,3236426.733
5634,0,LCI20,298447.4375,3236426.733
5635,0,LCI20,298449.4375,3236426.733
5636,0,LCI20,298461.4375,3236426.733
5637,0,LCI20,298463.4375,3236426.733
5638,0,LCI20,298465.4375,3236426.733
5639,0,LCI20,298467.4375,3236426.733
5640,0,LCI20,298469.4375,3236426.733
5641,0,LCI20,298471.4375,3236426.733
5642,0,LCI20,298473.4375,3236426.733
5643,0,LCI20,298475.4375,3236426.733
5644,0,LCI20,298477.4375,3236426.733
5645,0,LCI20,298479.4375,3236426.733
5646,0,LCI20,298481.4375,3236426.733
5647,0,LCI20,298483.4375,3236426.733
5648,0,LCI20,298485.4375,3236426.733
5649,0,LCI20,298487.4375,3236426.733
5650,0,LCI20,298489.4375,3236426.733
5651,0,LCI20,298491.4375,3236426.733
5652,0,LCI20,298493.4375,3236426.733
5653,0,LCI20,298495.4375,3236426.733
5654,0,LCI20,298497.4375,3236426.733
5655,0,LCI20,298499.4375,3236426.733
5656,0,LCI20,298501.4375,3236426.733
5657,0,LCI20,298503.4375,3236426.733
5658,0,LCI20,298505.4375,3236426.733
5659,0,LCI20,298507.4375,3236426.733
5660,0,LCI20,298509.4375,3236426.733
5661,0,LCI20,298511.4375,3236426.733
5662,0,LCI20,298513.4375,3236426.733
5663,0,LCI20,298515.4375,3236426.733
5664,0,LCI20,298517.4375,3236426.733
5665,0,LCI20,298519.4375,3236426.733
5666,0,LCI20,298521.4375,3236426.733
5667,0,LCI20,298523.4375,3236426.733
5668,0,LCI20,298525.4375,3236426.733
5669,0,LCI20,298527.4375,3236426.733
5670,0,LCI20,298437.4375,3236428.733
5671,0,LCI20,298439.4375,3236428.733
5672,0,LCI20,298441.4375,3236428.733
5673,0,LCI20,298443.4375,3236428.733
5674,0,LCI20,298445.4375,3236428.733
5675,0,LCI20,298447.4375,3236428.733
5676,0,LCI20,298449.4375,3236428.733
5677,0,LCI20,298451.4375,3236428.733
5678,0,LCI20,298453.4375,3236428.733
5679,0,LCI20,298457.4375,3236428.733
5680,0,LCI20,298459.4375,3236428.733
5681,0,LCI20,298461.4375,3236428.733
5682,0,LCI20,298463.4375,3236428.733
5683,0,LCI20,298465.4375,3236428.733
5684,0,LCI20,298467.4375,3236428.733
5685,0,LCI20,298469.4375,3236428.733
5686,0,LCI20,298471.4375,3236428.733
5687,0,LCI20,298473.4375,3236428.733
5688,0,LCI20,298475.4375,3236428.733
5689,0,LCI20,298477.4375,3236428.733
5690,0,LCI20,298479.4375,3236428.733
5691,0,LCI20,298481.4375,3236428.733
5692,0,LCI20,298483.4375,3236428.733
5693,0,LCI20,298485.4375,3236428.733
5694,0,LCI20,298487.4375,3236428.733
5695,0,LCI20,298489.4375,3236428.733
5696,0,LCI20,298491.4375,3236428.733
5697,0,LCI20,298493.4375,3236428.733
5698,0,LCI20,298495.4375,3236428.733
5699,0,LCI20,298497.4375,3236428.733
5700,0,LCI20,298499.4375,3236428.733
5701,0,LCI20,298501.4375,3236428.733
5702,0,LCI20,298503.4375,3236428.733
5703,0,LCI20,298505.4375,3236428.733
5704,0,LCI20,298507.4375,3236428.733
5705,0,LCI20,298509.4375,3236428.733
5706,0,LCI20,298511.4375,3236428.733
5707,0,LCI20,298513.4375,3236428.733
5708,0,LCI20,298515.4375,3236428.733
5709,0,LCI20,298517.4375,3236428.733
5710,0,LCI20,298519.4375,3236428.733
5711,0,LCI20,298521.4375,3236428.733
5712,0,LCI20,298523.4375,3236428.733
5713,0,LCI20,298525.4375,3236428.733
5714,0,LCI20,298437.4375,3236430.733
5715,0,LCI20,298439.4375,3236430.733
5716,0,LCI20,298441.4375,3236430.733
5717,0,LCI20,298443.4375,3236430.733
5718,0,LCI20,298445.4375,3236430.733
5719,0,LCI20,298447.4375,3236430.733
5720,0,LCI20,298449.4375,3236430.733
5721,0,LCI20,298451.4375,3236430.733
5722,0,LCI20,298453.4375,3236430.733
5723,0,LCI20,298455.4375,3236430.733
5724,0,LCI20,298457.4375,3236430.733
5725,0,LCI20,298459.4375,3236430.733
5726,0,LCI20,298461.4375,3236430.733
5727,0,LCI20,298463.4375,3236430.733
5728,0,LCI20,298465.4375,3236430.733
5729,0,LCI20,298467.4375,3236430.733
5730,0,LCI20,298469.4375,3236430.733
5731,0,LCI20,298471.4375,3236430.733
5732,0,LCI20,298473.4375,3236430.733
5733,0,LCI20,298475.4375,3236430.733
5734,0,LCI20,298477.4375,3236430.733
5735,0,LCI20,298479.4375,3236430.733
5736,0,LCI20,298481.4375,3236430.733
5737,0,LCI20,298483.4375,3236430.733
5738,0,LCI20,298485.4375,3236430.733
5739,0,LCI20,298487.4375,3236430.733
5740,0,LCI20,298489.4375,3236430.733
5741,0,LCI20,298491.4375,3236430.733
5742,0,LCI20,298493.4375,3236430.733
5743,0,LCI20,298495.4375,3236430.733
5744,0,LCI20,298497.4375,3236430.733
5745,0,LCI20,298499.4375,3236430.733
5746,0,LCI20,298501.4375,3236430.733
5747,0,LCI20,298503.4375,3236430.733
5748,0,LCI20,298505.4375,3236430.733
5749,0,LCI20,298507.4375,3236430.733
5750,0,LCI20,298509.4375,3236430.733
5751,0,LCI20,298511.4375,3236430.733
5752,0,LCI20,298513.4375,3236430.733
5753,0,LCI20,298515.4375,3236430.733
5754,0,LCI20,298517.4375,3236430.733
5755,0,LCI20,298519.4375,3236430.733
5756,0,LCI20,298521.4375,3236430.733
5757,0,LCI20,298437.4375,3236432.733
5758,0,LCI20,298439.4375,3236432.733
5759,0,LCI20,298441.4375,3236432.733
5760,0,LCI20,298443.4375,3236432.733
5761,0,LCI20,298445.4375,3236432.733
5762,0,LCI20,298447.4375,3236432.733
5763,0,LCI20,298449.4375,3236432.733
5764,0,LCI20,298451.4375,3236432.733
5765,0,LCI20,298453.4375,3236432.733
5766,0,LCI20,298455.4375,3236432.733
5767,0,LCI20,298457.4375,3236432.733
5768,0,LCI20,298459.4375,3236432.733
5769,0,LCI20,298461.4375,3236432.733
5770,0,LCI20,298463.4375,3236432.733
5771,0,LCI20,298465.4375,3236432.733
5772,0,LCI20,298467.4375,3236432.733
5773,0,LCI20,298469.4375,3236432.733
5774,0,LCI20,298471.4375,3236432.733
5775,0,LCI20,298473.4375,3236432.733
5776,0,LCI20,298475.4375,3236432.733
5777,0,LCI20,298477.4375,3236432.733
5778,0,LCI20,298479.4375,3236432.733
5779,0,LCI20,298481.4375,3236432.733
5780,0,LCI20,298483.4375,3236432.733
5781,0,LCI20,298485.4375,3236432.733
5782,0,LCI20,298487.4375,3236432.733
5783,0,LCI20,298489.4375,3236432.733
5784,0,LCI20,298491.4375,3236432.733
5785,0,LCI20,298493.4375,3236432.733
5786,0,LCI20,298495.4375,3236432.733
5787,0,LCI20,298497.4375,3236432.733
5788,0,LCI20,298499.4375,3236432.733
5789,0,LCI20,298501.4375,3236432.733
5790,0,LCI20,298503.4375,3236432.733
5791,0,LCI20,298505.4375,3236432.733
5792,0,LCI20,298507.4375,3236432.733
5793,0,LCI20,298509.4375,3236432.733
5794,0,LCI20,298511.4375,3236432.733
5795,0,LCI20,298513.4375,3236432.733
5796,0,LCI20,298515.4375,3236432.733
5797,0,LCI20,298517.4375,3236432.733
5798,0,LCI20,298439.4375,3236434.733
5799,0,LCI20,298441.4375,3236434.733
5800,0,LCI20,298443.4375,3236434.733
5801,0,LCI20,298445.4375,3236434.733
5802,0,LCI20,298447.4375,3236434.733
5803,0,LCI20,298449.4375,3236434.733
5804,0,LCI20,298451.4375,3236434.733
5805,0,LCI20,298453.4375,3236434.733
5806,0,LCI20,298455.4375,3236434.733
5807,0,LCI20,298457.4375,3236434.733
5808,0,LCI20,298459.4375,3236434.733
5809,0,LCI20,298461.4375,3236434.733
5810,0,LCI20,298463.4375,3236434.733
5811,0,LCI20,298465.4375,3236434.733
5812,0,LCI20,298467.4375,3236434.733
5813,0,LCI20,298469.4375,3236434.733
5814,0,LCI20,298471.4375,3236434.733
5815,0,LCI20,298473.4375,3236434.733
5816,0,LCI20,298475.4375,3236434.733
5817,0,LCI20,298477.4375,3236434.733
5818,0,LCI20,298479.4375,3236434.733
5819,0,LCI20,298481.4375,3236434.733
5820,0,LCI20,298483.4375,3236434.733
5821,0,LCI20,298485.4375,3236434.733
5822,0,LCI20,298487.4375,3236434.733
5823,0,LCI20,298489.4375,3236434.733
5824,0,LCI20,298491.4375,3236434.733
5825,0,LCI20,298493.4375,3236434.733
5826,0,LCI20,298495.4375,3236434.733
5827,0,LCI20,298497.4375,3236434.733
5828,0,LCI20,298499.4375,3236434.733
5829,0,LCI20,298501.4375,3236434.733
5830,0,LCI20,298503.4375,3236434.733
5831,0,LCI20,298505.4375,3236434.733
5832,0,LCI20,298507.4375,3236434.733
5833,0,LCI20,298509.4375,3236434.733
5834,0,LCI20,298511.4375,3236434.733
5835,0,LCI20,298513.4375,3236434.733
5836,0,LCI20,298439.4375,3236436.733
5837,0,LCI20,298441.4375,3236436.733
5838,0,LCI20,298443.4375,3236436.733
5839,0,LCI20,298445.4375,3236436.733
5840,0,LCI20,298447.4375,3236436.733
5841,0,LCI20,298449.4375,3236436.733
5842,0,LCI20,298451.4375,3236436.733
5843,0,LCI20,298453.4375,3236436.733
5844,0,LCI20,298455.4375,3236436.733
5845,0,LCI20,298457.4375,3236436.733
5846,0,LCI20,298459.4375,3236436.733
5847,0,LCI20,298461.4375,3236436.733
5848,0,LCI20,298463.4375,3236436.733
5849,0,LCI20,298465.4375,3236436.733
5850,0,LCI20,298467.4375,3236436.733
5851,0,LCI20,298469.4375,3236436.733
5852,0,LCI20,298471.4375,3236436.733
5853,0,LCI20,298473.4375,3236436.733
5854,0,LCI20,298475.4375,3236436.733
5855,0,LCI20,298477.4375,3236436.733
5856,0,LCI20,298479.4375,3236436.733
5857,0,LCI20,298443.4375,3236438.733
5858,0,LCI20,298445.4375,3236438.733
5859,0,LCI20,298447.4375,3236438.733
5860,0,LCI20,298449.4375,3236438.733
5861,0,LCI20,298451.4375,3236438.733
5862,0,LCI20,298453.4375,3236438.733
5863,0,LCI20,298455.4375,3236438.733
5864,0,LCI20,298457.4375,3236438.733
5865,0,LCI20,298459.4375,3236438.733
5866,0,LCI20,298461.4375,3236438.733
5867,0,LCI20,298463.4375,3236438.733
5868,0,LCI20,298465.4375,3236438.733
5869,0,LCI20,298467.4375,3236438.733
5870,0,LCI20,298447.4375,3236440.733
5871,0,LCI20,298449.4375,3236440.733
5872,0,LCI20,298451.4375,3236440.733
5873,0,LCI20,298453.4375,3236440.733
5874,0,LCI20,298455.4375,3236440.733
5875,0,LCI20,298457.4375,3236440.733
5876,0,LCI20,298459.4375,3236440.733
5877,0,LCI20,298461.4375,3236440.733
5878,0,LCI20,298463.4375,3236440.733
5879,0,LCI20,298457.4375,3236442.733
5880,0,LCN2,298637.4375,3236624.733
5881,0,LCN2,298639.4375,3236624.733
5882,0,LCN2,298641.4375,3236624.733
5883,0,LCN2,298643.4375,3236624.733
5884,0,LCN2,298645.4375,3236624.733
5885,0,LCN2,298647.4375,3236624.733
5886,0,LCN2,298649.4375,3236624.733
5887,0,LCN2,298651.4375,3236624.733
5888,0,LCN2,298653.4375,3236624.733
5889,0,LCN2,298655.4375,3236624.733
5890,0,LCN2,298657.4375,3236624.733
5891,0,LCN2,298659.4375,3236624.733
5892,0,LCN2,298661.4375,3236624.733
5893,0,LCN2,298663.4375,3236624.733
5894,0,LCN2,298665.4375,3236624.733
5895,0,LCN2,298667.4375,3236624.733
5896,0,LCN2,298631.4375,3236626.733
5897,0,LCN2,298633.4375,3236626.733
5898,0,LCN2,298635.4375,3236626.733
5899,0,LCN2,298637.4375,3236626.733
5900,0,LCN2,298639.4375,3236626.733
5901,0,LCN2,298641.4375,3236626.733
5902,0,LCN2,298643.4375,3236626.733
5903,0,LCN2,298645.4375,3236626.733
5904,0,LCN2,298647.4375,3236626.733
5905,0,LCN2,298649.4375,3236626.733
5906,0,LCN2,298651.4375,3236626.733
5907,0,LCN2,298653.4375,3236626.733
5908,0,LCN2,298655.4375,3236626.733
5909,0,LCN2,298657.4375,3236626.733
5910,0,LCN2,298659.4375,3236626.733
