FID,FID_wildre,Id,FID_reefma,Id_1,Harvest,Locality,Site,POLY_AREA,Bar,Quartile,POINT_X,POINT_Y
4731,2207521,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238514.733
4732,2207522,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238514.733
4733,2207523,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238514.733
4734,2207524,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238514.733
4735,2207525,0,4,0,no,LT,I,672.4937845,6,3,298229.4375,3238514.733
4736,2207526,0,4,0,no,LT,I,672.4937845,6,3,298231.4375,3238514.733
4737,2207527,0,4,0,no,LT,I,672.4937845,6,3,298233.4375,3238514.733
4738,2208606,0,4,0,no,LT,I,672.4937845,6,3,298209.4375,3238516.733
4739,2208607,0,4,0,no,LT,I,672.4937845,6,3,298211.4375,3238516.733
4740,2208608,0,4,0,no,LT,I,672.4937845,6,3,298213.4375,3238516.733
4741,2208609,0,4,0,no,LT,I,672.4937845,6,3,298215.4375,3238516.733
4742,2208610,0,4,0,no,LT,I,672.4937845,6,3,298217.4375,3238516.733
4743,2208611,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238516.733
4744,2208612,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238516.733
4745,2208613,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238516.733
4746,2208614,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238516.733
4747,2208615,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238516.733
4748,2208616,0,4,0,no,LT,I,672.4937845,6,3,298229.4375,3238516.733
4749,2208617,0,4,0,no,LT,I,672.4937845,6,3,298231.4375,3238516.733
4750,2208618,0,4,0,no,LT,I,672.4937845,6,3,298233.4375,3238516.733
4751,2209698,0,4,0,no,LT,I,672.4937845,6,3,298211.4375,3238518.733
4752,2209699,0,4,0,no,LT,I,672.4937845,6,3,298213.4375,3238518.733
4753,2209700,0,4,0,no,LT,I,672.4937845,6,3,298215.4375,3238518.733
4754,2209701,0,4,0,no,LT,I,672.4937845,6,3,298217.4375,3238518.733
4755,2209702,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238518.733
4756,2209703,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238518.733
4757,2209704,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238518.733
4758,2209705,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238518.733
4759,2209706,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238518.733
4760,2209707,0,4,0,no,LT,I,672.4937845,6,3,298229.4375,3238518.733
4761,2209708,0,4,0,no,LT,I,672.4937845,6,3,298231.4375,3238518.733
4762,2209709,0,4,0,no,LT,I,672.4937845,6,3,298233.4375,3238518.733
4763,2210789,0,4,0,no,LT,I,672.4937845,6,3,298211.4375,3238520.733
4764,2210790,0,4,0,no,LT,I,672.4937845,6,3,298213.4375,3238520.733
4765,2210791,0,4,0,no,LT,I,672.4937845,6,3,298215.4375,3238520.733
4766,2210792,0,4,0,no,LT,I,672.4937845,6,3,298217.4375,3238520.733
4767,2210793,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238520.733
4768,2210794,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238520.733
4769,2210795,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238520.733
4770,2210796,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238520.733
4771,2210797,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238520.733
4772,2210798,0,4,0,no,LT,I,672.4937845,6,3,298229.4375,3238520.733
4773,2210799,0,4,0,no,LT,I,672.4937845,6,3,298231.4375,3238520.733
4774,2211881,0,4,0,no,LT,I,672.4937845,6,3,298213.4375,3238522.733
4775,2211882,0,4,0,no,LT,I,672.4937845,6,3,298215.4375,3238522.733
4776,2211883,0,4,0,no,LT,I,672.4937845,6,3,298217.4375,3238522.733
4777,2211884,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238522.733
4778,2211885,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238522.733
4779,2211886,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238522.733
4780,2211887,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238522.733
4781,2211888,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238522.733
4782,2211889,0,4,0,no,LT,I,672.4937845,6,3,298229.4375,3238522.733
4783,2211893,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238522.733
4784,2211894,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238522.733
4785,2211895,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238522.733
4786,2211896,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238522.733
4787,2211897,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238522.733
4788,2212973,0,4,0,no,LT,I,672.4937845,6,3,298215.4375,3238524.733
4789,2212974,0,4,0,no,LT,I,672.4937845,6,3,298217.4375,3238524.733
4790,2212975,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238524.733
4791,2212976,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238524.733
4792,2212977,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238524.733
4793,2212978,0,4,0,no,LT,I,672.4937845,6,3,298225.4375,3238524.733
4794,2212979,0,4,0,no,LT,I,672.4937845,6,3,298227.4375,3238524.733
4795,2212982,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238524.733
4796,2212983,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238524.733
4797,2212984,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238524.733
4798,2212985,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238524.733
4799,2212986,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238524.733
4800,2212987,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238524.733
4801,2212988,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238524.733
4802,2212989,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238524.733
4803,2212990,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238524.733
4804,2214066,0,4,0,no,LT,I,672.4937845,6,3,298219.4375,3238526.733
4805,2214067,0,4,0,no,LT,I,672.4937845,6,3,298221.4375,3238526.733
4806,2214068,0,4,0,no,LT,I,672.4937845,6,3,298223.4375,3238526.733
4807,2214072,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238526.733
4808,2214073,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238526.733
4809,2214074,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238526.733
4810,2214075,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238526.733
4811,2214076,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238526.733
4812,2214077,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238526.733
4813,2214078,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238526.733
4814,2214079,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238526.733
4815,2214080,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238526.733
4816,2214081,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238526.733
4817,2214082,0,5,0,no,LT,I,1096.851992,5,3,298251.4375,3238526.733
4818,2215162,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238528.733
4819,2215163,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238528.733
4820,2215164,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238528.733
4821,2215165,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238528.733
4822,2215166,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238528.733
4823,2215167,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238528.733
4824,2215168,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238528.733
4825,2215169,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238528.733
4826,2215170,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238528.733
4827,2215171,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238528.733
4828,2215172,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238528.733
4829,2215173,0,5,0,no,LT,I,1096.851992,5,3,298251.4375,3238528.733
4830,2216253,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238530.733
4831,2216254,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238530.733
4832,2216255,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238530.733
4833,2216256,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238530.733
4834,2216257,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238530.733
4835,2216258,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238530.733
4836,2216259,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238530.733
4837,2216260,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238530.733
4838,2216261,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238530.733
4839,2216262,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238530.733
4840,2216263,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238530.733
4841,2216264,0,5,0,no,LT,I,1096.851992,5,3,298251.4375,3238530.733
4842,2217343,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238532.733
4843,2217344,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238532.733
4844,2217345,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238532.733
4845,2217346,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238532.733
4846,2217347,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238532.733
4847,2217348,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238532.733
4848,2217349,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238532.733
4849,2217350,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238532.733
4850,2217351,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238532.733
4851,2217352,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238532.733
4852,2217353,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238532.733
4853,2217354,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238532.733
4854,2217355,0,5,0,no,LT,I,1096.851992,5,3,298251.4375,3238532.733
4855,2218434,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238534.733
4856,2218435,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238534.733
4857,2218436,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238534.733
4858,2218437,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238534.733
4859,2218438,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238534.733
4860,2218439,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238534.733
4861,2218440,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238534.733
4862,2218441,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238534.733
4863,2218442,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238534.733
4864,2218443,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238534.733
4865,2218444,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238534.733
4866,2218445,0,5,0,no,LT,I,1096.851992,5,3,298249.4375,3238534.733
4867,2219524,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238536.733
4868,2219525,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238536.733
4869,2219526,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238536.733
4870,2219527,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238536.733
4871,2219528,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238536.733
4872,2219529,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238536.733
4873,2219530,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238536.733
4874,2219531,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238536.733
4875,2219532,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238536.733
4876,2219533,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238536.733
4877,2219534,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238536.733
4878,2219535,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238536.733
4879,2220614,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238538.733
4880,2220615,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238538.733
4881,2220616,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238538.733
4882,2220617,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238538.733
4883,2220618,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238538.733
4884,2220619,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238538.733
4885,2220620,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238538.733
4886,2220621,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238538.733
4887,2220622,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238538.733
4888,2220623,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238538.733
4889,2220624,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238538.733
4890,2220625,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238538.733
4891,2220626,0,5,0,no,LT,I,1096.851992,5,3,298247.4375,3238538.733
4892,2221704,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238540.733
4893,2221705,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238540.733
4894,2221706,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238540.733
4895,2221707,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238540.733
4896,2221708,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238540.733
4897,2221709,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238540.733
4898,2221710,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238540.733
4899,2221711,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238540.733
4900,2221712,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238540.733
4901,2221713,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238540.733
4902,2221714,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238540.733
4903,2221715,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238540.733
4904,2221716,0,5,0,no,LT,I,1096.851992,5,3,298245.4375,3238540.733
4905,2222795,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238542.733
4906,2222796,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238542.733
4907,2222797,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238542.733
4908,2222798,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238542.733
4909,2222799,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238542.733
4910,2222800,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238542.733
4911,2222801,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238542.733
4912,2222802,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238542.733
4913,2222803,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238542.733
4914,2222804,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238542.733
4915,2222805,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238542.733
4916,2222806,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238542.733
4917,2223885,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238544.733
4918,2223886,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238544.733
4919,2223887,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238544.733
4920,2223888,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238544.733
4921,2223889,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238544.733
4922,2223890,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238544.733
4923,2223891,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238544.733
4924,2223892,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238544.733
4925,2223893,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238544.733
4926,2223894,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238544.733
4927,2223895,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238544.733
4928,2223896,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238544.733
4929,2223897,0,5,0,no,LT,I,1096.851992,5,3,298243.4375,3238544.733
4930,2224976,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238546.733
4931,2224977,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238546.733
4932,2224978,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238546.733
4933,2224979,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238546.733
4934,2224980,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238546.733
4935,2224981,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238546.733
4936,2224982,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238546.733
4937,2224983,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238546.733
4938,2224984,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238546.733
4939,2224985,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238546.733
4940,2224986,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238546.733
4941,2224987,0,5,0,no,LT,I,1096.851992,5,3,298241.4375,3238546.733
4942,2226066,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238548.733
4943,2226067,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238548.733
4944,2226068,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238548.733
4945,2226069,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238548.733
4946,2226070,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238548.733
4947,2226071,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238548.733
4948,2226072,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238548.733
4949,2226073,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238548.733
4950,2226074,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238548.733
4951,2226075,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238548.733
4952,2226076,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238548.733
4953,2226077,0,5,0,no,LT,I,1096.851992,5,3,298239.4375,3238548.733
4954,2227156,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238550.733
4955,2227157,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238550.733
4956,2227158,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238550.733
4957,2227159,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238550.733
4958,2227160,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238550.733
4959,2227161,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238550.733
4960,2227162,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238550.733
4961,2227163,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238550.733
4962,2227164,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238550.733
4963,2227165,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238550.733
4964,2227166,0,5,0,no,LT,I,1096.851992,5,3,298235.4375,3238550.733
4965,2227167,0,5,0,no,LT,I,1096.851992,5,3,298237.4375,3238550.733
4966,2228246,0,5,0,no,LT,I,1096.851992,5,3,298213.4375,3238552.733
4967,2228247,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238552.733
4968,2228248,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238552.733
4969,2228249,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238552.733
4970,2228250,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238552.733
4971,2228251,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238552.733
4972,2228252,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238552.733
4973,2228253,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238552.733
4974,2228254,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238552.733
4975,2228255,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238552.733
4976,2228256,0,5,0,no,LT,I,1096.851992,5,3,298233.4375,3238552.733
4977,2229337,0,5,0,no,LT,I,1096.851992,5,3,298213.4375,3238554.733
4978,2229338,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238554.733
4979,2229339,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238554.733
4980,2229340,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238554.733
4981,2229341,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238554.733
4982,2229342,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238554.733
4983,2229343,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238554.733
4984,2229344,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238554.733
4985,2229345,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238554.733
4986,2229346,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238554.733
4987,2230426,0,5,0,no,LT,I,1096.851992,5,3,298209.4375,3238556.733
4988,2230427,0,5,0,no,LT,I,1096.851992,5,3,298211.4375,3238556.733
4989,2230428,0,5,0,no,LT,I,1096.851992,5,3,298213.4375,3238556.733
4990,2230429,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238556.733
4991,2230432,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238556.733
4992,2230433,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238556.733
4993,2230434,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238556.733
4994,2230435,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238556.733
4995,2230436,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238556.733
4996,2230437,0,5,0,no,LT,I,1096.851992,5,3,298231.4375,3238556.733
4997,2231515,0,5,0,no,LT,I,1096.851992,5,3,298205.4375,3238558.733
4998,2231516,0,5,0,no,LT,I,1096.851992,5,3,298207.4375,3238558.733
4999,2231517,0,5,0,no,LT,I,1096.851992,5,3,298209.4375,3238558.733
5000,2231518,0,5,0,no,LT,I,1096.851992,5,3,298211.4375,3238558.733
5001,2231519,0,5,0,no,LT,I,1096.851992,5,3,298213.4375,3238558.733
5002,2231523,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238558.733
5003,2231524,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238558.733
5004,2231525,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238558.733
5005,2231526,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238558.733
5006,2231527,0,5,0,no,LT,I,1096.851992,5,3,298229.4375,3238558.733
5007,2232601,0,5,0,no,LT,I,1096.851992,5,3,298195.4375,3238560.733
5008,2232602,0,5,0,no,LT,I,1096.851992,5,3,298197.4375,3238560.733
5009,2232603,0,5,0,no,LT,I,1096.851992,5,3,298199.4375,3238560.733
5010,2232604,0,5,0,no,LT,I,1096.851992,5,3,298201.4375,3238560.733
5011,2232605,0,5,0,no,LT,I,1096.851992,5,3,298203.4375,3238560.733
5012,2232606,0,5,0,no,LT,I,1096.851992,5,3,298205.4375,3238560.733
5013,2232607,0,5,0,no,LT,I,1096.851992,5,3,298207.4375,3238560.733
5014,2232608,0,5,0,no,LT,I,1096.851992,5,3,298209.4375,3238560.733
5015,2232609,0,5,0,no,LT,I,1096.851992,5,3,298211.4375,3238560.733
5016,2232610,0,5,0,no,LT,I,1096.851992,5,3,298213.4375,3238560.733
5017,2232614,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238560.733
5018,2232615,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238560.733
5019,2232616,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238560.733
5020,2232617,0,5,0,no,LT,I,1096.851992,5,3,298227.4375,3238560.733
5021,2233691,0,5,0,no,LT,I,1096.851992,5,3,298193.4375,3238562.733
5022,2233692,0,5,0,no,LT,I,1096.851992,5,3,298195.4375,3238562.733
5023,2233693,0,5,0,no,LT,I,1096.851992,5,3,298197.4375,3238562.733
5024,2233694,0,5,0,no,LT,I,1096.851992,5,3,298199.4375,3238562.733
5025,2233695,0,5,0,no,LT,I,1096.851992,5,3,298201.4375,3238562.733
5026,2233696,0,5,0,no,LT,I,1096.851992,5,3,298203.4375,3238562.733
5027,2233697,0,5,0,no,LT,I,1096.851992,5,3,298205.4375,3238562.733
5028,2233698,0,5,0,no,LT,I,1096.851992,5,3,298207.4375,3238562.733
5029,2233699,0,5,0,no,LT,I,1096.851992,5,3,298209.4375,3238562.733
5030,2233704,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238562.733
5031,2233705,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238562.733
5032,2233706,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238562.733
5033,2233707,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238562.733
5034,2234781,0,5,0,no,LT,I,1096.851992,5,3,298191.4375,3238564.733
5035,2234782,0,5,0,no,LT,I,1096.851992,5,3,298193.4375,3238564.733
5036,2234783,0,5,0,no,LT,I,1096.851992,5,3,298195.4375,3238564.733
5037,2234784,0,5,0,no,LT,I,1096.851992,5,3,298197.4375,3238564.733
5038,2234785,0,5,0,no,LT,I,1096.851992,5,3,298199.4375,3238564.733
5039,2234786,0,5,0,no,LT,I,1096.851992,5,3,298201.4375,3238564.733
5040,2234787,0,5,0,no,LT,I,1096.851992,5,3,298203.4375,3238564.733
5041,2234788,0,5,0,no,LT,I,1096.851992,5,3,298205.4375,3238564.733
5042,2234795,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238564.733
5043,2234796,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238564.733
5044,2234797,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238564.733
5045,2234798,0,5,0,no,LT,I,1096.851992,5,3,298225.4375,3238564.733
5046,2235871,0,5,0,no,LT,I,1096.851992,5,3,298189.4375,3238566.733
5047,2235872,0,5,0,no,LT,I,1096.851992,5,3,298191.4375,3238566.733
5048,2235873,0,5,0,no,LT,I,1096.851992,5,3,298193.4375,3238566.733
5049,2235874,0,5,0,no,LT,I,1096.851992,5,3,298195.4375,3238566.733
5050,2235875,0,5,0,no,LT,I,1096.851992,5,3,298197.4375,3238566.733
5051,2235885,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238566.733
5052,2235886,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238566.733
5053,2235887,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238566.733
5054,2235888,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238566.733
5055,2236975,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238568.733
5056,2236976,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238568.733
5057,2236977,0,5,0,no,LT,I,1096.851992,5,3,298219.4375,3238568.733
5058,2236978,0,5,0,no,LT,I,1096.851992,5,3,298221.4375,3238568.733
5059,2236979,0,5,0,no,LT,I,1096.851992,5,3,298223.4375,3238568.733
5060,2238066,0,5,0,no,LT,I,1096.851992,5,3,298215.4375,3238570.733
5061,2238067,0,5,0,no,LT,I,1096.851992,5,3,298217.4375,3238570.733
