"","year","month","Site","temp_mean","temp_min","temp_max","sum_25","sal_mean","sal_min","sal_max","sum_5","sum_15"
"52","2018",11,1,20.2846972222222,14.393,24.833,0,10.5937675876992,0.27506715236708,21.9434345447592,652,161
"53","2018",11,2,19.7914305555556,13.05,24.82,0,17.7180728644278,3.62008033682024,24.45737165294,719,560
"54","2018",11,3,19.9199416666667,12.497,25.143,2,20.476285066069,0.321675613922815,28.2886667232288,717,629
"55","2018",11,4,19.7853536754508,12.69,24.98,0,17.036305333192,6.35224337721991,25.5606956367141,721,547
"56","2018",11,5,19.7939305555556,13.15,24.78,0,15.1983097825303,4.00318962889022,23.4254368847661,703,386
"57","2018",11,6,20.0450069348128,14.11,24.79,0,14.1560210397177,0.0107383853277223,22.7781671352248,718,282
"58","2018",11,7,20.2180582524272,14.29,25.04,1,12.2468609072879,0.00927965001811639,21.2677112215447,700,199
"59","2018",11,8,19.8947711511789,11.75,25.12,5,17.0619962385071,8.23674048641404,23.2702062303994,721,577
"60","2018",11,9,19.826907073509,12.74,25.13,7,13.9992214685754,7.58863267647915,22.8276111802855,721,256
"61","2018",12,1,15.5711522911051,11.57,19.37,0,5.72542774245271,0.0524887793094623,19.6165598532253,338,63
"62","2018",12,2,16.0019784656797,12.38,21.15,0,12.643629885793,4.13113215268262,24.8943178291169,693,193
"63","2018",12,3,16.2343746630728,11.86,21.587,0,17.7223903699018,3.41060528537779,28.6075931581288,736,510
"64","2018",12,4,16.0799193548387,11.15,21.68,0,12.0313619039014,2.28286701271172,24.2241716631421,648,193
"65","2018",12,5,15.9316532258065,12.61,21.19,0,13.648105814681,1.15669515715709,23.967758276586,694,258
"66","2018",12,6,15.5576177658143,12.58,19.11,0,12.4223394717933,0.00699319503103025,22.9284731978067,630,314
"67","2018",12,7,16.0500806451613,11.89,21.82,0,10.9759822968702,0.00662102395239608,19.6630583008331,637,158
"68","2018",12,8,16.6199824868651,10.66,22.38,0,13.4230878849028,1.83992845439605,26.9798470840316,512,192
"69","2018",12,9,16.2376209677419,12.17,21.67,0,14.6251001761978,3.06481237171085,24.0647040457764,739,363
"70","2018",2,1,20.0243586309524,13.243,27.973,24,9.49874066929883,0.0414839380975355,24.3631466719955,575,94
"71","2018",2,2,20.2434672619048,12.45,25.85,44,17.676307710609,8.16259259596413,25.3100052935889,672,544
"72","2018",2,3,20.4488095238095,12.157,25.963,51,7.52089379916518,0.0697582215301224,26.1936157096865,232,161
"73","2018",2,4,19.155862745098,12.17,25.06,1,19.0508015595223,12.4798352587147,25.201940920989,510,487
"74","2018",2,5,18.9026470588235,12.61,24.95,0,19.6012829856998,6.65800739542168,27.0095510096332,510,434
"75","2018",2,6,19.7999107142857,13.08,25.51,21,15.1877430392187,0.00782905845396444,27.0212508250464,553,405
"76","2018",2,7,20.2717857142857,13.51,26.12,42,12.0789102135478,0.0109771639328561,22.846707966016,630,182
"77","2018",2,8,20.6433333333333,11.12,26.49,81,15.8121849520717,5.85420886328024,23.5262664793877,672,436
"78","2018",2,9,20.4956101190476,11.22,26.03,49,20.2704698905294,0.0120826349612388,24.7885458141366,671,645
"79","2018",3,1,18.9737873485868,14.207,23.873,0,9.23085307102354,0.129656406469581,22.7591902620245,553,128
"80","2018",3,2,18.4816823687752,14.08,23.92,0,16.2828091931643,6.85525271184684,25.4333233807397,743,464
"81","2018",3,3,18.4264073071719,13.1,24.17,0,14.961281489246,4.70945984517672,26.024173298079,724,385
"82","2018",3,4,18.127461430575,12.96,23.52,0,14.8219626454763,2.10422317289568,25.4354526522318,669,406
"83","2018",3,5,18.2646283309958,13.95,23.08,0,12.9107712152611,1.0963523976673,20.4807262003829,683,248
"84","2018",3,6,18.7689232839838,14.75,23.66,0,10.6568246623309,0.00987387637863762,24.7178332515448,670,77
"85","2018",3,7,18.8983153638814,14.54,23.79,0,8.22014963665831,0.00822829871795381,19.8105511224974,562,48
"86","2018",3,8,18.5681940700809,12.55,24.47,0,10.1950276067117,2.1860746397393,17.9222279093218,660,73
"87","2018",3,9,18.2771293800539,12.39,24.41,0,15.7153453383455,0.0116697781216023,25.3963087024125,723,460
"88","2018",4,1,22.4353133704735,18.34,25.113,3,7.12884813825885,0.241534041178436,15.3828776280923,474,3
"89","2018",4,2,22.4546790299572,17.94,25.36,13,14.526901807641,0.0100143537896959,27.7422379822098,658,355
"90","2018",4,3,22.5376768802228,17.337,25.543,24,14.8963097215523,5.159638691159,23.9045266598175,718,403
"91","2018",4,4,22.4281805555556,17.21,25.37,15,16.4371186861172,0.010911699871215,28.1947748763995,718,425
"92","2018",4,5,22.4435555555556,17.86,25.22,11,11.0914803457648,1.00115044968953,20.5882552176415,625,157
"93","2018",4,6,22.3540611961057,18.19,25.51,3,9.20636087405726,0.0101318269664009,18.7297527826287,643,44
"94","2018",4,7,22.5601668984701,18.49,25.8,17,7.33584302099152,0.00988710422448466,22.4205807684038,413,102
"95","2018",4,8,22.5916550764951,17.04,26.63,48,9.70527291621146,3.44505745975316,17.5010673490247,590,96
"96","2018",4,9,22.5065833333333,16.52,25.98,38,14.9242752579102,5.63294391015641,23.3831052902939,720,403
"97","2018",5,1,26.0572990990991,22.193,28.63,459,11.0790636859177,0.294334570203563,19.8397213870828,477,137
"98","2018",5,2,26.723108974359,25.02,29.09,312,20.500883109211,9.4014137839747,25.9534250272702,312,277
"99","2018",5,3,26.3525,22.857,29.937,487,14.4837021234923,7.36555516467334,21.369810727989,558,260
"100","2018",5,4,26.5340135135135,22.48,30.58,665,18.9700668466758,10.3300473370191,26.2967291932191,740,608
"101","2018",5,5,26.2317204301075,22.52,35.34,480,15.1144936884791,0.583887780392746,21.1003139515309,557,292
"102","2018",5,6,25.9898021582734,22.76,28.6,454,12.3027251253728,0.0114467075060051,20.4393173736528,502,155
"103","2018",5,7,26.2577558348294,23.26,29.71,478,11.7265661516008,0.0117356069262547,21.6991387616359,494,122
"104","2018",5,8,26.5195511669659,22.57,30.17,491,13.243642456609,5.30635656186833,21.166392198076,557,221
"105","2018",5,9,26.3723655913978,22.34,29.45,484,16.6566323697169,10.1289011253586,20.5093411190396,558,381
"106","2018",6,1,28.7963558052434,25.903,31.913,534,2.83605805654614,0.117971140505228,12.5378316482667,55,0
"107","2018",6,2,29.6878277153558,27.2,32.41,534,5.92894752196171,0.0139558780804318,14.8665177473295,272,0
"108","2018",6,3,30.0498286252354,27.2,33.02,531,6.52238248226928,1.80197365179978,14.7953113952536,342,0
"109","2018",6,4,29.5385,26.7,32.87,720,7.96034178010206,2.38116505321733,19.3331419982382,616,38
"110","2018",6,5,29.6183798882682,27.23,32.1,537,5.6043953020425,0.639890262716262,15.3454558086929,252,2
"111","2018",6,6,28.8288805970149,25.97,31.52,536,4.25309903727974,0.0128541071139636,13.0311773061904,155,0
"112","2018",6,7,28.9024672897196,25.83,32.68,535,1.03170696064301,0.0126067620290511,8.31977088450222,20,0
"113","2018",6,8,29.8331962616822,27.27,33.14,535,2.33106948544874,0.0134338959757036,7.37150136620673,23,0
"114","2018",6,9,30.1598876404494,27.23,32.95,534,6.2119553449924,3.34101064366939,13.374654226513,408,0
"115","2018",7,1,29.4717794117647,27.133,31.06,204,11.7826354292881,0.174977922045847,22.5844371765836,144,88
"116","2018",7,2,30.2753170731707,28.33,32.14,205,17.9365905294809,3.92105041678234,23.1044965288703,201,162
"117","2018",7,3,30.174025606469,27.063,33.257,742,12.397469629486,4.2357113156007,21.6105136711017,716,282
"118","2018",7,4,30.0569489247312,26.94,33.21,744,11.9606093729024,0.0135285852896125,22.6068841927607,690,254
"119","2018",7,5,29.8811021505376,27.12,33.08,744,9.4554225573322,0.646079709315972,23.2680819556213,564,107
"120","2018",7,6,28.9808602150538,26.32,31.84,744,7.38077255463746,0.0128541071139636,23.1929279151181,392,132
"121","2018",7,7,29.4012698412698,26.5,31.5,378,5.32398697051591,0.0129602008923326,16.3031972469392,139,71
"122","2018",7,8,30.0437281292059,26.83,33.58,743,6.79952343183594,0.0130759088592365,21.6624393641689,370,118
"123","2018",7,9,30.2112903225806,26.85,33.73,744,11.2684139695244,4.49791303777498,19.8129046577222,729,215
"124","2018",8,1,29.0095641447368,26.417,31.833,608,5.04939118436689,0.138592257157194,14.641967800477,250,0
"125","2018",8,3,30.2492237196766,27.577,33.693,742,16.305830390174,4.40890115874458,28.065050744317,734,462
"126","2018",8,4,30.1409811827957,27.34,33.44,744,13.6113421625321,3.84187644596122,22.322801509875,713,360
"127","2018",8,5,29.9843817204301,27.47,32.93,744,10.8469793560511,0.674791099237412,20.022476255031,573,203
"128","2018",8,6,29.054131897712,26.32,31.78,743,8.1133450009811,0.0130269471153444,15.2249064225519,549,11
"129","2018",8,7,29.2619220430108,26.23,32.27,744,5.94306187224159,0.0127721781590636,16.54689767778,364,4
"130","2018",8,8,30.1258142664872,27.33,33.94,743,8.3210724811705,0.013138587667723,16.9890944634809,502,19
"131","2018",8,9,30.2387365591398,27.46,35.04,744,11.48428397025,3.79766251806575,18.7827618598348,659,257
"132","2018",9,1,29.3644415041783,26.46,32.39,718,8.43412772051036,0.0209561802078776,22.2340287897217,522,73
"133","2018",9,2,30.470198019802,28.24,32.35,606,17.2814234383859,6.94648644022446,24.054411757274,606,446
"134","2018",9,3,30.2576963788301,27.227,32.813,718,23.2513256945042,7.80473020874303,33.2865112986878,718,618
"135","2018",9,4,30.1050347705146,27.11,33.06,719,18.7929304855525,8.82234780682913,24.2415460140791,719,568
"136","2018",9,5,30.1454583333333,27.26,32.43,720,17.1296873160677,6.0017747809938,24.2102646987129,720,516
"137","2018",9,6,29.4654861111111,26.49,32.04,720,14.1259379311593,0.0130269471153444,23.7436003807757,648,370
"138","2018",9,7,29.6496388888889,26.9,32.15,720,11.3447469621887,1.615997872379,22.4225006835545,684,159
"139","2018",9,8,30.2541111111111,27.16,33.28,720,14.6576953699773,0.0144318226795963,23.485151385834,714,406
"140","2018",9,9,30.23375,27.03,33.43,720,17.372389914611,6.72310314436882,22.7355208650522,720,544
"141","2019",1,1,15.5566212938005,11.26,20.417,0,3.68454369724135,0.104686771764169,21.1273269658087,178,29
"142","2019",1,2,15.6430107526882,9.68,21.35,0,10.4814771530428,0.231465334255396,23.0410143091405,586,196
"143","2019",1,3,15.7078126684636,8.397,22.067,0,11.0622666399891,0.315634045684447,22.1434763526635,641,188
"144","2019",1,4,15.5176716016151,8.29,22.03,0,11.9315501796899,0.00614481077069861,24.8554582277949,640,231
"145","2019",1,5,15.653252688172,10.23,21.37,0,9.99304565957119,1.12719635857901,22.5558683895935,583,121
"146","2019",1,6,15.4542530282638,10.51,20.22,0,8.28649342697663,0.00681088625841467,23.6560212594934,513,101
"147","2019",1,7,15.5831182795699,9.04,21.03,0,5.63593275766071,0.0055031237975001,18.136464830351,331,27
"148","2019",1,8,15.5187365591398,7.75,21.56,0,4.29559388018196,0.00389258398957566,16.8512280183597,291,7
"149","2019",1,9,15.6209005376344,8.33,21.96,0,13.0943461655893,0.00696117373929906,24.1101790348026,711,260
"150","2019",10,1,26.4829460916442,23.467,29.91,618,17.7014396040358,1.20676743710819,35.2842247467614,708,436
"151","2019",10,10,26.3213037634409,21.73,30.08,586,20.3918919242914,14.542863488658,26.6061618945004,744,734
"152","2019",10,2,25.7471638141809,22.69,28.96,272,18.5780064953977,0.66811308415513,23.3668045786259,408,341
"153","2019",10,3,26.0008607888631,22.783,29.083,304,17.260787254417,0.0131944792692,22.2750568577363,412,359
"154","2019",10,4,27.1527976190476,24.26,29.91,316,12.9062186933269,6.85137711206438,17.4010908200686,336,110
"155","2019",10,5,26.362688172043,23.22,29.86,598,22.5225988709663,11.7325610441947,28.9310741336423,744,717
"156","2019",10,6,26.3437768817204,23.3,29.45,606,17.1797349370196,1.16685212405896,24.6447860273558,740,529
"157","2019",10,7,26.3730779569892,22.93,29.55,619,15.4835220335687,4.86876134926952,23.8324292763731,743,413
"158","2019",10,8,26.4986021505376,22.34,30.41,602,16.9470170932108,10.7381447998519,22.4707324039549,744,542
"159","2019",10,9,26.3843935309973,22.04,29.98,596,19.5022269143032,10.8719344694506,24.8036341610821,742,653
"160","2019",11,1,19.6308066759388,14.757,27.837,22,18.2102236887213,0.442334550777702,32.0335984463798,651,478
"161","2019",11,10,18.8478611111111,9.03,28.27,12,17.7572732706368,0.00899205389030304,24.1221324676834,715,655
"162","2019",11,2,19.150721220527,13.94,27.91,16,17.0999635683507,7.14076120358923,24.5352497922506,721,510
"163","2019",11,3,19.2137079276773,13.68,28.287,12,15.6991304629958,7.32532812844438,22.2089823609792,719,419
"164","2019",11,4,19.2534497816594,15.92,23.91,0,13.4988835011046,7.48618189293101,21.9737441129842,458,147
"165","2019",11,5,19.1546185852982,14.19,28.17,22,19.2327298810141,7.56307397548981,26.6203081825872,721,600
"166","2019",11,6,19.2987794729542,14.78,27.64,19,16.1054639656789,1.30756706355604,24.7795665989396,700,402
"167","2019",11,7,19.2735,14.23,28.15,18,13.5054721924836,0.726102758294427,22.7200832049955,697,302
"168","2019",11,8,19.0378918169209,13.07,28.37,10,14.5830967544413,7.69159970318362,20.3007566626811,721,337
"169","2019",11,9,19.0323717059639,13.24,28.28,9,17.0455945351422,10.5570957459366,22.4790944573138,721,572
"170","2019",12,1,18.1116837146703,10.993,21.853,0,15.1598935826678,0.389091517016905,30.8574160267384,589,399
"171","2019",12,10,17.5105114401077,7.28,23.46,0,16.9720286958754,1.42514188285904,24.2961624460382,720,535
"172","2019",12,2,17.456320754717,12.4,21.75,0,16.9646791073095,2.63623523896774,25.2374819406346,724,482
"173","2019",12,3,17.6295895020188,11.613,22.18,0,13.8923531603395,4.97832398027557,20.3358502522828,742,359
"174","2019",12,4,17.4872983870968,11.23,21.88,0,12.1891604128256,5.45388339687877,24.4723465853674,744,147
"175","2019",12,5,17.4348387096774,12.5,21.7,0,18.4350211097635,4.79911505948775,28.0258555111941,742,555
"176","2019",12,6,17.7322177419355,13.23,21.52,0,12.5965960765883,1.9829032719382,24.2142798521957,698,210
"177","2019",12,7,17.8728091397849,13.55,21.78,0,11.1535524246789,0.736265454110848,21.8435659425378,637,192
"178","2019",12,8,17.7233870967742,10.54,22.4,0,12.1160882220807,6.07237752116233,20.4295826259396,744,162
"179","2019",12,9,17.408064516129,11.05,22.42,0,18.9866711702514,9.19788386807676,26.4601862505379,744,573
"180","2019",2,1,17.5126358208955,12.083,24.247,0,6.01773201027439,0.0904951658415484,22.4333067975222,250,120
"181","2019",2,2,18.2074851190476,11.37,25.28,10,14.5107925465598,0.307526062378009,21.8159550894589,663,329
"182","2019",2,3,18.7891104477612,10.903,25.77,25,17.3082041643981,6.24211197195382,23.386178520806,670,510
"183","2019",2,4,18.5851636904762,10.79,25.65,19,16.1375537917783,0.00843867518123693,26.5590144471738,671,387
"184","2019",2,5,18.0665424739195,11.35,25.16,2,14.0169687423005,3.67308236367949,23.8286877142932,659,255
"185","2019",2,6,17.2529613095238,11.47,23.7,0,10.3266643184036,0.00689693773342973,26.6195261261015,441,216
"186","2019",2,7,17.7913541666667,10.96,24.9,0,7.69405436139949,0.00704110662481905,23.0306930685039,394,103
"187","2019",2,8,18.4489136904762,11.22,25.39,10,9.90637238078706,0.00598671444580321,21.528336318546,535,111
"188","2019",2,9,18.7644791666667,10.93,25.74,16,16.8307814959446,8.27406247892189,24.3303653310217,672,451
"189","2019",3,1,19.5348113207547,15.38,23.443,0,3.31684274904236,0.118239091258352,13.5994316960522,179,0
"190","2019",3,10,19.3016636851521,10.98,24.18,0,13.1329502842364,0.00584998224363445,21.1505637257922,556,165
"191","2019",3,2,19.4910767160161,13.2,23.92,0,12.4860125804353,0.0800316804470702,24.3426753861735,633,263
"192","2019",3,3,19.661995951417,12.293,23.87,0,14.0074326933484,1.53904296378878,31.6213399175551,678,313
"193","2019",3,4,19.5251009421265,12.15,24.2,0,12.1215836697867,2.16125938234655,22.1255412153578,692,169
"194","2019",3,5,19.4851617250674,13.72,23.96,0,12.2492395433684,0.960639505415437,23.0302629938419,654,265
"195","2019",3,6,19.2980484522207,15.96,23.06,0,9.55897836428091,0.00874649731748873,24.4354579437753,475,206
"196","2019",3,7,19.5630955585464,14.56,23.33,0,6.16682111634786,0.00777842058190784,20.4078164494227,370,66
"197","2019",3,8,19.577267833109,10.35,24.43,0,5.76078349176951,0.00548558945353477,17.9139430705229,386,34
"198","2019",3,9,19.5938492597577,12.05,24.43,0,13.5328604902388,3.41749762255223,22.9748425129508,714,291
"199","2019",4,1,22.9547924791086,18.803,26.777,109,6.35977694696148,0.279094413671291,17.8808161944619,442,16
"200","2019",4,10,22.6248888888889,12.39,27.86,142,13.3985736419891,9.12270625866356,22.6497090518023,720,192
"201","2019",4,2,22.8649139280125,18.34,26.94,85,15.4269060327028,4.0698039240659,24.4077007823405,630,370
"202","2019",4,3,23.2440835654596,18.377,27.37,163,15.4152727534301,2.36209238183276,23.8962020133336,716,414
"203","2019",4,4,23.1233704735376,18.25,27.23,153,13.7581773888489,4.51191966120133,20.3866809056007,712,310
"204","2019",4,5,23.0501805555556,18.32,27.15,111,12.9189924643115,0.943799697483601,23.3880978715069,682,253
"205","2019",4,6,22.7584840055633,18.61,26.6,79,12.9935868340524,0.0099267154330375,25.9582231320686,632,342
"206","2019",4,7,22.9944861111111,18.23,27.02,95,8.39103034941644,0.0099706010660905,20.3820514864221,520,41
"207","2019",4,8,23.2444428969359,17.56,28.44,193,8.11848509102492,0.0094213813919235,18.0939272076912,566,11
"208","2019",4,9,23.2106666666667,18.01,27.9,172,15.8280717533934,8.1008204461412,23.3741417495898,720,393
"209","2019",5,1,27.395974393531,24.283,31.253,727,7.57435544680564,0.0194134788386793,20.1062302306322,529,26
"210","2019",5,10,27.7530241935484,23.02,32.33,711,15.1195603971353,11.0925363115023,20.6312116134766,744,316
"211","2019",5,2,28.1942950819672,25.12,31.56,610,15.3386579798805,5.43766548629738,22.0679138643481,610,354
"212","2019",5,3,28.1528059299191,24.803,31.863,740,12.6550094628178,4.95171831679631,21.4446563758975,740,262
"213","2019",5,4,27.9977016129032,24.49,31.59,738,17.4888576258351,9.1583399092992,24.0720954978168,744,550
"214","2019",5,5,26.8655497382199,24.95,29.13,381,15.0670057904368,5.28839860685968,24.4809524901332,382,177
"215","2019",5,6,27.2827956989247,24.1,31.22,727,14.0715961928483,0.0124172260677177,28.0026423614024,679,393
"216","2019",5,7,27.5355913978495,24.67,31.56,736,9.97611662459526,0.0122769794274275,20.1634473050999,569,173
"217","2019",5,8,28.1062096774194,24.38,32.68,732,11.1468447043409,0.0130094156910313,18.3597391509412,740,87
"218","2019",5,9,28.1385598923284,24.41,32.47,737,17.0502745070218,8.67346684220499,24.5096697964329,743,533
"219","2019",6,1,29.1236949860724,25.517,33.07,718,8.55698730147664,0.617350286469767,26.7011061095098,541,76
"220","2019",6,10,28.4081805555556,23.4,32.57,691,13.7074264715244,5.74223069402284,23.3853205842977,720,271
"221","2019",6,2,29.3883888888889,25.82,32.57,720,23.2874912238645,4.57203965893114,38.5034173377365,717,553
"222","2019",6,3,29.5497423398329,25.75,32.863,718,10.4934324104003,0.0898662060837289,21.8151777287377,641,89
"223","2019",6,4,29.4238333333333,25.51,32.86,720,16.3454032510437,6.40973328314363,25.5734394743667,720,431
"224","2019",6,5,30.8532512315271,29.13,32.57,203,15.5066819659554,4.46676942317137,21.6790870242004,202,128
"225","2019",6,6,29.0388888888889,25.39,32.63,720,15.1761087816262,0.0128753953364612,31.8955317285977,627,396
"226","2019",6,7,29.1598888888889,24.96,32.51,719,6.72017148223592,0.012288105587281,19.4420654702681,395,48
"227","2019",6,8,29.6720416666667,25.59,33.66,720,8.04701272098134,0.0129777990998864,17.7066729960489,507,105
"228","2019",6,9,29.5814742698192,25.6,33.19,719,7.26186822040922,2.94300332248983,12.8807201080988,625,0
"229","2019",7,1,29.7597641509434,27.157,32.77,742,13.9910746958359,0.4351436997404,30.591877482538,632,305
"230","2019",7,10,28.9450672043011,24.73,33.04,740,15.0112909991527,7.63591145385975,22.4993212436162,744,422
"231","2019",7,2,30.173938172043,27.27,32.8,744,15.9067997481566,4.09323454012576,22.9629233201194,737,446
"232","2019",7,3,30.2456859838275,26.793,33.333,742,13.8037677432231,0.0919866159467759,22.5887669286078,726,290
"233","2019",7,4,30.0722446236559,26.82,33.34,744,23.3456740519332,11.5147196626646,29.1064685719983,744,713
"234","2019",7,5,30.2153091397849,27.26,32.78,744,15.9632315391327,5.04505668049592,25.2213201281776,744,456
"235","2019",7,6,29.8097911227154,27.35,32.48,383,12.4718539403143,0.0137158641099141,26.4923614497807,344,128
"236","2019",7,7,30.0664393939394,27.31,32.78,396,4.19582254254162,0.0136759663832628,10.5170184615869,142,0
"237","2019",7,8,30.4247580645161,27.65,33.99,744,12.1104887064083,0.0136058398939391,19.6130443824042,704,223
"238","2019",7,9,30.2154104979812,26.91,33.67,743,11.3399545919034,0.0142646254295971,25.3882975453659,408,346
"239","2019",8,1,29.2352789757412,25.063,32.693,742,9.78134186962903,0.025332468059581,28.2038511600533,532,178
"240","2019",8,10,29.3264005805515,24.64,35.17,688,12.4599391012948,4.42612796016944,21.2651023755133,687,168
"241","2019",8,2,29.7302960969044,24.94,33.07,738,11.6779107955989,0.755326158953975,22.3703506728923,697,154
"242","2019",8,3,30.0886873315364,25.317,33.453,742,12.0784890638744,1.82861308477346,20.2720384515152,707,216
"243","2019",8,4,29.9585543964232,25.1,33.67,671,17.5473729270233,3.42301365449536,28.7904492865695,661,434
"244","2019",8,5,29.7083064516129,24.94,32.9,735,11.7901147069279,0.63753713140663,20.7789922269959,684,226
"245","2019",8,6,29.3752767527675,25.75,31.89,271,11.0074465366433,1.09308790463987,17.7275775050433,240,52
"246","2019",8,7,29.1281475409836,24.53,37.56,585,5.94658250830187,0.431640910876585,16.6089522827507,303,12
"247","2019",8,8,29.8486290322581,24.64,33.84,726,6.38867331676821,0.0121689443056718,19.2520190205552,456,29
