FID,point,depth_ft,date,POINT_X,POINT_Y
3576,PC3577,-3.24,10/12/2017 0:00,295886.8972,3237409.541
3577,PC3578,-3.2,10/12/2017 0:00,295880.7462,3237410.288
3578,PC3579,-3.15,10/12/2017 0:00,295874.6612,3237410.916
3579,PC3580,-3.18,10/12/2017 0:00,295868.4625,3237410.719
3580,PC3581,-3.24,10/12/2017 0:00,295862.3179,3237411.497
3581,PC3582,-3.47,10/12/2017 0:00,295867.5431,3237052.903
3582,PC3583,-3.51,10/12/2017 0:00,295873.7825,3237053.228
3583,PC3584,-3.5,10/12/2017 0:00,295879.6276,3237055.93
3584,PC3585,-3.48,10/12/2017 0:00,295885.645,3237057.025
3585,PC3586,-3.43,10/12/2017 0:00,295891.9382,3237056.862
3586,PC3587,-3.42,10/12/2017 0:00,295897.9099,3237058.326
3587,PC3588,-3.41,10/12/2017 0:00,295903.7229,3237060.468
3588,PC3589,-3.42,10/12/2017 0:00,295909.675,3237061.78
3589,PC3590,-3.47,10/12/2017 0:00,295915.5283,3237063.65
3590,PC3591,-3.48,10/12/2017 0:00,295921.6277,3237064.36
3591,PC3592,-3.48,10/12/2017 0:00,295927.5777,3237065.772
3592,PC3593,-3.57,10/12/2017 0:00,295933.5264,3237067.392
3593,PC3594,-3.6,10/12/2017 0:00,295939.3,3237069.571
3594,PC3595,-3.66,10/12/2017 0:00,295945.2101,3237071.307
3595,PC3596,-3.75,10/12/2017 0:00,295951.1639,3237072.814
3596,PC3597,-3.85,10/12/2017 0:00,295957.2007,3237074.042
3597,PC3598,-5.19,10/12/2017 0:00,295963.3926,3237074.517
3598,PC3599,-5.99,10/12/2017 0:00,295968.2515,3237075.585
3599,PC3600,-4.67,10/12/2017 0:00,295981.2253,3237044.94
3600,PC3601,-4.53,10/12/2017 0:00,295976.2199,3237045.62
3601,PC3602,-3.81,10/12/2017 0:00,295970.0854,3237045.093
3602,PC3603,-3.49,10/12/2017 0:00,295964.0682,3237043.66
3603,PC3604,-3.44,10/12/2017 0:00,295958.0811,3237042.178
3604,PC3605,-3.39,10/12/2017 0:00,295952.1359,3237040.619
3605,PC3606,-3.36,10/12/2017 0:00,295946.4106,3237038.025
3606,PC3607,-3.38,10/12/2017 0:00,295940.4903,3237036.155
3607,PC3608,-3.34,10/12/2017 0:00,295934.6669,3237034.227
3608,PC3609,-3.32,10/12/2017 0:00,295928.732,3237032.433
3609,PC3610,-3.3,10/12/2017 0:00,295922.7911,3237031.009
3610,PC3611,-3.29,10/12/2017 0:00,295916.979,3237028.97
3611,PC3612,-3.3,10/12/2017 0:00,295910.9034,3237027.836
3612,PC3613,-3.33,10/12/2017 0:00,295904.9245,3237026.61
3613,PC3614,-3.38,10/12/2017 0:00,295899.2461,3237023.796
3614,PC3615,-3.4,10/12/2017 0:00,295893.588,3237020.87
3615,PC3616,-3.33,10/12/2017 0:00,295923.9071,3236909.229
3616,PC3617,-3.37,10/12/2017 0:00,295929.4048,3236912.651
3617,PC3618,-3.31,10/12/2017 0:00,295935.713,3236913.173
3618,PC3619,-3.31,10/12/2017 0:00,295942.2283,3236912.258
3619,PC3620,-3.29,10/12/2017 0:00,295948.484,3236912.345
3620,PC3621,-3.28,10/12/2017 0:00,295954.1989,3236914.79
3621,PC3622,-3.27,10/12/2017 0:00,295960.2704,3236915.79
3622,PC3623,-3.26,10/12/2017 0:00,295966.1236,3236917.657
3623,PC3624,-3.23,10/12/2017 0:00,295971.9357,3236919.692
3624,PC3625,-3.3,10/12/2017 0:00,295977.7746,3236921.663
3625,PC3626,-3.33,10/12/2017 0:00,295983.6983,3236923.222
3626,PC3627,-3.34,10/12/2017 0:00,295989.774,3236924
3627,PC3628,-3.41,10/12/2017 0:00,295995.9979,3236924.297
3628,PC3629,-3.51,10/12/2017 0:00,296002.0712,3236925.157
3629,PC3630,-3.67,10/12/2017 0:00,296007.8693,3236927.345
3630,PC3631,-3.65,10/12/2017 0:00,296015.3278,3236900.856
3631,PC3632,-3.52,10/12/2017 0:00,296008.8363,3236900.637
3632,PC3633,-3.53,10/12/2017 0:00,296002.9168,3236898.868
3633,PC3634,-3.53,10/12/2017 0:00,295997.2748,3236896.398
3634,PC3635,-3.48,10/12/2017 0:00,295991.532,3236894.255
3635,PC3636,-3.43,10/12/2017 0:00,295986.3487,3236890.523
3636,PC3637,-3.43,10/12/2017 0:00,295980.9931,3236887.325
3637,PC3638,-3.42,10/12/2017 0:00,295975.267,3236884.993
3638,PC3639,-3.42,10/12/2017 0:00,295969.759,3236882.154
3639,PC3640,-3.41,10/12/2017 0:00,295964.0732,3236879.901
3640,PC3641,-3.41,10/12/2017 0:00,295958.2504,3236878.033
3641,PC3642,-3.41,10/12/2017 0:00,295952.4497,3236875.903
3642,PC3643,-3.39,10/12/2017 0:00,295946.3066,3236874.721
3643,PC3644,-3.38,10/12/2017 0:00,295940.0947,3236873.683
3644,PC3645,-3.9,10/12/2017 0:00,295981.527,3236795.554
3645,PC3646,-3.87,10/12/2017 0:00,295986.2874,3236799.735
3646,PC3647,-3.84,10/12/2017 0:00,295991.5366,3236802.977
3647,PC3648,-3.76,10/12/2017 0:00,295996.9033,3236806.049
3648,PC3649,-3.75,10/12/2017 0:00,296002.5035,3236808.629
3649,PC3650,-3.78,10/12/2017 0:00,296007.947,3236811.414
3650,PC3651,-3.95,10/12/2017 0:00,296013.1537,3236814.665
3651,PC3652,-4.16,10/12/2017 0:00,296018.7302,3236817.321
3652,PC3653,-4.59,10/12/2017 0:00,296023.9643,3236820.581
3653,PC3654,-4.87,10/12/2017 0:00,296029.5226,3236823.243
3654,PC3655,-4.87,10/12/2017 0:00,296035.1496,3236825.743
3655,PC3656,-4.87,10/12/2017 0:00,296040.6115,3236828.541
3656,PC3657,-4.87,10/12/2017 0:00,296046.1128,3236831.32
3657,PC3658,-4.93,10/12/2017 0:00,296070.4639,3236807.97
3658,PC3659,-4.99,10/12/2017 0:00,296064.0617,3236806.778
3659,PC3660,-4.48,10/12/2017 0:00,296058.1645,3236804.761
3660,PC3661,-3.95,10/12/2017 0:00,296052.4529,3236802.356
3661,PC3662,-3.66,10/12/2017 0:00,296047.0383,3236799.385
3662,PC3663,-3.56,10/12/2017 0:00,296041.6174,3236796.389
3663,PC3664,-3.48,10/12/2017 0:00,296036.671,3236792.56
3664,PC3665,-3.47,10/12/2017 0:00,296031.2307,3236789.79
3665,PC3666,-3.46,10/12/2017 0:00,296025.8908,3236786.641
3666,PC3667,-3.46,10/12/2017 0:00,296021.0146,3236782.817
3667,PC3668,-3.5,10/12/2017 0:00,296015.5071,3236780.029
3668,PC3669,-3.53,10/12/2017 0:00,296010.0398,3236777.311
3669,PC3670,-3.57,10/12/2017 0:00,296004.6472,3236774.425
3670,PC3671,-3.61,10/12/2017 0:00,295998.9607,3236772.09
3671,PC3672,-3.65,10/12/2017 0:00,295993.498,3236769.198
3672,PC3673,-3.71,10/12/2017 0:00,295988.2809,3236765.798
3673,PC3674,-3.41,10/12/2017 0:00,296044.9493,3236690.655
3674,PC3675,-3.31,10/12/2017 0:00,296049.7584,3236693.4
3675,PC3676,-3.27,10/12/2017 0:00,296054.7941,3236696.981
3676,PC3677,-3.23,10/12/2017 0:00,296059.7372,3236700.783
3677,PC3678,-3.25,10/12/2017 0:00,296065.1325,3236703.626
3678,PC3679,-3.32,10/12/2017 0:00,296070.7053,3236706.206
3679,PC3680,-3.37,10/12/2017 0:00,296075.9962,3236709.334
3680,PC3681,-3.4,10/12/2017 0:00,296081.3676,3236712.242
3681,PC3682,-3.5,10/12/2017 0:00,296086.4873,3236715.661
3682,PC3683,-3.59,10/12/2017 0:00,296091.8022,3236718.74
3683,PC3684,-3.84,10/12/2017 0:00,296097.2156,3236721.569
3684,PC3685,-5.09,10/12/2017 0:00,296102.782,3236724.121
3685,PC3686,-5.97,10/12/2017 0:00,296108.0279,3236727.326
3686,PC3687,-6.03,10/12/2017 0:00,296112.5159,3236729.226
3687,PC3688,-8.75,10/12/2017 0:00,296116.7887,3236706.27
3688,PC3689,-9.09,10/12/2017 0:00,296111.3678,3236703.277
3689,PC3690,-9.56,10/12/2017 0:00,296107.2588,3236698.63
3690,PC3691,-10.29,10/12/2017 0:00,296102.9322,3236694.199
3691,PC3692,-11.44,10/12/2017 0:00,296097.0884,3236690.228
3692,PC3693,-11.76,10/12/2017 0:00,296092.3492,3236686.388
3693,PC3694,-11.95,10/12/2017 0:00,296088.0583,3236681.855
3694,PC3695,-11.9,10/12/2017 0:00,296083.8787,3236677.16
3695,PC3696,-11.89,10/12/2017 0:00,296079.392,3236672.894
3696,PC3697,-11.82,10/12/2017 0:00,296074.5983,3236669.104
3697,PC3698,-11.64,10/12/2017 0:00,296069.7289,3236665.365
3698,PC3699,-11.17,10/12/2017 0:00,296064.6389,3236661.849
3699,PC3700,-10.61,10/12/2017 0:00,296059.5016,3236658.509
3700,PC3701,-10.39,10/12/2017 0:00,296054.5141,3236654.866
3701,PC3702,-3.63,10/12/2017 0:00,296106.6078,3236614.106
3702,PC3703,-3.6,10/12/2017 0:00,296111.9923,3236617.127
3703,PC3704,-3.62,10/12/2017 0:00,296116.7985,3236620.954
3704,PC3705,-3.61,10/12/2017 0:00,296121.8253,3236624.569
3705,PC3706,-3.62,10/12/2017 0:00,296126.3577,3236628.819
3706,PC3707,-3.54,10/12/2017 0:00,296131.3454,3236632.48
3707,PC3708,-3.51,10/12/2017 0:00,296136.0428,3236636.43
3708,PC3709,-3.44,10/12/2017 0:00,296141.7111,3236639.128
3709,PC3710,-3.4,10/12/2017 0:00,296147.2921,3236641.952
3710,PC3711,-3.42,10/12/2017 0:00,296152.2767,3236645.61
3711,PC3712,-3.36,10/12/2017 0:00,296155.852,3236650.938
3712,PC3713,-3.45,10/12/2017 0:00,296159.8198,3236655.836
3713,PC3714,-3.48,10/12/2017 0:00,296164.2522,3236660.151
3714,PC3715,-3.46,10/12/2017 0:00,296169.0528,3236664.04
3715,PC3716,-3.42,10/12/2017 0:00,296174.6096,3236666.894
3716,PC3717,-3.41,10/12/2017 0:00,296179.8646,3236670.092
3717,PC3718,-3.34,10/12/2017 0:00,296185.3612,3236673.027
3718,PC3719,-3.34,10/12/2017 0:00,296190.4114,3236676.523
3719,PC3720,-3.03,10/12/2017 0:00,296211.1781,3236640.703
3720,PC3721,-2.96,10/12/2017 0:00,296207.8058,3236634.163
3721,PC3722,-2.95,10/12/2017 0:00,296202.0376,3236631.901
3722,PC3723,-2.94,10/12/2017 0:00,296196.1641,3236629.802
3723,PC3724,-2.93,10/12/2017 0:00,296190.6308,3236627.21
3724,PC3725,-2.88,10/12/2017 0:00,296185.3825,3236624.078
3725,PC3726,-2.89,10/12/2017 0:00,296179.8625,3236621.26
3726,PC3727,-2.87,10/12/2017 0:00,296174.4972,3236618.346
3727,PC3728,-2.93,10/12/2017 0:00,296169.576,3236614.611
3728,PC3729,-2.97,10/12/2017 0:00,296164.099,3236611.832
3729,PC3730,-3.04,10/12/2017 0:00,296158.2168,3236609.785
3730,PC3731,-3.13,10/12/2017 0:00,296152.8893,3236606.661
3731,PC3732,-3.17,10/12/2017 0:00,296146.7903,3236604.933
3732,PC3733,-3.24,10/12/2017 0:00,296141.0799,3236602.655
3733,PC3734,-3.32,10/12/2017 0:00,296136.1066,3236598.891
3734,PC3735,-3.34,10/12/2017 0:00,296130.7413,3236595.977
3735,PC3736,-3.33,10/12/2017 0:00,296125.7533,3236592.27
3736,PC3737,-3.35,10/12/2017 0:00,296121.3453,3236587.598
3737,PC3738,-3.39,10/12/2017 0:00,296116.3699,3236583.937
3738,PC3739,-3.43,10/12/2017 0:00,296110.9319,3236581.075
3739,PC3740,-3.66,10/12/2017 0:00,296210.3972,3236339.43
3740,PC3741,-3.6,10/12/2017 0:00,296216.0774,3236341.741
3741,PC3742,-3.61,10/12/2017 0:00,296221.2776,3236345.309
3742,PC3743,-3.63,10/12/2017 0:00,296226.2499,3236349.674
3743,PC3744,-3.63,10/12/2017 0:00,296231.4656,3236353.263
3744,PC3745,-3.65,10/12/2017 0:00,296237.2944,3236355.128
3745,PC3746,-3.68,10/12/2017 0:00,296243.1351,3236356.955
3746,PC3747,-3.64,10/12/2017 0:00,296249.4862,3236357.508
3747,PC3748,-3.62,10/12/2017 0:00,296255.5558,3236358.648
3748,PC3749,-3.59,10/12/2017 0:00,296261.1803,3236361.212
3749,PC3750,-3.53,10/12/2017 0:00,296266.9683,3236363.288
3750,PC3751,-3.58,10/12/2017 0:00,296272.633,3236365.565
3751,PC3752,-3.51,10/12/2017 0:00,296278.4476,3236367.545
3752,PC3753,-3.51,10/12/2017 0:00,296284.5485,3236368.783
3753,PC3754,-3.59,10/12/2017 0:00,296290.1242,3236371.348
3754,PC3755,-3.59,10/12/2017 0:00,296295.6345,3236374.108
3755,PC3756,-3.61,10/12/2017 0:00,296301.4138,3236376.238
3756,PC3757,-3.68,10/12/2017 0:00,296307.4281,3236377.693
3757,PC3758,-3.74,10/12/2017 0:00,296313.1662,3236379.991
3758,PC3759,-3.79,10/12/2017 0:00,296319.0222,3236381.822
3759,PC3760,-4.39,10/12/2017 0:00,296387.171,3236108.816
3760,PC3761,-4.41,10/12/2017 0:00,296383.1994,3236101.695
3761,PC3762,-4.37,10/12/2017 0:00,296377.2469,3236099.99
3762,PC3763,-4.28,10/12/2017 0:00,296370.6951,3236100.202
3763,PC3764,-4.25,10/12/2017 0:00,296364.3336,3236099.857
3764,PC3765,-4.26,10/12/2017 0:00,296358.1286,3236098.928
3765,PC3766,-4.25,10/12/2017 0:00,296351.7859,3236098.284
3766,PC3767,-4.2,10/12/2017 0:00,296345.9501,3236096.316
3767,PC3768,-4.08,10/12/2017 0:00,296340.4841,3236093.397
3768,PC3769,-4.01,10/12/2017 0:00,296334.9194,3236090.685
3769,PC3770,-3.96,10/12/2017 0:00,296329.2473,3236088.262
3770,PC3771,-3.9,10/12/2017 0:00,296323.7082,3236085.343
3771,PC3772,-3.87,10/12/2017 0:00,296318.1475,3236082.397
3772,PC3773,-3.85,10/12/2017 0:00,296312.5318,3236079.793
3773,PC3774,-3.83,10/12/2017 0:00,296307.0279,3236077.066
3774,PC3775,-3.81,10/12/2017 0:00,296301.241,3236075.116
3775,PC3776,-3.78,10/12/2017 0:00,296295.2321,3236073.588
3776,PC3777,-3.79,10/12/2017 0:00,296289.5692,3236071.167
3777,PC3778,-3.81,10/12/2017 0:00,296283.9906,3236068.624
3778,PC3779,-3.86,10/12/2017 0:00,296272.2429,3236024.318
3779,PC3780,-3.84,10/12/2017 0:00,296276.9302,3236028.506
3780,PC3781,-3.83,10/12/2017 0:00,296282.387,3236031.428
3781,PC3782,-3.84,10/12/2017 0:00,296288.0078,3236033.919
3782,PC3783,-3.84,10/12/2017 0:00,296293.6333,3236037.313
3783,PC3784,-3.86,10/12/2017 0:00,296299.2295,3236039.783
3784,PC3785,-3.89,10/12/2017 0:00,296304.7057,3236042.827
3785,PC3786,-3.92,10/12/2017 0:00,296309.8319,3236046.295
3786,PC3787,-3.93,10/12/2017 0:00,296315.0959,3236049.484
3787,PC3788,-3.94,10/12/2017 0:00,296320.8222,3236051.828
3788,PC3789,-3.94,10/12/2017 0:00,296326.6651,3236053.909
3789,PC3790,-3.96,10/12/2017 0:00,296332.5266,3236056.029
3790,PC3791,-3.95,10/12/2017 0:00,296337.7965,3236059.197
3791,PC3792,-4,10/12/2017 0:00,296343.2196,3236062.096
3792,PC3793,-4,10/12/2017 0:00,296348.4415,3236065.346
3793,PC3794,-4.02,10/12/2017 0:00,296354.0804,3236067.819
3794,PC3795,-4.11,10/12/2017 0:00,296359.5098,3236070.735
3795,PC3796,-4.16,10/12/2017 0:00,296364.7827,3236073.891
3796,PC3797,-4.25,10/12/2017 0:00,296370.3312,3236076.477
3797,PC3798,-4.38,10/12/2017 0:00,296375.9754,3236078.862
3798,PC3799,-4.52,10/12/2017 0:00,296381.1337,3236082.159
3799,PC3800,-4.56,10/12/2017 0:00,296386.1481,3236085.737
3800,PC3801,-3.85,10/12/2017 0:00,296488.1509,3235895.686
3801,PC3802,-3.49,10/12/2017 0:00,296483.1274,3235892.117
3802,PC3803,-3.25,10/12/2017 0:00,296477.4436,3235889.022
3803,PC3804,-3.13,10/12/2017 0:00,296471.5458,3235886.936
3804,PC3805,-3.11,10/12/2017 0:00,296465.2341,3235885.642
3805,PC3806,-3.1,10/12/2017 0:00,296459.3192,3235883.693
3806,PC3807,-3.13,10/12/2017 0:00,296453.6857,3235881.147
3807,PC3808,-3.11,10/12/2017 0:00,296448.4154,3235877.931
3808,PC3809,-3.09,10/12/2017 0:00,296443.6161,3235873.844
3809,PC3810,-3.15,10/12/2017 0:00,296438.1359,3235871.038
3810,PC3811,-3.16,10/12/2017 0:00,296432.3501,3235868.862
3811,PC3812,-3.11,10/12/2017 0:00,296427.0959,3235865.749
3812,PC3813,-3.11,10/12/2017 0:00,296421.5776,3235863.12
3813,PC3814,-3.15,10/12/2017 0:00,296415.7938,3235860.822
3814,PC3815,-3.54,10/12/2017 0:00,296410.3701,3235857.14
3815,PC3816,-4.06,10/12/2017 0:00,296404.6002,3235854.678
3816,PC3817,-3.95,10/12/2017 0:00,296389.8774,3235823.596
3817,PC3818,-3.94,10/12/2017 0:00,296394.6716,3235828.889
3818,PC3819,-3.97,10/12/2017 0:00,296399.5755,3235833.094
3819,PC3820,-3.93,10/12/2017 0:00,296405.0043,3235835.949
3820,PC3821,-3.95,10/12/2017 0:00,296410.7063,3235838.309
3821,PC3822,-3.92,10/12/2017 0:00,296416.5709,3235840.075
3822,PC3823,-3.87,10/12/2017 0:00,296422.2273,3235842.45
3823,PC3824,-3.71,10/12/2017 0:00,296428.1882,3235844.073
3824,PC3825,-3.24,10/12/2017 0:00,296433.7701,3235846.65
3825,PC3826,-3.05,10/12/2017 0:00,296439.4897,3235848.924
3826,PC3827,-3.01,10/12/2017 0:00,296445.5723,3235850.17
3827,PC3828,-2.98,10/12/2017 0:00,296451.2577,3235852.372
3828,PC3829,-2.99,10/12/2017 0:00,296456.9533,3235854.688
3829,PC3830,-2.97,10/12/2017 0:00,296462.5943,3235857.045
3830,PC3831,-2.98,10/12/2017 0:00,296468.0385,3235859.913
3831,PC3832,-2.96,10/12/2017 0:00,296474.1122,3235861.181
3832,PC3833,-3.05,10/12/2017 0:00,296480.0543,3235862.743
3833,PC3834,-3.11,10/12/2017 0:00,296485.8475,3235864.717
3834,PC3835,-4.34,10/12/2017 0:00,296491.4262,3235867.279
3835,PC3836,-4.56,10/12/2017 0:00,296496.847,3235870.26
3836,PC3837,-3.58,10/12/2017 0:00,296537.5985,3235807.369
3837,PC3838,-3.69,10/12/2017 0:00,296531.0355,3235807.337
3838,PC3839,-3.74,10/12/2017 0:00,296524.732,3235806.647
3839,PC3840,-3.75,10/12/2017 0:00,296519.2686,3235803.669
3840,PC3841,-3.72,10/12/2017 0:00,296513.8025,3235800.732
3841,PC3842,-3.69,10/12/2017 0:00,296508.5801,3235797.073
3842,PC3843,-3.65,10/12/2017 0:00,296503.4582,3235793.392
3843,PC3844,-3.62,10/12/2017 0:00,296497.8318,3235790.955
3844,PC3845,-3.62,10/12/2017 0:00,296492.0581,3235788.767
3845,PC3846,-3.62,10/12/2017 0:00,296485.919,3235787.689
3846,PC3847,-3.64,10/12/2017 0:00,296479.8539,3235785.649
3847,PC3848,-3.63,10/12/2017 0:00,296474.0511,3235783.62
3848,PC3849,-3.59,10/12/2017 0:00,296468.1743,3235781.853
3849,PC3850,-3.56,10/12/2017 0:00,296462.9293,3235778.389
3850,PC3851,-3.55,10/12/2017 0:00,296457.3889,3235775.675
3851,PC3852,-3.56,10/12/2017 0:00,296451.7677,3235773.141
3852,PC3853,-3.54,10/12/2017 0:00,296446.1198,3235770.687
3853,PC3854,-3.53,10/12/2017 0:00,296439.5218,3235770.847
3854,PC3855,-3.56,10/12/2017 0:00,296432.6102,3235771.771
3855,PC3856,-3.71,10/12/2017 0:00,296385.2022,3235708.971
3856,PC3857,-3.61,10/12/2017 0:00,296390.2259,3235712.565
3857,PC3858,-3.64,10/12/2017 0:00,296395.5344,3235715.61
3858,PC3859,-3.53,10/12/2017 0:00,296401.6136,3235717.162
3859,PC3860,-3.47,10/12/2017 0:00,296407.3539,3235719.378
3860,PC3861,-3.45,10/12/2017 0:00,296412.3635,3235723.115
3861,PC3862,-3.42,10/12/2017 0:00,296417.3341,3235726.919
3862,PC3863,-3.43,10/12/2017 0:00,296422.7023,3235729.815
3863,PC3864,-3.39,10/12/2017 0:00,296427.8615,3235733.218
3864,PC3865,-3.37,10/12/2017 0:00,296433.7062,3235735.153
3865,PC3866,-3.35,10/12/2017 0:00,296439.4856,3235737.301
3866,PC3867,-3.4,10/12/2017 0:00,296445.1152,3235739.75
3867,PC3868,-3.38,10/12/2017 0:00,296450.6135,3235742.532
3868,PC3869,-3.36,10/12/2017 0:00,296456.1236,3235745.268
3869,PC3870,-3.33,10/12/2017 0:00,296461.2406,3235748.723
3870,PC3871,-3.36,10/12/2017 0:00,296466.7414,3235751.444
3871,PC3872,-3.37,10/12/2017 0:00,296471.8885,3235754.857
3872,PC3873,-3.41,10/12/2017 0:00,296477.6524,3235756.981
3873,PC3874,-3.4,10/12/2017 0:00,296483.3894,3235759.155
3874,PC3875,-3.37,10/12/2017 0:00,296489.7102,3235760.445
3875,PC3876,-3.36,10/12/2017 0:00,296495.238,3235763.111
3876,PC3877,-3.39,10/12/2017 0:00,296500.9041,3235765.553
3877,PC3878,-3.45,10/12/2017 0:00,296506.1527,3235768.709
3878,PC3879,-3.53,10/12/2017 0:00,296511.6025,3235771.521
3879,PC3880,-3.6,10/12/2017 0:00,296516.5817,3235775.268
3880,PC3881,-3.61,10/12/2017 0:00,296521.7052,3235778.781
3881,PC3882,-3.58,10/12/2017 0:00,296527.2212,3235781.49
3882,PC3883,-3.54,10/12/2017 0:00,296532.5577,3235784.599
3883,PC3884,-3.38,10/12/2017 0:00,296538.352,3235786.705
3884,PC3885,-3.43,10/12/2017 0:00,296543.9429,3235789.266
3885,PC3886,-3.37,10/12/2017 0:00,296550.0376,3235790.848
3886,PC3887,-3.38,10/12/2017 0:00,296555.7808,3235793.04
3887,PC3888,-3.4,10/12/2017 0:00,296561.5248,3235795.326
3888,PC3889,-3.6,10/12/2017 0:00,296617.244,3235622.459
3889,PC3890,-3.55,10/12/2017 0:00,296612.2248,3235618.673
3890,PC3891,-3.5,10/12/2017 0:00,296606.8488,3235615.579
3891,PC3892,-3.37,10/12/2017 0:00,296601.3237,3235612.865
3892,PC3893,-3.26,10/12/2017 0:00,296595.6487,3235610.456
3893,PC3894,-3.19,10/12/2017 0:00,296590.0993,3235607.76
3894,PC3895,-3.22,10/12/2017 0:00,296585.0659,3235604.087
3895,PC3896,-3.17,10/12/2017 0:00,296580.006,3235600.531
3896,PC3897,-3.18,10/12/2017 0:00,296574.3429,3235598.089
3897,PC3898,-3.23,10/12/2017 0:00,296569.5342,3235593.957
3898,PC3899,-3.26,10/12/2017 0:00,296563.7913,3235591.808
3899,PC3900,-3.21,10/12/2017 0:00,296557.613,3235590.428
3900,PC3901,-3.25,10/12/2017 0:00,296552.7452,3235586.513
3901,PC3902,-3.25,10/12/2017 0:00,296546.8302,3235584.555
3902,PC3903,-3.27,10/12/2017 0:00,296540.9099,3235582.694
3903,PC3904,-3.34,10/12/2017 0:00,296535.7871,3235579.269
3904,PC3905,-3.45,10/12/2017 0:00,296530.1252,3235576.964
3905,PC3906,-3.6,10/12/2017 0:00,296524.2443,3235575.066
3906,PC3907,-3.74,10/12/2017 0:00,296518.6831,3235572.419
3907,PC3908,-3.71,10/12/2017 0:00,296524.0616,3235528.622
3908,PC3909,-3.75,10/12/2017 0:00,296528.9583,3235532.351
3909,PC3910,-3.73,10/12/2017 0:00,296533.1133,3235537.034
3910,PC3911,-3.74,10/12/2017 0:00,296537.7037,3235541.653
3911,PC3912,-3.69,10/12/2017 0:00,296541.8585,3235546.308
3912,PC3913,-3.65,10/12/2017 0:00,296547.2675,3235549.341
3913,PC3914,-3.58,10/12/2017 0:00,296551.2449,3235554.282
3914,PC3915,-3.54,10/12/2017 0:00,296555.5927,3235558.698
3915,PC3916,-3.57,10/12/2017 0:00,296563.9604,3235557.663
3916,PC3917,-3.55,10/12/2017 0:00,296569.4473,3235560.546
3917,PC3918,-3.47,10/12/2017 0:00,296573.3554,3235565.576
3918,PC3919,-3.42,10/12/2017 0:00,296577.5921,3235570.191
3919,PC3920,-3.42,10/12/2017 0:00,296581.5515,3235575.163
3920,PC3921,-3.47,10/12/2017 0:00,296586.3818,3235578.965
3921,PC3922,-3.67,10/12/2017 0:00,296591.2811,3235582.633
3922,PC3923,-3.98,10/12/2017 0:00,296597.3827,3235584.672
3923,PC3924,-4.05,10/12/2017 0:00,296602.7944,3235587.668
3924,PC3925,-4.04,10/12/2017 0:00,296607.9531,3235591.02
3925,PC3926,-4.03,10/12/2017 0:00,296613.5186,3235593.816
3926,PC3927,-3.61,10/12/2017 0:00,296657.2906,3235556.965
3927,PC3928,-3.48,10/12/2017 0:00,296652.9763,3235552.548
3928,PC3929,-3.45,10/12/2017 0:00,296648.5621,3235548.212
3929,PC3930,-3.37,10/12/2017 0:00,296644.6301,3235543.24
3930,PC3931,-3.32,10/12/2017 0:00,296639.2427,3235540.232
3931,PC3932,-3.3,10/12/2017 0:00,296634.9306,3235535.715
3932,PC3933,-3.24,10/12/2017 0:00,296629.7172,3235532.394
3933,PC3934,-3.26,10/12/2017 0:00,296625.065,3235528.385
3934,PC3935,-3.24,10/12/2017 0:00,296620.1563,3235524.678
3935,PC3936,-3.26,10/12/2017 0:00,296615.1247,3235521.228
3936,PC3937,-3.25,10/12/2017 0:00,296610.2584,3235517.489
3937,PC3938,-3.27,10/12/2017 0:00,296605.1324,3235514.046
3938,PC3939,-3.28,10/12/2017 0:00,296600.4704,3235509.965
3939,PC3940,-3.31,10/12/2017 0:00,296595.5797,3235506.223
3940,PC3941,-3.36,10/12/2017 0:00,296590.9789,3235502.175
3941,PC3942,-3.38,10/12/2017 0:00,296586.4346,3235497.946
3942,PC3943,-3.41,10/12/2017 0:00,296581.5138,3235494.266
3943,PC3944,-3.44,10/12/2017 0:00,296576.8308,3235490.222
3944,PC3945,-3.49,10/12/2017 0:00,296571.3766,3235487.251
3945,PC3946,-3.34,10/12/2017 0:00,296627.742,3235290.785
3946,PC3947,-3.43,10/12/2017 0:00,296633.6171,3235292.707
3947,PC3948,-3.47,10/12/2017 0:00,296639.2045,3235295.22
3948,PC3949,-3.54,10/12/2017 0:00,296644.5969,3235298.085
3949,PC3950,-3.58,10/12/2017 0:00,296649.396,3235302.162
3950,PC3951,-3.63,10/12/2017 0:00,296655.4217,3235303.882
3951,PC3952,-3.61,10/12/2017 0:00,296661.9147,3235304.628
3952,PC3953,-3.65,10/12/2017 0:00,296666.5699,3235308.987
3953,PC3954,-3.74,10/12/2017 0:00,296670.7481,3235314.243
3954,PC3955,-3.67,10/12/2017 0:00,296675.6578,3235318.066
3955,PC3956,-3.5,10/12/2017 0:00,296681.4046,3235320.313
3956,PC3957,-3.44,10/12/2017 0:00,296687.4358,3235321.959
3957,PC3958,-3.33,10/12/2017 0:00,296693.0448,3235324.502
3958,PC3959,-3.11,10/12/2017 0:00,296698.6838,3235326.981
3959,PC3960,-2.99,10/12/2017 0:00,296705.2758,3235328.254
3960,PC3961,-2.95,10/12/2017 0:00,296711.1448,3235330.182
3961,PC3962,-2.89,10/12/2017 0:00,296716.1925,3235333.739
3962,PC3963,-2.92,10/12/2017 0:00,296722.1636,3235335.493
3963,PC3964,-2.94,10/12/2017 0:00,296727.1874,3235339.102
3964,PC3965,-2.95,10/12/2017 0:00,296731.9949,3235343.09
